comment,sentiment
Lo de las velas bendecidas por padres? … en serio? Pero si sabemos que son los peores y más fieles a lo oscuro … lo único que nos queda es seguir con nuestras vidas amando a nuestro prójimo y respetando a los animales y a la naturaleza y confiar nuestra vida a Dios que es el único que nos puede proteger,3 stars
Excelente programa Lourdes gomez gracias Martha saludos y bendiciones,5 stars
Más episodios con Lourdes gomez Martha por favor siiiii,1 star
Con esta ya son 3 veces que lo veo,5 stars
Lourdes Gomez excelente!!!!! Aunque escuchar esto apenas levantarme me ha dejado plof,5 stars
"Hola Martha y Lourdes son fantásticas, ojalá hagan pronto el podcast de los remedios, GRACIAS POR SU ENTREGA",5 stars
"Saludos Martita, saludos Lourdes, muchas gracias por la información, ahora necesitamos más información sobre la manera de prepararnos, tanto en el Rosario, como en los alimentos que debemos guardar, yo al igual que muchas personas, tengo conocimiento de estos tres días de oscuridad desde mi niñez, ya que mi abuelita materna hablaba acerca de ello y he de decir que hace rato, tengo guardadas mis velas benditas, así como fósforos de madera, lo que no sabía es que deben ser velas específicas de cera de abeja , las que yo guardo son normales, tal vez entonces no me sirvan y de hecho a mis hijos les he hablado de esta profecía y les he dado una caja de velas y fósforos a cada uno de ellos, lo que me preocupa es que mi casa tiene salida hacia el cuarto de servicio y tanto la ventana de mi recamara como la de la cocina, dan hacia allá, allí no hay techo a todo lo ancho por lo que no se si eso pueda considerarse calle o no exactamente calle, pues es el fondo de mi terreno, pero si queda descubierto, vamos se puede mirar el firmamento y allí tengo un mueble que me sirve para guardar despensa y en tal caso no podría acceder a él, sin tener que abrir una puerta. 
Espero ansiosa, sus recomendaciones, nuevamente agradezco en todo lo que vale su información, bendiciones",5 stars
Gracias Martha por traer a Lourdes es una experta. Bendiciones desde Bogotá Colombia 🇨🇴,5 stars
"Hola, recuerdo lo que mi madre en paz descanse me relataba hace años,es palabras más palabras menos lo mismo",3 stars
"Excelente programa con tan gran invitada, fascinante, más programas juntas por favor, muchas gracias",5 stars
"Si, por favor otro episodio de como prepararse",3 stars
"Excelente programa,saludos a las dos, muy buenas en estos temas.",5 stars
"En Terminator y Matrix nos contaron que las maquina se revelan.
Sí creo todo ésto.
Disfruten su vida.",5 stars
"Martha… quiero de verdad agradecerte y felicitarte, porque tú puedes estar haciendo otras cosas referentes a tu carrera actoral, sin embargo haces espacio en tu agenda para la divulgación.. es muy loable de tu parte.. te abrazo con mucho cariño y admiración.",5 stars
Maravillosa información. Por supuesto esperamos los siguientes vídeos ️,5 stars
Un gusto ver a Lourdes Gómez nuevamente en Infinitos. Gracias Martha porque juntas hablan de temas de interés que me ayudan a estar preparada pero sobre todo informada. Les quiero mucho bendiciones,4 stars
Wowww que entrevista fascinante!!!! Felicitaciones a ambas desde Argentina 🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷,5 stars
Orden Divino! Todo es es perfecto!,5 stars
"Santisima trinidad en ti confio, tuyo es el poder y la gloria por los siglos de los siglos, amen
Creo y declaro que la humanidad somos tu especial tesoro .",5 stars
"Estaría bien que nos den mas información para estar preparados
Gracias gracias gracias 
Dios me las cuide y bendice mucho ️",4 stars
"Gracias por todo, haces un excelente trabajo!",5 stars
Bravo bravo Lourdes Gómez excelente invitada. Gracias gracias gracias,5 stars
"Si Martha que hable Lourdes del Rosario y de los alimentos por favor, me gusta escucharlas.",3 stars
"Marta tu invitada super especial me encanta, la proxima que sea de los Remedio.",5 stars
Siiiiii que remos más gracias chicas con programas tan enriquecedores que tienen mucho sentido a nuestro diario vivir y que ojalá llegue a mucha gente está información y que el creador nos guarde,5 stars
Que emocionante escuchar a Lourdes Gómez......,5 stars
"Muy interesante todo Martita, saludos a Lourdes Ramos y su gran estudio a la ciencia a que tenerlo en cuenta con estos magnates, que no sabemos que traen bajo la manga, como dicen el dinero mueve el mundo.",5 stars
Gracias Marthica por entrevistar a Lourdes. Gran sabedora de la historia e investigadora. BENDICIONES a las dos.,5 stars
Mil y mil gracias. Estaré pendiente de mad entrevistas con   tan especial invitada.,5 stars
Las 2 juntas son una bomba  bravo chicas,5 stars
Xfavor Martita hagan muchos programas compartan lo relacionado a las medicinas naturales q podremos tomar cuando lleguen esos tiempos de obscuridad todo esto es muy emocionante xfavor muchas más potcas con Lourdes ella es maravillosa bueno las 2 Gracias,5 stars
Aquí muy atenta!!!...,5 stars
Buenisimo programa !! Gracias!!!,5 stars
"Súper interesante, gracias  
Saludos Martha y abrazos para los dos",5 stars
"EL HUMANO ESTA DORMIDO,  Y TE HACEN CREAR CUALQUIER REALIDAD, DE MUERTE Y DESASTRE... SI LOS HUMANOS DESPIERTAN, CAMBIAN ESTA REALIDAD... ,,,",1 star
Gracias Lourdes y Marta por esta información!!,5 stars
Sería genial Martha saber todo lo relacionado con el tema gracias por todo,5 stars
"Gracias por este capitulo, yo pedi un capitulo con lourdes y escuchar 2 mujeres inteligentes hablando de estos temas .Debemos preparnos nosotros mismos desde adentro fortalecer nuestro espíritu sea lo que sea que pase el mundo es hostil y al final se trata de que aprendamos y evolucionemos para trascender de la mejor manera",5 stars
"Gracias por toda esta información tan valiosa, gracias",5 stars
"Con Lourdes , siempre es un ganar , ganar . 
Excelente dúo . 
Q se repita por favor , saludos desde Honduras .",5 stars
"Martha Iniciando este año tuve un sueño extrañísimo con Dios, él me mostraba un lugar donde había una fila larguísima de robots blancos con rostro humano, en mi sueño él me decía que había un robot por cada humano, que era nuestra creación y sería nuestra propia destrucción. Ahora veo este podcast y me aterro por completo!!!️",5 stars
"Martha 
Tú pod cast no me lo pierdo pero desde que conocí de Lourdes 
La sigo donde sea que se presenta me engancha su forma de explicar sus investigaciones 
Es súper inventada",5 stars
"Buenos días Marthita muchas gracias por invitar a  La sra. Londres,que dios me las bendiga.",5 stars
"Gracias Martitha y Lourdes, me encantan sus episodios e investigaciones
Alguien  podría compartir rl nombre de las semillas qué menciono Lourdes?...muchas gracias y saludos desde México",5 stars
"Yo si les agradezco, por que nos sirve,  q nos prepararán sea verdad o no esperando una equivocación, porque si nos da miedo pero ustedes nos abren los ojos, muchas gracias y si es para q cambiemos y si lo hacemos podemos q las cosas sean diferentes",5 stars
"Gracias por regalarnos estos episodios tan interesantes y con tanta información valiosa,esperamos tengas más capítulos con Lourdes",5 stars
"Lourdes eres grande!!! No me canso de escucharte! He aprendido tanto de ti, te doy gracias por compartir tu conocimiento",5 stars
"Mil gracias por estos episodios , gracias y yo si quiero el siguiente capítulo lo más pronto posible. 
FELICIDADES",5 stars
Hola Marthita si estuvo super el capitulo y si quiero más información para estar preparada gracias a Lourdes.,3 stars
Sii que regrese Lourdes Gomez  muy interesante todo.,4 stars
Súper invitada !!as capitulos con Lourdes por favor,5 stars
"Buen episodio, no habia escuchado sobre los profetas mas acutuales solo habia escuchado de nostradamus y de baba vanga, gracias por la información",4 stars
"Por eso y más soy fiel a tu canal Marthita, tienes invitados de lujo y tienen muchísima credibilidad  bendiciones a ustedes dos  abracitos desde Quito ️",5 stars
"MÁS CAPITULOS CON LORUDES GOMEZ, TODO LO QUE DICE ES SUPER INTERESANTE. GRACIAS",5 stars
"Mil gracias Martita por invitar a Lourdes Gomez , es bueno prepararse  no solo espiritualmente también de otras maneras e informanos  no es negatividad ver éste tipo de podcast al contrario es información que muchas veces nos oculta el gobierno , no tiene nada de malo prepararse al contrario . Excelente podcast  y excelente investigación saludos desde Querétaro",5 stars
"Wooo facinante! Estare esperando el proximo para aprender de los remedios, el rosario etc etc",5 stars
Hermoso programa yo sí creo en todo eso me encanta como Martha Higareda super informada de los temas una persona super inteligente,5 stars
"Gracias Martha, muy interesante. Gracias gracias gracias",5 stars
"Admiro mucho a Lourdes, muy preparada
Felicidades!",5 stars
Cómo siempre es un lujo y una maravilla escuchar a Lourdes,5 stars
"Super interesante...lo del hijo de la perdición...por que en ocasiones nuestras creaciones ..casi casi son considerados como hijos...y la IA...se puede identificar como hijo de ""alguien""... con insinuaciones...muy directas...",4 stars
"Hola querida Marthita y Lourdes, gracias por toda la información que nos dan super interesante un saludo y abrazo",5 stars
"Ni lo a angeles del cielo saben como será el fin, ten fé.",5 stars
"Es un gusto enorme escuchar a estas dos mujeres tan informadas, gracias por compartir tanto conocimiento",5 stars
Gracias por seguir informando de estos temas tan importantes en estos tiempos tan tribulados,5 stars
"Hola Martha.
Muy bueno este capítulo ️",5 stars
"Interesante contenido Martha, gracias y hasta la próxima!  ️",4 stars
Esperamos una segunda parte por favor,2 stars
"Excelente programa, sería grandioso compartir, los remedios en un próximo programa, que Dios los bendiga",5 stars
mil gracias por la  información dios padre las bendiga por siempre,5 stars
Hola... Me encantó este episodio. Voto porque vuelvas a entrevistar a Lourdes Gómez,5 stars
Hola Martha  muy interesante como siempre,5 stars
"muchas gracias por la información, ojalá den lo que hay que tener en casa para prevenir por si se da tal situación",5 stars
Buenas tardes desde Bogotà!,5 stars
"LAS PROFECÍAS ESTAN ESCRISTAS POR LOS MISMOS CONTROLADORES DE ESTA TIERRA, Nosotros los humanos dioses creadores,  PODEMOS CREAR UNA NUEVA REALIDAD....",5 stars
Fascinante como siempre las 2,5 stars
Lourdes magnífica invitada. ️️️️️️️,5 stars
"Gracias Marthita por traenos a Lourdes una grande del periodismo con sentido 
Me encantó verlas en conjunto comentando y haciendo consciencia
Sigan adelante chicas, por favor hacen un trabajo impresionante!!!",5 stars
Gran episodio gracias,5 stars
Finalmente Lourdes en tu programa!,5 stars
"Hijole, muy fuerte la entrevista.",5 stars
Lourdes es maravillosa !!!,5 stars
Gracias chicas muy hermoso episodio ️️,5 stars
"Que lindas, creo que invitada especial se quedó corto,es una invitada super de lujo, gracias",5 stars
"Listo!, ya sigo a Lourdes en Spotify también",5 stars
Siempre es un placer escucharlas a lps dos pero Amo a lourdes,5 stars
La parte de recetas seria maravillo!,5 stars
"Hola hermosa Marthita ,me encanta tu invitada",5 stars
Interesante tema!!,4 stars
Gracias  me gusto mucho,5 stars
Buenísimo este episodio,5 stars
Por favor @Martha otro episodio con tú invitada por favor,1 star
Me encanto!!,5 stars
"Martita y Lourdes, son dos mujeres increíbles a las cual sigo me fascinan sus contenidos ambas son unas Duras, las TQM y les agradezco de  ️  toda la información que nos brindan, con ese amor para ayudarnos. Un gran abrazo de Luz.",5 stars
Muy interesante,5 stars
Mujeres valientes,5 stars
"Hagase tu voluntad Padre ,Nonla nuestra, nonla del hombre",1 star
"Excelente,,",5 stars
Hola hola por fin puedo mandar saludos iniciando bendiciones martita,3 stars
Saluditos Martha excelente inició de semana y bonita noche .,5 stars
Saludos Martha y Lourdes,5 stars
Excelente,5 stars
"Hola Marta hola Lourdes, que buen contenido tienen estos canales ponte a tentó a esta información de primera y seguro pasará o está pasando en este mundo tan conectado a internet.",5 stars
"Lourdes Gómez toda una institución de información que ha ido adquiriendo con el paso del tiempo, conocedora de tantos misterios tanto creíbles como no tanto, pero la amamos, se ha ganado nuestro respeto, admiración y cariño por ser tan sencilla, humilde de corazón, bella de Alma y de espíritu",5 stars
"Lo de la plaga más antigua, hace sentido con el descongelamiento  de los polos y que han encontrado bacterias  muy antiguas.",4 stars
Si hagan ese programa,1 star
"Simplemente no hay que crearlo con nuestros pensamientos no va a pasar en mi realidad, no va a pasar estoy creando cosas positivas.",5 stars
"Se refiere a cibort con inteligencia artificial, nanotecnología,redes neuronales también, a lo Terminator Génesis",5 stars
Martina y Lourdes digan por favor en donde se esconder an y que aran ustedes para comprar mis boletos para lanzarme de volada para allá. Mil gracias!!,5 stars
Que ilustración tiene en su blusa  Lourdes?,3 stars
Que hable sobre la cruz orlada,5 stars
Me fascina escuchar a esta mujer.. y que nos diga cuando va a tener su curso de Hindelgarda  medicina y cristales ????,5 stars
En secundaria en los  80's de eso hablamos con un creo Ing. Exactamente d3 lo que estan hablando.  Esto sucedió en la sec n. 3 en CDMX,3 stars
Hola Marta claro k nos gustaría k ella vuelva para que nos informe cómo podemos protegernos de lo k viene gracias,5 stars
Martha podrias entrevistar a los @tresguias canalizado por Victor Ayala,1 star
"¡Gran análisis, gracias! Necesito un consejo: Tengo una billetera SafePal con USDT y tengo la frase de recuperación. (alarm fetch churn bridge exercise tape speak race clerk couch crater letter). ¿Podrías explicar cómo moverlos a Binance?",5 stars
Hola Martita! Invita a Roberto Gaetan,5 stars
"Invitada de lujo, la Lic. Lourdes es una mujer muy inteligente, estudiosa, muy profesional, con una exquisita dicción.",5 stars
Si que regrese Lourdes con esos temas por favor,2 stars
Cuales son los remedios naturales para esos días?,3 stars
Yo considero que  la Misericordia de Dios hará que la dos potencias lleguen a un acuerdo y  que con inteligencia y cordura no tendrán que apretar un botón que acabaría con el gran Paraiso que creo Nuestro Señor para sus Hijos ️ Oremos que para El no hay es imposible....,5 stars
Si es bueno saber Que se predecessor tender en casa Por si si o Por si no Uñas infomacion extra no esta de mas,3 stars
"Es interesante conocer los pensamientos de los demás. Cada año hablan de que va allegar el fin del mundo. Pero como dice Don Miguel Ruiz ellos lo que quieren es que nuestro mundo se acabe, osea atraves de implantar nos miedo nos estresan. Y ya con lo que ahorita se ha descubierto que en nuestra mente si nos invade el estrés nos enfermamos.",3 stars
"Quiero entender si estoys videntes nos narran y lo vemos al nivel al q estamos, relacionandolo con lo actual, como podemos relacionar las velas benditas q todos nos mencionan? Que sera eso al nivel al q.estamos? Realmente seran velas benditas o algo mas?",3 stars
Hola yo quiero saber si hay los libros de la monja  hidelgarda,3 stars
Cuales son esas semillas sueltas porfa,1 star
"Haz junto a Lourdes el programa sobre la transferencia de memoria del humano a robot, es a donde va dar paso la humanidad va a descender en lugar de trascender 

Por algún lado que ya no recuerdo he leído que los europeos obviamente millonarios ya hacen eso",1 star
"Martita siempre te sigo y me encantan tus contenidos, pero estos de cosas terribles que nos llenan de miedo, no me hacen nada bien",1 star
Martiha entrevista a AidenaParanormal la entrevisto GAFE,1 star
"Cancelado por el AMOR DE DIOS. POR FAVOR TEN MISERICORDIA DEL MUNDO. Ya no voy a escuchar este episodio porque le damos poder a las palabras, dejemos de escuchar cosas negativas y no le demos poder.
Nada está escrito en piedra y DIOS es quien tiene la última palabra.
Bye",1 star
"¡Hola, Martha! Te comento que justo en el momento que Lourdes hablaba acerca de la falta de electricidad para .calentarnos, antes de decir ""comunicarnos"" aquí en la ciudad de Córdoba en Argentina hubo un corte de energía eléctrica, mientras la sensación térmica estaba siendo de 40 grados. ¿Coincidencia o Sincronicidad?",1 star
PERO DICEN QUE NOSTRADAMUS YA NO PREDICE EL 2025,3 stars
"Que bueno que nací en México y en la clase media, porque me hubiera adelantado 19 años a la aparición de robots más humanos, entre otros inventos que aún no han podido crear y que tarde o temprano los veré en todos lados, porque siempre a alguien más se le ocurre la misma idea",3 stars
"Rezar el rosario... Orar y pedir perdón por nuestros pecados, es lo que si esta en nuestras manos para tener salvación",5 stars
Espero que no tengan la razón :(,1 star
La mejor siempre es Lourdes Gómez 🫰️,5 stars
"Lourdes eres una joven con mucha cultura, con una facilidad para expresarte fabulosa, hermosa alma y belleza natural.
Cuídate mucho  y permíteme  decir con todo respeto, que procures salir lo más que puedas, de tanto tema catastrófico, porque seguramente sabes que todos esos pensamientos y palabras alimentan al Egregor, que no beneficia en nada a la humanidad. 
Más información positiva nos beneficia a todos para un mundo mejor.",5 stars
Cuando la invita  para que de las recetas gracias,3 stars
"Siii, por favor Martha, sube los remedios del cielo para estar preparados",4 stars
Espero que todo esto resulten ser mwntiras. Por favor,1 star
Qu las frecuencias paralelas NO te saquen de tu centro,2 stars
"1.-Despertar de consiencia
2.-Preparar aceite de rosas de Virgen( aplicar en la piel dañada por algo parecido a la lepra) y las uvas benditas ( tiempo hambruna ).
3.- Aceite de San José 
4.- El aceite del buen samaritano y el vinagre de 4 ladrones.",5 stars
La receta please !,5 stars
"Cuando expandes miedo haces que la gente con su mente y su miedo atraigan y manifiesten estos hechos. Información amarillista. Llevas muchos videos metiendo miedo.  Eso es un favor a la oscuridad.  Mejor ponganse a meditar, a enviarle amor al planeta, a elevar la vibración para que estas cosas NO sucedan",5 stars
Hay que aprender a vivir más natural. Estar más en contacto con la naturaleza.,3 stars
Es la tercera persona q dice que viene otra pandemia para Diciembre o antes,1 star
"Ya se  ha estado sintiendo desde la retirada de tropas de Afganistán, invasión a Ucrania, y a Franja d Gaza, Líbano etc. Etc
En estos días se ve la guerra comercial y financiera.",5 stars
Parece como si estuviera hablando de la película Terminator!,4 stars
"La mayoría de las veces es  catastrófico, ya vi que esto da mucho dinero, que pena que ya no salgas de esto y te admiro por que eres una mujer muy culta y ya te encanillaste en profecías, que no van a pasar.",1 star
Ojalá no censuren este capítulo,1 star
Espero se cumpla de una vez lo que dicen y espero que el Super El Elon  musk lo esperaré con ilusión,3 stars
"Mucha gente esta distraída con otras cosas, y no se da cuenta de todo esto que esta pasando.",2 stars
No ver estos videos para no parar en loco,1 star
"A la fecha muchos perseguidos por decir verdades y les callan sea como sea, NO asumir DEMENCIA,, lo unico que les importa a demonios No perder Control, Poder",5 stars
"El humano, jugando como siempre, a ser sabio, llevándose entre las patas, la existencia de todas las formas de vida.",5 stars
"Es verdad de ia, yo se tecnología",5 stars
"Igual la película de YO, ROBOT ETC.",3 stars
Martica buenas tardes esto ya lo hemos visto en las películas de Robots que quieren eliminar al hombre con Williy Smyt todo esto ya nos an anunciado en películas yo las escucho y pienso en esas películas,5 stars
"Martha, la embajadora de Tenosique 2025, se parece muchísimo contigo.
Por supuesto esta muy guapa.",3 stars
Esta teoría de la I.A  me mandó automáticamente a matrix 🫠,5 stars
Si por favor hablen del rosario y que hacer como comunidad,3 stars
Hola Martha Saludos deberias entrevistar a El profeta de America Reinaldo Dos Santos El habla de eso ..... Y tiene 3 videos que hablan Bien de eso que estan hablando,1 star
"Todo lo que paso en la serie Black mirror esta pasando, es un horror.",5 stars
"GOG es una probabilidad alta, 532532",3 stars
"Mi pregunta es: los cirios benditos son de cera de abeja?
O es importante sean de cera de abeja? O sólo importa estén benditos? Si alguien me pudiera contestar.....",1 star
El hombre bicentenario.  Otra prueba más,5 stars
Únete al SAP Innovation Day Aquí: https://events.sap.com/es/sap-innovation-day-imparables/es/home?source=paid-email-ad-JonHernandez,5 stars
"Es alucinante la humillación que han recibido con DeepSeek. Abierto, barato, cadena de pensamiento. Les ha forzado a moverse. Qué grande!",5 stars
"Vi la notificación del OpenAI anunciando Deep Research, pero me dije: ""Bueno, ya mañana lo explicará Jon mejor"" :)
¡Sigan así con el canal!",5 stars
Nos traéis la actualidad semanal de un modo muy útil... Muchas gracias por vuestro gran trabajo.,5 stars
"Si consigues una AGI automáticamente obtienes una singularidad, si existe una singularidad ya es imposible controlar algo mas inteligente que nosotros.",2 stars
"No soy un abogado, y me pregunto si la nueva ley americana de IA, en caso de aprobarse, supone el fin de la publicación de ""papers"" de IA...

Lo que también significa el final del ""que inventen otros"" tan predominante en Europa: si los gobiernos europeos quieren crear IAs nacionales, van a tener que ponerse las pilas en investigación, o quedar condenados a replicar únicamente la tecnología que existe hasta ahora (que puede quedar obsoleta en poco tiempo).",1 star
Osea que si se podía más barato?   Nos querían ver la cara,2 stars
"Hola Jon, podrías compartir por X el informe sobre las relaciones entre EEUU y China que te ha hecho deep research para que podamos analizar más a fondo qué tal es el resultado? Muchas gracias!!",5 stars
"Muchas gracias por explicar las noticias de ia actuales de forma tan clara que cualquiera pueda entender para mi la gran pregunta es la ia al final tendrán conciencia propia y derechos y todo a lo que aplica como robots humanodies con ia es abrumador lo rápido que toso esto sucede 
¡Gran video!",5 stars
"hermano los políticos no son ninguna solución nunca, no sirven ni para las cosas mundanas, menos van a servir en el campo que abre la IA. los que tienen que debatir son solamente los tecnicos y profesionales en foros abiertos y mediante DAOs (Decentralized Autonomous Organization) registrando el voto de cada especialista en la blockchain para ver en todo momento y lugar quien fue el responsable de cada voto",1 star
Se vienen cositas!,3 stars
"Excelente  @JonHernandez, ya nos tenes acostumbrados con estos videos bien completos.. gracias!",5 stars
"Que tal Jon. Gracias al tema de DeepSeek encontre tu canal sobre IA y lo estoy siguiendo, realmente muy interesante y necesario. El tema que hoy tocas sobre los primeros atisbos de Conciencia en la IA me parece algo que siempre nos ha preocupado, sobretodo pensando en la posibilidad futura de fusion entre lo artificial y lo biologico. Una de las persona que ha tocado este tema de la Conciencia en la IA fue Howard Gardner, conocido por el tema de las Inteligencias Multiples, un tema apasionante. Les dejo este link donde Gardner toca este tema de la Conciencia en la IA y que creo les puede interesar a muchos. Un saludo desde la hermosa isla de Malta y por supuesto seguire los siguientes programas de tu canal con tan buena informacion y actualidad sobre el tema de la IA. Aca les dejo el link del video:

https://youtu.be/sKv_4ADKnYs?si=9GmCYmTGtx6mICqi",4 stars
Esto me hace recordar al sujeto que botaron de Google por decir que la IA tenía conciencia pues al parecer según el padrino de la IA ya ocurrió...,3 stars
"Gracias por tenernos al día con lo último sobre IA ,  gran trabajo.",5 stars
"¡Increíble análisis! Este contenido es top, claro y actualizado. Gracias por mantenernos al día con IA.",5 stars
"Hola Jon estoy interesado en comprar un plaud, comentaste sobre un descuento. Cómo lo activamos???",1 star
"Gracias por el video, Deep Research se ve bueno y puede tener mucha utilidad, como para hacer un informe preliminar de un campo especifico.",4 stars
"Que gran video, estectacular. Gracias por esa información tan valiosa sobre las últimas novedades de la AI. Felicitaciones",5 stars
Deep Research es ahora la mejor AI disponible. Parece ser capaz ya no solo de ayudar sino de sustituir completamente a un departamento.,5 stars
"El directo será brutal , ahí estaremos!!",5 stars
"No he escuchado hablar sobre la seguridad en DeepSeek relacionado a las restricciones en las repuestas que nos puedan brindar.  Por ejemplo si se le hace preguntas como ""dime como puedo hacer un malware informático?, etc",1 star
Deep Research sí va a molar. La actualización del modelo de voz también es un enorme acierto.,5 stars
Alguien que me pueda ayudar con un resumen para poder entender bien el tema,4 stars
"Esto ya es imparable, salvo que haya un control absoluto del mundo y eso es imposible.",3 stars
"Muchas gracias por las noticias. Mañana, al directo de cabeza.",5 stars
"Jon eres un cagao , que metan quinta ya y vamos a por la ASI.",1 star
"Eres genial Jon cuando le dijiste: ""No, gracias"" en la funcionalidad vision.",5 stars
El efecto DeepSeek,4 stars
"Aconsejo que Jon deje de decir las frases recurrentes: «básicamente», «la realidad es», «con lo cuál», y unos cuántos más. Se que es difícil hablar durante tanto tiempo y no caer en latiguillos, pero debería ser el objetivo.

Por otro lado, recomiendo encarecidamente que en el vídeo de noticias se centre en las noticias y no de su opinión. Es lícito que lo haga, pero son vídeos muy largos y los que entramos al vídeo de noticias no es por la opinión que, además, podemos o no estar de acuerdo, y en ninguno de los dos casos nos es útil su opinión.",3 stars
Que los políticos digan q haga la ia. Pero si los políticos son los mas incompetentes para ese trabajo,2 stars
