comment,sentiment
buenas primer lugar felicitarle canal pequeo encantaban matemáticas quisieron ascender do cursos di mala experiencia debido bullying terminé dejando ojalá conocido pequeo quisiera pedirle segundo lugar video fondo proporción áurea gustaría poder compartir importancia proporción áurea siguen canal importante presente rodea hecho incluso asocia belleza persona acercan proporciones bellas percibimos realmente increíble estructuras naturales puede ser tallos ramificaciones plantas haber continuado estudios fuertes gustado poder comprobar inteligencia fuertemente relacionada dicha proporción etc tema largo poder desarrollarme aquí solo presente tierra sino universo teoría ramificaciones cerebrales propias idea consciencia completamente relacionadas dicha proporción demasiado profundo post encantaría poder comenzar viendo vídeo parte poder comentar allí gracias supuesto continúe increíble mundo matemático,4 stars
muchas gracias profe enseado gran tema ai,5 stars
ia crea canal matemáticas mejor derivando eduardo cree,3 stars
tipo máximo apariencia usual profesor sumada carisma vuelven verdadero hit,5 stars
hola ingeniero machine learning aveces xgboosters superan redes neuronales buen video xgboosters refiero gradiente descendiente,5 stars
excelente explicación muchas gracias,5 stars
felicitaciones claro preciso sigue asi vida vamos convivir inteligencia artificial gracias,5 stars
pase meses materia ia comprenderla video comprendí menos minutos,2 stars
sorprendido cada día ma vos casualidad video parte formación académica formas parte clases brindan agradecido eternamente contenido,5 stars
buen vídeo ilustrativo conciso tnx,4 stars
excelente aporte queridísimo,5 stars
buena explicacion ejemplos mencionas ayudan entender conceptos gracias,4 stars
alegro sigas aqui,1 star
haces entender fácil ojalá pronto segunda parte,4 stars
sucedería si ejecutará vectores intravectores decisivos dentro arrayanes gracias respuesta maestro saludos,3 stars
vaya justo vídeo q gustaría dedicarme futuro gracias,5 stars
hola buenas estudiante ingenieria informatica ur realizando proyecto gustaria entrevistarte de opinion influencia ia educacion nuevas generaciones saludito,4 stars
excelente video eduardo cómo relaciona investigación matemática desarrollo algoritmos inteligencia artificial,5 stars
justamente aprendiendo knn semana,5 stars
vídeos interesantes muchas gracias divulgar temas,4 stars
interesante desarrollo aunque siempre puede ser tan cierto acertar mente humana cuanto interpretación datos,3 stars
encantó video muestra amplo campo ia cosas ma fascinantes conocido teoría matemática detrás hermosisima encantaria dedicarme completo estudio aplicación misma empezar dada vasta complejidad solo pequea parte conocimiento matemático dedicarme lleno ma minimum idea empezar si alguien supiera pudiera hacer ma estudios profundidad ello pudiera comunicármelo eternamente agradecido,5 stars
woooo hiciste video pedí pasado muchas gracias encanta canal saludos chile,5 stars
simple taxista ando aquí disfrutando cosas entiendo pondré práctica,3 stars
gran explicación inteligencia artificial gustó cómo explica conceptos manera tan clara fácil entender tipo contenido ayuda desmitificar ia entender verdadero potencial,5 stars
buen resumen forma explicar excelente video,5 stars
gracias aportes saludos venezuela,5 stars
gracias compartir saber bendiciones,5 stars
buen tema buen canal hora dejar lado ver video,4 stars
mejor explicación encontrado después ver video artículos divulgación salen abstracciones dan hecho entendieron tema términos usan,1 star
saludos ecuador sigue adelante edu excelente contenido,5 stars
wow c vi vi encantó,5 stars
pasarás eternidad cielo infierno dios quité vida jesucristo viene pronto salva alma ahora ay tiempo maana puede ser tarde santidad nadie verá seor jesucristo escapa x vida llamás eternas,5 stars
eduardo amamos crack mil gracias,5 stars
super interesante video profesor creciente crecimiento app inteligencia artificial chat gpt bueno video respecto,5 stars
wooooooow bien explicado claro profundo mil gracias,5 stars
hace leí descubrimiento ver matemáticas visto descubierto organismo unicelular cerebro hace cálculos matemáticos desplazarse podrías hacer video explicando cómo posible,1 star
tal vez ver agradezco cada cientifico cada investigador cada persona envuelta desarrollo avanzes tecnologias ayudan mejorar humanidad gracias ia software ma verdad siento sumamente agradecido realmente quiero persona mejor vida posible pues merecen aporte dan sociedad medio optimizacion tareas tediosas increible asi cualquier persona involucrada desarrollo ia investigacion tecnologia mejorar vidas cualquier forma respeto,5 stars
podrías hacer vídeo matemáticas redes neuronales,3 stars
gracias video ia aos atrás recién ánimo saber tecnología llamada disruptiva video puesto día ia términos comprendí perfectamente ayudando seguir entendiendo desarrollo ia do aos fascinada gracias didaáctica clarísina si escucha unas cuantas veces menos comprendí general ia algorithm técnicas momento redes neuronales continúan reinando entendía bien gracias millón gracias seor veré,5 stars
esperamos expectativas video opinión chat gpt nuevas inteligencias artificiales gracias hacer ciencia matemática atractiva divertida,5 stars
sr cabezón entendible bueno realice video actualizado fecha ayudarnos siempre hace tiempo referente ia varió bastante saludos argentina,4 stars
temprano matemáticas algoritmos aquí vamos,4 stars
clarisimo buena explicacion ojala cosas vayan bien,4 stars
excelente video muchas gracias pregunta posible puedas colgar literatura relacionada descripción video ganas profundizar abrazo,5 stars
muchas gracias compartir excelente canal,5 stars
buenos vídeos podrías hacer vídeo alguno problemas matemáticos película good will hunting gracias,4 stars
genial divulgar muchas gracias,5 stars
genial video justo empecé tener interés temas subes video siento agradecido arriba,5 stars
excelente explicación gracias totales,5 stars
parece bastante interesante forma abordas temas excelente video gustaría sigas hablando temas video,4 stars
buen video data scientist explicas bien,4 stars
participaba taller machine learning entretenido entrenar máquina luego consultarle según aprendió,4 stars
actualmente ando aprendiendo ai considero tema demasiado importante tecnología toda partes evoluciona pasos gigantes ai además estudio técnico relacionado sector tic así trato mantenerme nuevo tecnología,2 stars
aquí binarios my friend parto contigo muchas gracias eduardo vídeo genial saludos madrid,5 stars
simplemente brillante admiración,5 stars
viendo vídeo subtítulos generados automáticamente interesante,4 stars
muchas graciasss maana examen tema ayudaste full,5 stars
tema video fondos video derivando,3 stars
excelente explicacion gusto aprendi,5 stars
sugerencia gustaria ver video acerca automatas celulares conway quedo corto mencionando regla constructor universal von neumann obsesion wolfram tema tema denso interesante,3 stars
inteligencia artificial ayudará ser mejores amigo guntos haremos crearemos cosas imposibles bien,5 stars
cantidad veces fallo chaptchas perjudicando gravemente inteligencia artificial,1 star
hará conciente cambiará persección mundo,5 stars
justo apenas empecé máster ia universidad uk mayoría piensa solo bot sencillo ia potencial,1 star
gracias video bendiciones,5 stars
aprendizaje supervisado supervisado utiliza clasificación imágenes satelitales interesante cada imagen satelital puede conformada bandas caso hiperespectrales mínimo bandas,4 stars
único puedo aceptar aprendizaje basado refuerzo basa modelo aprendizaje reforzamiento skinner si implica cambio final producto resultados proceso,3 stars
interesante bien explicado siempre gracias refrescar verano,4 stars
buena explicacion,4 stars
encanto tema podrías hablar algoritmos específicos temas computer science matemáticas,5 stars
exelente video autoconciencia imposible,1 star
gracias contenido puedes hacer vídeo hablando investigaciones usan matemática topología teoría categorías computación cuántica inteligencia artificial visto uso álgebra forbenius pragmática lenguaje natural saludos,4 stars
canal hermoso,5 stars
tema canal two minute paper sube paper interesantes,4 stars
gracias información tiempo prestado,4 stars
si movimiento bueno probable repita partida ajedrez ejemplo acaso lor ordenadores saben causalidad solo comparan resultados después jugar millones veces saber realmente cada moviendo separado bueno sino movimiento calificado bueno si partida victoriosa,3 stars
gozaré video puedes imaginar,5 stars
like si estudiante humanidades,5 stars
buen video bien explicado tiempo gracias usaré clase apra explicar conceptos,4 stars
inteligencia artificial verbo if detrás,1 star
quiero seor explica cosas tan dificiles ocho minutos,1 star
aquí binarios my friend xd,5 stars
excelente favor video redes neuronales,5 stars
ser genio estudiar matematicas basta iq regural iq importa,3 stars
acuerdo veía ahí entretenía aunque veía mate solo mera curiosidad ahora estudiante veo curiosidad ia entretenido,3 stars
propuesta posible medir movimiento placas tectonicas segun google map posicion pixelar esfera encontramos animacion planeta simulacion base machine learning poder predecir terremotos si google map coordenadas factores hostigan lugares seria chile falla san andres podria tomarse cosas termometro kilometrico ciertos lugares placas provocaria tierra moldeada humanos nivel tectonico malo decir dejarian caga conociendo weones malos weones pelear haran cosa piensen amunas advertencia termometro sensor tipo balanza superficie pueda medir movimientos segun machine learning posible tendra margen error probable ringa tech dotcsv derivando polo tendria dejar cupula nevera,3 stars
gracias enseanzas vídeos,5 stars
increible necesitan coches detectar chimeneas,5 stars
canal suscriptores merecen detrás cámaras tomas falsas excelente siempre,5 stars
meses empezar carrera inteligencia artificial emoción,5 stars
inteligencia artificial llegó ayudarnos mejorar resultados reducir tareas,5 stars
bot agedrez imagen alguien mamadisimo,1 star
siento homero simpson aprendiendo navegar internet,5 stars
inteligencia artificial hecho inteligencia humana,5 stars
gran vídeo muchas gracias,5 stars
solo skynet va dominar mundo v,5 stars
gracias buen video,5 stars
veo libros aprendo derivando aprendo derivando busco libros,5 stars
bien dicho si diga dot ceseuve,4 stars
vídeo cómo funciona inteligencia artificial jugadores hoi inteligencia artificial funciona,5 stars
excelente interesante uruguay,5 stars
osea machine learning aasi inteligencia colectiva red guarda solo datos sino millones personasotras pc hacer analisis,1 star
bien explicado,4 stars
carrera hacer aprendizaje refuerzo pacman capaz comerse fantasmitas usando algoritmo llamado qlearning trabajo divertido tercero carrera,5 stars
cada vez avanza hitos ia cada día va evolucionando mejor pensamiento lógico máquinas,5 stars
algoritmo deep learning genere algoritmos deep learning,4 stars
excelente video cuya calidad atribuyo do factores parte conocimiento fondo ia evidenciado especial hablan redes neuronales dominio completo matemáticas maestría matemática queda ampliamente demostrada correcto tratamiento hace canal infinidad cuestiones álgebra análisis geometría topología incluida respecto redes neuronales cabe sealar existe manera alterna divulgada obtener redes profundas perceptrones decir redes tres capas perceptrones similares calculan ajustando peso mediante retropropagación errores dicho método alternativo calcula red profunda directamente partir datos ejemplos contraejemplos franjas separación deseadas hipersuperficies decisorias metodología inédita utiliza retropropagación trata algoritmo codificado programa evaluado numéricamente basa formular perceptrones términos categorías objetos morfismos analizarlos términos geométricos permite tratamiento transparente data numérica desempeo algoritmo notablemente predecible exacto rápido retropropagación introducción uso sugiero den vistazo siguiente video cuya descripción hallaréis enlace descargar software además link referencias corre plataforma window totalmente gratuito siquiera requiere instalación autoportante podréis probar software propios archivos datos numéricos comprobar cabalidad redes así obtenidas reconocen exitosamente data felicitaciones tan clara introducción ia particular redes neuronales daniel crespin,5 stars
quedé esperando dijese ia hoy día verdaderamente inteligencia artificial sino estadística,3 stars
muchas gracias compartir,5 stars
inteligencia artificial percibe tiempo misma forma percibimos humanos,5 stars
muchas gracias toda explicaciones gran video pasada toda tecnología nueva,5 stars
entonces robot pronto podrá ser realizado robot xd,3 stars
semáforos coches peatones acaso sistema sepa si creando cuenta ser humano bot,1 star
aquí binarios my friend lgbt moment,5 stars
inteligencia artificial parece espectacular hecho crear vida decirlo así exista conciencia tal humano capas pensar casi igual solo demuestran avance tecnología creaciones hombre,5 stars
sofía doriaruiz mediante cerebro ser humano caracteriza datos diferentes digita computador,1 star
gusta base cada vez ase compleja así hexagesimal,4 stars
tecnología futuro ayudará evolucionar,5 stars
interesante especial apasionante,4 stars
formas puede usar inteligencia artificial vida diaria casa movil calle,4 stars
youtube avisa d maravillosos vídeos,5 stars
buen programabueno,4 stars
gran video genio eduardo,5 stars
buen tema,4 stars
you are machine,5 stars
buen enselador,5 stars
excelenete video inteligencia artificial ia simulación inteligencia humana crea algoritmos sistemas informáticos capaces ejecutar tareas simple complejas realizan persona,5 stars
hola buen video encantó tiempo vi video probabilidad cofre clash royal gustaría hicieran probabilidad salga reliquia apex legend juego,5 stars
ahi creo funciona así puedas continuar debes acertar dnd imagenes programa valida si supiera podrías superar captcha incluso equivocandote,3 stars
profe guillermo quiere,5 stars
déme clases matemáticas inicio carrera favor gandía cerca,4 stars
joven tenia interes escuela aora k demasiado viejo yama saver tecnología interesante entiendo juventud x k estudia carrera si tienpo toda informacion k pasando x redes sociales uniera estudiado gusta muncho esyo lastima k tienpo avia informacion ano,3 stars
muchísimas gracias explicarlo puedes decir compraste camiseta,5 stars
bueno clarito clarito,4 stars
gracias exposición,5 stars
inteligencia artificial herramienta poderosa puede mejorar vidas automatizar tareas resolver problemas complejos debemos ser cuidadosos uso garantizar beneficie comprometa privacidad ética,5 stars
buen video podrías hacer revise matemáticas chip puertas lógicas,4 stars
buena info voy usarlo app,4 stars
pensé hablarías alpha zero fin buen video,5 stars
inteligencia artificial siguiente revolución bueno contenido,4 stars
shalom comentario certeros mazel tov,3 stars
gracias video camisa hahaha buena,5 stars
interesante verdad revista,4 stars
canal mola matemática visto ángulo,4 stars
eduardo alguna bilbliografia formal algoritmos saludos colombia,3 stars
aplica enemigos videojuego,5 stars
intereso bueno,4 stars
hola heduardo sé si escuchaste boliviano dió problemas milenio hipótesis riemann ser exactos,3 stars
interesante publicado libro explico nuevo lenguaje creado inteligencia artificial lenguaje letras numeradas orden cree cree matemática letras ánimo crear publicidad libro publicado amazon titula nueva matemática letras edición,1 star
diferencial respecto dx,4 stars
cosas caemos normalmente mucha cosas conseguimos aprendemos vienen necesidades maquinas hambre apetito sexual tristeza euforia alegría combinado momento histórico encuentras oportunidades claves entorno complejo social interactuando individuos lleva crear tipo cosas idea realizar esfuerzos enormes conseguir satisfacer necesidades así bajo punto vista existe inteligencia artificial inteligencia humana histórica grupal colectiva incluso química decisiones hormonas replicable algoritmos,3 stars
buenísimos video estimado docente caso llamamos inteligencia artificial sigue pareciendo simple sistemas expertos,5 stars
inteligencia artificial podría perfeccionar mayor rapidez fórmulas soluciones cerebro humano gran ventaja llamado emociones ninguna máquina puede analizar sentir,5 stars
sirva pare guerras mundo,3 stars
bueno muchas gracias,5 stars
hermano conozco nadie habla hispana explique cosas gracias contenido saludos méxico,5 stars
freddy siempre acuerdo escucho sigue hablando favor importante conversación escucho,5 stars
único piensa man debería ser ministro tic,3 stars
siempre asco matemáticas incluso actualmente trabajando dev hoy propongo estudiar conceptos matemáticos empezando incluso aritmetica básica objetivo aprender inteligencia artificial ser parte futuro,5 stars
freddy nota compromiso sociedad aquí colombia difícil imposible hacer entrar razón establecer mejores estándares,1 star
f comercial minutos gobiernos latinoamericanos gusta contenido platzi,4 stars
vamos platzi conquistar arriba colombia latam,5 stars
inteligencia artificial podrá estupidez natural políticos,1 star
freddy vega número explicaciones claras haces do espaol perfecto explicación perfecta,5 stars
freddy gran motivador empezado hacer cursos aprender dejando lado tiempo solia perder redes sociales gracias,5 stars
freddy platzi cree cursos completos modulos actualizados ia practicas laboratorio demas expedir certificado sirva presentar empresas innovacion,5 stars
sólo holanda capaz fabricar láser extremos ultravioletas asml parte queda ambigua fundamental entender fenómeno manera amplia,3 stars
humilde platzi enseando presidentes,1 star
don fredy hagase video explicandonos serum sede ia construyendo manizales alcance futuro pais serum desafio ciudad sido conocida ciudad universidades,5 stars
freddy sucediendo va extender exponencialmente potencia precision poder conocimiento basto refinados toda area futuro extallado cara momento actual reconosca dormido aca aos potencial humano crecera centurias decenas aos crecera cada meses pasos gigantes,5 stars
todavía esperando smartphone hecho latinoamérica,3 stars
bien explicado aunque error enfoque general necesitas infraestructura nacional entrenamiento modelos tecnologia subyacente laser datacenters etc querer tener tecnologia explotacion petrolera mismo nivel grandes petroleras error enfoque paises pueden ser exitosos usando ia generando valor tecnologia base si preocupacion temas seguridad confidencialidad sistemas rag llm local necesitas infraestructura entrenamiento necesitas infraestructura permita usar tecnologia manera optimum velocidad respuesta modelo local precision soporte multimodelo etc,3 stars
freddy diciendo dizque código perfecto hecho lentamente peor código imperfecto hecho rapido q gusta codigo imperfecto hecho lentamente,5 stars
acuerdo contigo hora dejar ser dependientes resto mundo gran potencial latino america impetu tenacidad si video grandes llamadas atencion llamadas accion good job mate,1 star
creo error esperar gobiernos entienda tome iniciativa va pasar sector privado puede debe tomar iniciativa alternativa intermedia iniciativa privada coordinando universidades empresas gobierno tampoco va funcionar pocos realmente entienden impacto plan acción claro pueden tomar decision liderar tema tantas veces serum oportunidad servida perdida,1 star
idea millonarias billonarias surgen video omitiendo factibilidad energia nuclear encapsulado data center submarinos produccion hangares bodega orientados datacenters modo distribuido centralizados gigantes cursos capacitacion awareness ai va ser parte cursos basicos empresas seguridad higiene,1 star
pensado cada persona u hogar podría tener propio robot ia trabaje salario vaya solo tocaría mantenerlo actualizado óptimas condiciones parece fantasioso modelo trabajo deberá ser reconfigurado futuro,2 stars
reconocer do debate distintos ia entenderla herramienta puede usarse muchas formas distintos actores solo ejecutivo hollywood quiere reemplazar actores ia puede potenciar capacidades forma exponencial si aprendemos usarla verdad espero colombia alguien puesto poder dé cuenta guerras problemas sociales incluso casos corrupción podrían acabarse si implementamos ia gran vdeo freddy,1 star
interesante visión freddy opinas latam gpt ia chilena oportunidad leer respecto,3 stars
fredy habla milei ia seguro sintonia,3 stars
viste gobierno va hacer centro mega inteligencia artificial santa marta,5 stars
información tan valiosa desgracia llegará debería llegar hacer cambio real latam dormido tren irá creo individuos colectivos podremos hacer verdadero cambio dejando manos gobiernos idea magnitud problema,1 star
fredy vega paisano colombiano estan listos cursos cursos actualizados ai platzi,4 stars
hola freddy buenas tardes interesante reflexiones planteas gustaría dicen gobiernos respecto van serio van buen camino dice gobierno colombiano respecto escuchan atención saludos,3 stars
creo importante exista comunidad latina dentro platzi apoyo encontrar oportunidades grandes cambios,5 stars
ligada programación on and off aún emociona encantaría tener edad loa jóvenes entrarle maravillosa etapa emociona muchísimo,5 stars
muchas gracias video verdad comprendí importancia tener inteligencia artificial soberana propia cada país depender gigantes openai deepseek experiencia abogado mexicano meses experiencia inteligencia artificial varios aos utilizando chat bot sencillos comprendo totalmente alcance puede lograr nuevas tecnologías desafío cómo llevarlas comprensión través guías academia inclusive video lleguen persona hacernos conscientes importancia inteligencia artificial factor importante macroeconomía saludos méxico,5 stars
creó brillante transparente maravilloso muchas gracias valiosa labor social felicitaciones seor,5 stars
admiro optimismo especialmente colombia aun esperanza quedarnos atrás nadie quiere hacer si gente siempre visto obligación aprender inglés realmente solo hablan fluida mediocremente estudiaron ao algún país anglosajón además fiesta netflix futbol eventos sociales tirar divertirse momento van aprender terminar si ahora depende gobiernos haha,1 star
vengo estudiando platzi hace meses vídeo doy cuenta loco veo ahora solo quisiera trabajar méxico empecemos desarrollar insdustria amaría trabajar platz,1 star
gracias freddy mejor vídeo platzi sábado maana,5 stars
parece va afectar paises tercer mundo industria call center tan importante economía ejemplo va pasar filipinas depende servicios países proveen países primer mundo programadores diseadores asistentes va comer ia,1 star
buen contenido hoy centrado contenidos antichinos subido ahora cosa intentando compaía japonesas canon,3 stars
paises avanzar hacia sistema político existe suiza única forma podremos hacer avanzar sociedades velocidad exigen nuevas tecnologías democracia representativa conocemos crisis cambio solución nunca nacerá políticos solo puede surgir gente común,1 star
freddy grande trabajo temas digitales marketing comunicación ser carreras base ciencias humanas estudié matemáticas dijiste matrix álgebra lineal cálculo diferencial cómo arrancar base básica matemáticas,4 stars
buen video equipo platzi,4 stars
video ma interesantes freddy,3 stars
excelente video,5 stars
solo rl llm ia avance demasiado importante potencial particular robótica tardará masivo labor física gravemente afectada,2 stars
excelente video,5 stars
fuerza imparable v pared inamovible,1 star
siempre costó entender tscm puntera maquinas litograficas asml ahora entiendo poquito,1 star
gran comunicador divulgador tech,5 stars
pionero mejorandola haciendo curso programacion basica gratis youtube hora hacer curso inteligencia artificial basica gratis debe ser suficientemente bueno profundo util ma masivo posible muchas persona estan omitiendo tsunami avecina creo platzi poder hacerlo sabiendo basico entrando cursos usar ma ia profundidad hara latinoamerica potencia digital bueno,5 stars
oye freddy gustaría ser ministro educación,4 stars
pues apúrate man pa tener track bien construidos platzi pa estudiar ia ma allá inglés,3 stars
pasará apenas empiezan trabajar complicada demasiado complicada inexperiencia superada creces ia,2 stars
gracias informacion,5 stars
muchas gracias,5 stars
gracias freddy desbloquear preocupación vida esperaré país latinoamericano dejo tarea manejen cosas emoción populismo,1 star
creo primero van pensar inteligencia artificial gobiernos básicamente políticos van ponerse defensiva ia puede abrir ojos toda información incluso elegir mejor gobernantes mejor manera llevar mejor manera seguridad realidad optimizar mafia corrupción sobrevsive través ignorancia europa arrancó temprano muchas regulaciones,1 star
final acuerdo dice joven gobiernos dormidos latam,1 star
podriamos automatizar enseanza inglés escuelas decir si problema costos salarios profesores podríamos reemplazarlos agrntes ia tener objetivos niveles evaluan cada periodo,3 stars
sigo video felicito tí equipo pregunta dado papel nuclear juega lengua modelos llm derivados oportuno poner marcha iniciativa internacional común torno lengua compartimos,1 star
opino debemos darle cárcel hacker cuello blanco cuello negro,1 star
latam quedó do décadas atras nivel digital ahora ia directamente va quedar mapa nivel tecnológico,1 star
exacto deberíamos invertir fábrica chip latam,5 stars
opino debería considerar seriamente implementar tecnocracia latam,3 stars
excelente video muchas gracias quisiera preguntar existe alguna ruta estudio pueda tomar platizi entender forma profesional temas saludos colombia,5 stars
país siquiera siglo explotación petrolera preocupado aprender cómo extrae utiliza siempre país viene extrae paga extracción sabemos hacer absolutamente petróleo siquiera gasolina,1 star
quedando edad piedra dominio mundial ma alto nivel tecnologia si algun dia eeuu sanciona cualquier pais motivo hariamos si china,3 stars
ruta apren ia basi si python algebra calculo,4 stars
fan absoluta,5 stars
freddy maestro love academic,5 stars
comose nota aprendio clase duró h,5 stars
opinan uso energia nuclear modular alimentar energeticamente datacenters,4 stars
totalmente acuerdo unidos empresas invertirán dinero data center saben ventaja demás,1 star
si pusieran foto portada cara freddy mitad robot fenomenal,1 star
suscripción platzi sé dónde empezar incursionar ia,1 star
pais tecnología hace aos sisttemas gubernamentales venezuela,5 stars
cierto latinoamérica,3 stars
tipos consejeros deben tener gobiernos latinoamerica hacer parecido latinoamerica debe unirse saber recursos conjunto muchas tecnologias seran dificil adquisicion permiten soberania ceo vendedores conocimiento real ventajas saber hacer implica desarrollo pais,1 star
totalmente acuerdo claro agua,5 stars
excelente video fredi presidente,5 stars
mayoría tiempo entiendo dice suena interesante,3 stars
aos tomar oportunidad pasarán gobiernos den enterados cerca cambio gobierno pelea absorberá atención país,5 stars
cursos platzy sirvan hacemos comercio electrónicos aprovechar ia mejorar servicios acelerar procesos ir delante competencia,4 stars
gracias freddy sigue hablando latam despierte,5 stars
entendí debo aprender chino gracias,5 stars
increíble hace algún tiempo dije trataron sabelotodo dice freddy mundo toma serio cierto agi consciente imposible tal vez solo crean futuro freddy acepte,5 stars
freddy video video llamada continuum preguntando atención mientras china sigue avanzando,3 stars
freddy buen pastor evangélico convence palabras,5 stars
man pasó idea ai nunca iba reemplazar desarrolladores casi decir contrario ahora sólo tomo reservas dice,1 star
explico claudia soberanía data center defender narco,1 star
pregunta haciendo hace meses existe posiblidad supercomputadora pueda mejorar ia,2 stars
platzi hara iniciar procesos,4 stars
fredy idea ma revolucionaria innovadora lograr objetivo poner colombia número iallámeme,5 stars
parte revisate declaracion fulana mexico respecto infraestructura mexina educar respecto diseo chip,1 star
acaso sugiriendo nacionalizar data center horrible,1 star
preocupante correcto petro llamandolo nube menos dice preocupa cara elecciones candidatos entiendan mundo cambiando seguimos estancados pelear politico tradicionales necesitamos alguien ponga hacia mismo objetivo adaptarnos inminente cambio viven ma preocupados bobadas aghh sabe si algun dia saldremos cerebro apagado,3 stars
momento entonces curso platzi hago,3 stars
excelente,5 stars
poderosa realidad ta puede ser espectador,5 stars
deepseek diciendo chatgpt cadena pensamiento r,1 star
debe aprenderse ia primaria,3 stars
ahora falta genios versados vayan extranjero hacerlos ma poderosos pisarnos,1 star
buen vendedor mu bueno,5 stars
imagínate energía,5 stars
uso ia aumentar calidad vida persona uso ia modernizar guerra genocidios,3 stars
todavia logro entender si debemos aprender hacer inteligencia artificial usarla uso chatgpt casi sé debería aprender programar neuronas machine learning,4 stars
atrasados latinoamérica podríamos hacer corrupción pobreza,1 star
coincido,1 star
si eeuu hace control tecnología tal vez hablando primer imperio cae,1 star
pronto tan buena tecnología ia nesesitaremos cursos platzi,5 stars
