comment,sentiment
"Ya era hora de que Europa espabilara, ahora solo falta que se dejen de tonterías e inviertan dinero en mejorar Mixtral u otros nuevos productos, aunque creo que al final OpenSource civil será lo se quedará y todo esto dara igual jaja.",2 stars
"Buena moneda de cambio, bien jugado por parte de Europa, nos quieres tratar como inferiores pues en mi casa no puedes jugar con tu tecnología puntera, seguramente sin pasar por caja, y si sigue amenazando tendremos que bajar los impuestos a los productos europeos para los europeos y subirlos para las empresas americanas. Seria maravilloso,  a ver si vamos despertando y damos un paso a delante",4 stars
"Hizo falta un Putin ,Un Trump y un.Xi Jinping,  para que espabilemos 🇪🇺
( jooooodeeeer....)",1 star
Donald Trump acabara con la egemonia gringa,5 stars
El “fotografia” su palabra favorita.,5 stars
Jajajaja el mundo en caos,1 star
total que los medio tontos ya no entran en el grupo,1 star
Cuando no se es competitivo lo que se hace es prohibir a los que si lo son,1 star
Los chinos felices,5 stars
eurotontos otantontos europedos.,5 stars
Excelente Tertulia..Gracias Freddy Por Traer Este Invitado.,5 stars
"Esto es oro puro, muchas gracias por tremendo aporte !!!!!!!",5 stars
"Muy buena la entrevista, gracias por tener siempre secciones tan interesantes",5 stars
"Se podría pedir a la IA que redacte una costitución que sea justa para todos los chilenos, donde todos ganemos",1 star
"Muy Buena entre Vista, gracias Freddy",5 stars
"el titulo vendedorrrrr, impresionante, el mundo no me interesa dominarlo, sino mi propia existencia...que nada tiene que ver con dominar mi exterior..!la realidad es algo mucho mas profundo para vivir en el mundo!",5 stars
Al menos un gran experto chileno en esta danza de genios,5 stars
"En un principio se nos decia que
""Quien domine los medios de comunicación, dominara al mundo""
Casi sucede, pero nacieron las redes sociales... y entonces se dijo,
""Quien domine las redes sociales, dominara al mundo""
Casi pasa, pero entonces aparecio la IA y se ahora dice
""Quien DOMINE la INTELIGENCIA ARTIFICIAL, DOMINA al MUNDO""
Esto aun no pasa y no pasara, pues ya sabemos como termina esto.... todos vimos TERMINATOR",1 star
"Fredy te veo siempre, te cuento que acá en Suecia se integra una nueva asignatura al plan de estudio del Gymnasiet sueco la inteligencia artificial",5 stars
"La forma que tienen los seres humanos de relacionarse, de construir sociedad, muchas veces injusta social, política y económicamente, nos podrían llevar al colapso, es ahí donde las Ai podrían evolucionar y crear nuevas Ai para solucionar esos problemas creados por los humanos, pensando siempre que pasará lo de Terminaror... ¿habré visto muchas películas del apocalipsis?",2 stars
"Una corrección: la inversión que hará Trump para el desarrollo de IA con el proyecto Stargate no son 500 millones de dólares, son 500 MIL millones de dólares, lo que es una locura, es incluso más del doble de lo que se gastaron en el proyecto Manhattan para crear la bomba atómica (ajustando la inflación, por supuesto). Así de importante ven las grandes potencias a la IA, es una tecnología que cambiará la historia de la humanidad para siempre.",1 star
"Muy interesante entrevista, felicitaciones. Recomendacion; la musica de fondo es totalmente inecesaria, hasta me atreveo a decir, un tanto irrespetuosa, tanto para el invitado como para los auditores. Comprendo que la intencion sea crear un ambiente de living de casa, se torna molesta:)",4 stars
James Cameron fue un visionario!!,5 stars
La humanidad me decepciona¡ Este tipo parece que no vio Black Mirror¡  DEL TERROR¡,1 star
"Cita a ésta entrevista, 21 lecciones para el siglo XXI  de Yuval Noah Harari",5 stars
"Y le preguntaste a chat gpt si Puerto Rico es un pais independiente??? Que te respondió? Porq para el pensamiento anti chino, es facil poner el ejemplo de Taiwan...",1 star
IA. Sobre valorada y expuesta como todo a la propaganda.,5 stars
Y el Techno Feudalismo?... no será accesible la información para todos solo para aquellos señores dueños del mundo ...por eso se juntan Trump con Más!!!,1 star
Son alien atraves de la tecnologia digo,1 star
Están equivocados la IA estadounidense tiene postura política en sus respuestas,1 star
"Inteligencia artificial no razona, no piensan aprende. Es solo código, programación  y grandes bases de datos. 
El mejor ejemplo es que le puedes preguntar por la empanada pero no por tendencias políticas",1 star
Todos caerán.,1 star
"""Todo el mundo tiene «cursitis», «libritis», «podcastitis», nadie tiene «implementitis»"" Empezaré a implementar lo que he visto ¡muchas gracias por traer a cientos de cracks Oso!",1 star
"Excelente Podcast! Gracias Juan, Gracias Oso. Desde Diciembre empecé mi emprendimiento y cada que siento que hay un obstáculo muy difícil de superar, uno de tus podcast me da la respuesta. Y hoy, no fue la excepción. ¡Nos vemos en un par de años, Oso!",5 stars
Grandes ambos! Gracias por tan increíble episodio!,5 stars
"Oso mil gracias por esta  fenomenal plática,  es padrísimo conocer a personas como Juan Lombana especialista en I.A. y marketing digital, me quedé totalmente enganchada en el tema y me inscribiré en su taller...  saludos  desde CDMX ....",5 stars
"¡Wow! me enamoré de este súper crack, Juan Lombana  muchas gracias x compartir, Oso.",5 stars
"""Récord Guinness de quien comió más grillos con la mano izquierda brincando la cuerda"". Entre tanto contenido interesante y que me puso a reflexionar, este comentario me hizo soltar una carcajada que me vino superbién. No hay duda de que Juan es talentoso, muy creativo y sí, de repente saca estos chistes en medio del curso, que te sacuden.",5 stars
SUPER ENTREVISTA---- ya lo compartí...GRACIAS a ambos,5 stars
Una plática súper valiosa de inicio a fin.  Les recomiendo escuchar hasta el último segundo!,5 stars
"Exelente entrevista, excelente información, viendo hacia el futuro.",5 stars
"Siempre material relevante y gente increíble! Eres el mejor Oso, gracias",5 stars
"Super entrevista, para nada me aburrí, aprendí mucho y gracias Juan Lombana , Oso Trava por compartir.",5 stars
"Me gusto el tema, lo entendi, importante algo...la inteligencia artificial no es mala, lo malo es la forma y la intensión de quien la implemente, la clave y lo verdaderamente importante lo dijo el invitado al inicio, la buena salud mental de los seres humanos, interesate  mas por ser un buen ser humano y sacar siempre tu mejor version que por ser el ceo de cualquier cosa. Saludos desde Colombia",3 stars
"Minuto 1:11:49 te ahorras todo un curso si lo sabes buscar.
Besos y like si te sirvió",1 star
Esto es un stand-up IA masterclass. Par de cracks,1 star
Ey genial! Me encantaría tener tu Excel de métricas semanales,5 stars
Dos hombres de mucho valor. Gracias,5 stars
Aprendi mas de Marketing de este Podcast que de mis clases de Universidad,5 stars
Lo mejor… el mensaje al cielo,5 stars
Juan eres un crack,1 star
En este podcast aprendí mas que en la clase que pague mas de 500$. Gracias!,5 stars
"Se nota la relación entre ambos que la entrevista ya se volvió en una charla, cracks",1 star
Que buen invitado.  También sigo el podcast de Juan. Invita a Álvaro Gordoa.,5 stars
Graan podcast! me encanta la fescura de Juan para abordar estos temas. Dónde se puede encontrar el listado de herramientas de IA que mencionó Juan iba a compartir?,5 stars
Jajaja viendo el video me salió su anuncio de IA Gratuito y me registre!,1 star
Juan como siempre muy activo en las redes divertido haciendo siempre muy ameno el aprendizaje,5 stars
"Excelente episodio, gran invitado y con información de mucho valor... Gracias Oso y gracias Juan",5 stars
"Mil gracias 
Super interesante",5 stars
Un Trafficker es muy importante para vender MÁS y me emociona ver que cada vez le den más visibilidad,5 stars
Mi Podcast favorito hasta ahora,5 stars
"Me habia  inscrito a un curso de el y ahora sale la entrevista, excelente",5 stars
"Muy buen episodio, muchas gracias.",5 stars
"Joya de capítulo, gracias a ambos!",5 stars
"Buen podcast , si es posible entrevistar. Doctor José Gustavo Fuentes, sería bueno escuchar su perspectiva de este tema.",4 stars
"Excelente plática, muy profunda. Le entendí al 100 % .",5 stars
Gran Invitado!,5 stars
"Seguro grabaste antes del lanzamiento de DeepSeek, fue la gran ausente, espero puedas invitar a alguien que explique los efectos en el mundo de la guerra de AI's. Excelentísimo podcast! Los dos grandes Craks",5 stars
"El ""menos drama"" me recordó al Dr. Mau",2 stars
Excelente trabajo,5 stars
Muy interesante  y un hombre muy inteligente,5 stars
"Muy buena entrevista, con súper enseñanza... pero lo mejor fue el mensaje que Juan le dejó al América  jajaja",4 stars
"Oso el blanco te va mejor que el negro, te hace ver fresco y descansado",5 stars
Top top top,5 stars
Excelente podcast,5 stars
"Yo como Oso, tomando nota.",5 stars
10.000 usd ahorrados en la mejor mentoría de AI que he segudo en este tiempo,5 stars
Awesome,5 stars
Excelente entrevista! Oso como se llama la AI que te hace guiones y corrige tu mirada ?,5 stars
"Pongan el nombre de las apps, algunas no son claras como se escriben",3 stars
Que reveladora entrevista. Felicidades Oso y Juan,5 stars
"El mejor crossover  sigo a Juan Lombana desde hace tiempo, muy buenas entrevistas",5 stars
Alguien podría compartir alguna forma de contactar el terapeuta que mencionó,1 star
14:18 Pienso lo mismo,1 star
"muy buena la entrevista, sólo díganle  que no es tan gracioso como cree",4 stars
Me podrían dejar aquí cuáles son las aplicaciones de inteligencia artificial que se pueden usar,2 stars
"Oigan y si quiero implementar un vendedor virtual para mi ecomerce cuál uso ,como los vendedores que hay en la tienda pero virtual que te dé sugerencias, atienda dudas y haga cross selling",1 star
"A mi me pareció 2 horas y media de una plática como de que dime cómo haces para vender tus cursos , para ver si yo también te copio y NADA MÁS una hora CERO VALOR MEVOY",1 star
"divertido, entretenido y util. excelente trabajo // terrible la portada de ""la batalla por el futuro"" el contenido es mucho mejor que eso",4 stars
"Curioso, no pudo definir la ia.",3 stars
No entendí si era un media kit?,1 star
No pusieron los nombres de las herramientas de I.A. básicas.,1 star
"Todo bien con Juan Lombana,pero su calvicie es consecuencia de  irle  al cruz azul.",3 stars
alguien tiene los nombres de la canasta básica de IAs (?),1 star
"no hay gente que sean weyes, si sabe que contrate y enseñe, comentario fuera de la entrevista, hasta los mas disque inteligentes son malos para algo.",2 stars
Antes de hacerse injertos vayan con un buen dermatólogo.,1 star
"Es bueno hablando, pero me parece medio vende humo",3 stars
Perdiste todo mi respeto entrevistando a este teto,1 star
Ajijooo,3 stars
que cool que se inspiren de los de abajo,5 stars
Que buen podcast!!,5 stars
