comment,sentiment
me alegro que sigas aqui,1 star
"Te haces entender muy fácil, ojalá haya pronto segunda parte",5 stars
"Que sucedería si yo ejecutará vectores intravectores decisivos dentro de un arrayanes?, gracias por su respuesta Maestro, Saludos",3 stars
"Vaya.. Justo un vídeo a lo q me gustaría dedicarme en un futuro, gracias.",5 stars
"Hola, buenas. Soy estudiante de Ingenieria Informatica en la UR. Estoy realizando un proyecto y me gustaria entrevistarte para que nos des tu opinion sobre la influencia de la ia en la educacion de las nuevas generaciones. Un saludito.",4 stars
"Excelente video. Eduardo, ¿cómo se relaciona la investigación matemática con el desarrollo de algoritmos de Inteligencia Artificial?",5 stars
Justamente estaba aprendiendo KNN esta semana.,1 star
Tus vídeos son muy interesantes. Muchas gracias por divulgar estos temas.,5 stars
"Muy interesante este desarrollo, aunque no siempre puede ser tan cierto o acertar como lo es una mente humana en cuanto a la interpretación de los datos.",4 stars
"Me encantó el video, muestra lo amplo del campo de la I.A,  es una de las cosas mas fascinantes que he conocido, y la teoría matemática detrás de ella es hermosisima. Me encantaria dedicarme por completo al estudio y aplicación de la misma, pero ni se por donde empezar, dada su vasta complejidad. Solo tengo una pequeña parte del conocimiento (soy matemático), pero para dedicarme de lleno no tengo la mas minima idea de donde empezar. Si alguien supiera donde pudiera hacer mas estudios a profundidad de ello y pudiera comunicármelo, le estaría eternamente agradecido!",5 stars
"Woooo hiciste el video que pedí en el pasado, muchas gracias me encanta el canal saludos desde Chile",5 stars
Soy un simple taxista pero ando aquí disfrutando de cosas que ni entiendo ni pondré en práctica,5 stars
"Gran explicación sobre inteligencia artificial, me gustó cómo explica los conceptos de una manera tan clara y fácil de entender, este tipo de contenido ayuda mucho a desmitificar la IA y entender su verdadero potencial",5 stars
"Que buen resumen y forma de explicar, excelente video!",5 stars
"Gracias por los aportes, saludos desde Venezuela!",5 stars
Gracias por compartir su saber bendiciones,5 stars
"Buen tema, buen canal, es hora de dejar todo de lado y ver el video",4 stars
"Es la mejor explicación que he encontrado, después ver muchos videos y artículos de divulgación que que no salen de las abstracciones y dan por hecho que ya se entendieron el tema y los términos que se usan.",5 stars
"Saludos desde Ecuador, sigue adelante Edu. Excelente contenido!",5 stars
"Wow no c por que lo vi, pero lo vi todo y me encantó",5 stars
Donde pasarás tu eternidad cielo o infierno cuando Dios te quité la vida Jesucristo viene pronto salva tu Alma ahora que ay tiempo mañana puede ser tarde sin santidad nadie verá al señor Jesucristo escapa x tú vida de las llamás eternas,5 stars
"Eduardo.... todos te amamos....
Eres un Crack.
Mil gracias",5 stars
"Super interesante el video profesor, y más con el creciente crecimiento de las app de inteligencia artificial como Chat GPT, sería bueno un video al respecto.",5 stars
WOOOOOOOW!!!!!! Muy bien explicado!!!! Muy claro y profundo!!! Mil gracias!!!,5 stars
"Hace poco leí sobre un descubrimiento que tiene que ver con las matemáticas, por lo visto han descubierto un organismo unicelular SIN cerebro que hace cálculos matemáticos para desplazarse, ¿podrías hacer un video sobre eso explicando cómo es posible?",2 stars
"Tal vez esto no tenga nada que ver, pero agradezco a cada cientifico, cada investigador y cada persona la cual esta envuelta en el desarrollo y avanzes de tecnologias que ayudan a mejorar a la humanidad gracias a las IA'S software y mas, la verdad me siento sumamente agradecido y realmente quiero que estas personas tengan la mejor vida posible pues se lo merecen el aporte que dan a la sociedad por medio de la optimizacion de tareas tediosas es increible, asi que cualquier persona que este involucrada en el desarrollo de IA'S o investigacion de tecnologia para mejorar nuestras vidas de cualquier forma, tiene mi respeto.",5 stars
¿Podrías hacer un vídeo sobre las matemáticas de las redes neuronales?,2 stars
"Gracias Este video de IA es de 2 años atrás yo recién me ánimo a saber sobre está tecnología llamada DISRUPTIVA , pero Este video me ha puesto Al día sobre IA y los términos lo comprendí perfectamente, Esto me está ayudando a seguir entendiendo sobre El Desarrollo de IA en estos dos años estoy fascinada Gracias su didaáctica es clarísina SI SE le escucha unas cuantas veces Al menos comprendí en general que es IA , los algorithms que es Son técnicas y hasta Este momento Las Redes Neuronales continúan reinando pero yo no entendía bien . Gracias millón de Gracias a Este Señor. Veré que tiene en 2024.",5 stars
"Esperamos con expectativas su video sobre su opinión sobre Chat GPT y las nuevas Inteligencias artificiales.
Gracias por hacer la ciencia matemática atractiva y divertida!",5 stars
"Sr Cabezón, muy entendible. Sería bueno que  realice un video actualizado a la fecha,  para ayudarnos como siempre lo hace. Es que en este tiempo lo referente a IA varió bastante. Saludos de Argentina ¡¡",4 stars
"Muy temprano para matemáticas y algoritmos, pero aquí vamos",3 stars
Clarisimo. Muy buena explicacion. Ojala las cosas vayan para bien,5 stars
"Que excelente video, muchas gracias !. Una pregunta, ¿es posible que puedas colgar literatura relacionada en la descripción del video para quienes tengamos ganas de profundizar? un abrazo",5 stars
"Muchas gracias por compartir, excelente canal.",5 stars
Buenos vídeos!! Podrías hacer un vídeo de alguno de los problemas matemáticos de la película Good Will Hunting? Gracias!!!,4 stars
Genial para divulgar. Muchas gracias,5 stars
"Genial video! Justo empecé a tener interés por estos temas y subes este video, me siento agradecido con el de arriba",5 stars
"Excelente explicación, Gracias totales!",5 stars
"Me parece bastante interesante la forma en la que abordas los temas, excelente video. Me gustaría que sigas hablando de estos temas en tus videos.",4 stars
"Buen video, soy data scientist y explicas muy bien",5 stars
"Participaba en un taller de Machine Learning, era entretenido entrenar a la máquina y luego consultarle según lo que aprendió",4 stars
"Actualmente ando aprendiendo sobre AI
Considero que es un tema demasiado importante la tecnología esta en todas partes y evoluciona a pasos gigantes y la AI también
Además yo estudio un Técnico relacionado al Sector Tics así que trato de mantenerme al tanto de lo nuevo en tecnología",2 stars
"""Aquí no somos binarios, my friend"". Me parto contigo. Muchas gracias, Eduardo, por otro vídeo genial. Saludos desde Madrid.",5 stars
Simplemente brillante. Mi admiración,5 stars
"Yo, viendo este vídeo con los subtítulos generados automáticamente: interesante",4 stars
"Muchas graciasss, mañana tengo un examen sobre este tema y me ayudaste full:)))",5 stars
Tema para un video: que hay en los fondos de los videos de Derivando?,2 stars
Excelente explicacion me gusto y aprendi mucho,5 stars
"Una sugerencia, me gustaria ver un video acerca de automatas celulares, que el de Conway se quedo un poco corto... mencionando la regla 30, 110... el constructor universal de von Neumann, la obsesion de Wolfram con todo el tema... es un tema algo denso pero es muy interesante.",4 stars
la inteligencia artificial nos ayudará a ser mejores amigo y ella también guntos haremos y crearemos cosas imposibles para bien,5 stars
Con la cantidad de veces que fallo en los chaptchas esos estoy perjudicando gravemente a la inteligencia artificial,5 stars
Se hará conciente y cambiará la persección que tenemos todos del mundo,5 stars
"Justo apenas empecé mi máster en IA con la universidad Uk. La mayoría piensa que es solo un bot sencillo, pero las IA´s tienen tanto potencial.",3 stars
gracias por el video y bendiciones para todos,5 stars
"El aprendizaje supervisado y no supervisado se utiliza mucho en la clasificación de imágenes satelitales, es muy interesante ya que cada imagen satelital puede estar conformada hasta por más de 200 bandas en el caso de las hiperespectrales y como mínimo 4 bandas.",3 stars
El único que puedo aceptar como aprendizaje es el basado en refuerzo (se basa en el modelo de aprendizaje por reforzamiento de Skinner) porque si implica un cambio final producto de los resultados de un proceso.,3 stars
"Muy interesante y bien explicado, como siempre. Gracias por refrescar el verano.",5 stars
Muy buena explicacion,5 stars
¡Me encanto el tema! ¿Podrías hablar un poco más de algoritmos específicos o sobre temas de Computer Science desde las matemáticas?,5 stars
"Exelente video, la autoconciencia no es imposible",5 stars
"Gracias por todo tu contenido, puedes hacer un vídeo hablando de las investigaciones que usan matemática como topología, teoría de categorías, y computación cuántica en inteligencia artificial. Yo he visto el uso de álgebra de forbenius en pragmática de lenguaje natural. Saludos",5 stars
Este canal es hermoso,5 stars
"En este tema el canal ""Two Minute Papers"" sube muchos papers interesantes",4 stars
Gracias por la información y tiempo prestado!!!,5 stars
"Qué es eso de ""si un movimiento fue bueno, es más probable que lo repita en otra partida"" (en ajedrez por ejemplo). Acaso lor ordenadores saben lo que es la causalidad? O solo comparan resultados después de jugar millones de veces, sin saber realmente que cada moviendo por separado es bueno, sino que un movimiento es calificado como bueno si esa partida fue una victoriosa?",2 stars
Gozaré este video ....como no te puedes imaginar ️,5 stars
Like si eres un estudiante de humanidades,3 stars
"Buen video, muy bien explicado en poco tiempo! Gracias por esto, lo usaré en clase apra explicar estos conceptos.",4 stars
"¿Que es la inteligencia artificial? 

Muchos, muchos, muchos (del verbo muchos) if uno detrás del otro",1 star
Lo quiero mucho señor que explica cosas tan dificiles en ocho minutos,5 stars
"5:30 ""Aquí no somos binarios my friend"" xd",1 star
"Excelente, por favor más videos sobre Redes Neuronales",5 stars
Hay que ser un genio para estudiar matematicas? O basta con un iq regural o el iq ni importa?,2 stars
"Me acuerdo que yo lo veía por ahí del 2016 y me entretenía aunque no veía nada de mate, solo mera curiosidad y ahora que no soy estudiante lo veo por la curiosidad de la IA y también por que se que es entretenido",3 stars
"Propuesta: es posible medir el movimiento de las placas tectonicas segun google map, la posicion pixelar de la esfera en la que nos encontramos, y la animacion del planeta en una simulacion en base al machine learning para poder predecir terremotos?. Porque si en google map se tienen las coordenadas y los factores a hostigan lugares como seria chile y la falla de san andres, podria tomarse 2 cosas, un termometro kilometrico en ciertos lugares de las placas (esto provocaria que la tierra sea moldeada por los humanos a nivel tectonico, lo cual es malo, por decir poco, ya que dejarian la caga y conociendo lo weones y malos como weones para pelear que son, no haran otra cosa, piensen en las amunas, es una advertencia). Para que el termometro, que es un sensor tipo balanza en la superficie, pueda medir los movimientos segun el machine learning?. es posible? tendra margen de error, pero es probable?. (para ringa Tech, DotCSV, y Derivando). Para los polos se tendria que dejar en una cupula nevera.",3 stars
GRACIAS POR LAS ENSEÑANZAS EN SUS VÍDEOS,5 stars
"4: 35 increible, pero para que necesitan los coches detectar chimeneas",4 stars
Este canal y estos suscriptores se merecen un  detrás de cámaras y un tomas falsas.  Excelente como siempre ! 🇺🇾🇺🇾🇺🇾,5 stars
"Estoy a meses de empezar mi carrera en inteligencia artificial, qué emoción. :)",5 stars
la inteligencia artificial llegó para ayudarnos a mejorar nuestros resultados y reducir tareas.,5 stars
"Bots en agedrez:
 imagen de alguien mamadisimo*",1 star
Me siento como cuando Homero Simpson estaba aprendiendo a navegar en internet,3 stars
Pero a la inteligencia artificial la ha hecho una inteligencia humana,3 stars
"Gran vídeo, Muchas gracias.",5 stars
yo solo se que skynet no va a dominar el mundo :v,2 stars
"Gracias, es un buen video.",5 stars
"Lo que no veo en libros, lo aprendo en derivando, y lo que aprendo en derivando lo busco en libros️",5 stars
7:20 Bien dicho  y si no que lo diga el Dot Ceseuve,3 stars
"El vídeo: ¿Qué es y cómo funciona la inteligencia artificial?
Jugadores del HOI4: ¿La inteligencia artificial funciona?",1 star
Excelente. Interesante es poco... desde Uruguay 🇺🇾,5 stars
"Osea que el Machine Learning es algo aasi como inteligencia ""colectiva"" de una red, porque no guarda solo sus datos sino los de millones de ""personas/otras pc"" para hacer analisis sobre ellos",3 stars
Está muy bien explicado.,5 stars
"Yo en la carrera tuve que hacer con aprendizaje por refuerzo un pac-man capaz de comerse los fantasmitas, usando un algoritmo llamado Q-Learning. Fue el trabajo más divertido de todo tercero de carrera",5 stars
Cada vez más se avanza en los hitos de las IA & cada día va evolucionando a mejor con el pensamiento lógico en las máquinas.,5 stars
Un algoritmo de deep learning que genere algoritmos de deep learning...,5 stars
"Excelente video cuya calidad atribuyo a dos factores. Por una parte al conocimiento a fondo de la IA evidenciado en especial cuando hablan de redes neuronales. Y por la otra a un dominio completo de las matemáticas. 

La maestría matemática queda ampliamente demostrada en el correcto tratamiento que hace vuestro canal de infinidad de cuestiones de álgebra, análisis y geometría, topología incluida.

Respecto a las redes neuronales cabe señalar que existe una manera alterna, poco divulgada, de obtener redes profundas de perceptrones, es decir redes con tres o más capas de perceptrones, similares a las que se calculan ajustando pesos mediante retropropagación de errores. 

Dicho método alternativo calcula la red profunda directamente a partir de los datos (ejemplos y contraejemplos) y de las franjas de separación deseadas en las hipersuperficies decisorias. Esta metodología inédita no utiliza para nada la retropropagación.

Se trata de un algoritmo, ya codificado en un programa y evaluado numéricamente, que se basa en formular los perceptrones en términos de categorías (objetos y morfismos) y en analizarlos en términos geométricos, todo lo cual permite un tratamiento transparente de la data numérica. 

El desempeño del algoritmo es notablemente más predecible, exacto y rápido que la retropropagación. Para una introducción a su uso sugiero que den un vistazo al siguiente video 
https://youtu.be/VTDIedU3F-E
en cuya descripción hallaréis un enlace para descargar el software (además de links a referencias), que corre en plataforma Windows, es totalmente gratuito y ni siquiera requiere instalación (es autoportante). Podréis probar el software con vuestros propios archivos de datos numéricos y comprobar a cabalidad que las redes así obtenidas reconocen exitosamente la data.

Felicitaciones por tan clara introducción a la IA y en particular a las redes neuronales.
Daniel Crespin",4 stars
"Me quedé esperando que dijese que la IA de hoy día no es verdaderamente ""inteligencia artificial"" sino estadística...",3 stars
muchas gracias por compartir ️,5 stars
¿La Inteligencia Artificial percibe el tiempo de la misma forma como percibimos los humanos?,1 star
Muchas gracias por todas las explicaciones! Gran video! Es una pasada toda la tecnología nueva,5 stars
4:44 entonces el “no soy un robot” pronto podrá ser realizado por un robot? Xd,1 star
"Eso de los semáforos, coches, peatones y todo eso ¿Qué acaso eso no es para que el sistema sepa si quien está creando la cuenta es un ser humano y no un bot?",1 star
"""Aquí no somos binarios, my friend""
LGBT+ moment",5 stars
"La inteligencia artificial me parece algo espectacular el hecho que crear vida por decirlo así, de que exista una conciencia tal como las de el humano y que es capas de pensar casi igual solo demuestran el avance en la tecnología y las creaciones del hombre",3 stars
Sofía Doriaruiz mediante el cerebro el ser humano se caracteriza de los datos diferentes y se digita por un computador,5 stars
Lo que me gusta de todo que su base cada vez se ase más compleja así como el Hexagesimal,4 stars
La tecnología es el futuro! Y es la que nos ayudará a evolucionar,5 stars
Interesante y en especial: Apasionante.,4 stars
"de que formas se puede usar la inteligencia artificial en nuestra vida diaria en casa, en el movil o en  la calle",5 stars
Porque YouTube no me avisa d estos maravillosos vídeos?,1 star
Que buen programa!!bueno todos,5 stars
Gran video eres un genio Eduardo!!,5 stars
Que buen tema este!!!,5 stars
You are a machine,5 stars
excelenete video de como  La inteligencia artificial (IA) es la simulación de inteligencia humana que crea algoritmos y sistemas informáticos capaces de ejecutar tareas simples y complejas que realizan las personas.,5 stars
Hola muy buen video me encantó también no tiene mucho tiempo que vi un video suyo sobre la probabilidad de cofre en Clash royal y me gustaría que hicieran uno sobre la probabilidad de que te salga una reliquia en Apex Legends también es un juego,5 stars
"4:30 ahi creo que no funciona así, porque para que puedas continuar debes acertar dnd están las imagenes, y el programa te lo valida, si no lo supiera, podrías superar el captcha incluso equivocandote.",1 star
Profe Guillermo se le quiere :3,5 stars
"Déme clases de Matemáticas desde el inicio de carrera, por favor. Soy de Gandía y estamos cerca.",5 stars
Era joven y no  tenia interes en la escuela  y aora k estoy  demasiado  viejo   como me yama de saver algo  sobre  tecnología   es muy interesante  no  entiendo a la juventud x k no  estudia una  carrera  si en mis tienpo tuviera toda informacion  de lo k esta pasando   x redes sociales  yo uniera estudiado    me gusta muncho  todo esyo  lastima k en mis tienpo no avia informacion  tengo 56 anos,2 stars
Muchísimas gracias por explicarlo me puedes decir donde compraste esa camiseta?,5 stars
"Muy bueno, clarito clarito.",5 stars
Gracias por tu exposición,5 stars
"la inteligencia artificial es una herramienta poderosa que puede mejorar nuestras vidas al automatizar tareas y resolver problemas complejos, pero también debemos ser cuidadosos con su uso para garantizar que beneficie a todos y no comprometa nuestra privacidad ni ética.",4 stars
Buen video... Podrías hacer uno que revise las matemáticas de los chips. Las puertas lógicas.,4 stars
Buena info pero donde voy para usarlo o es una app?,3 stars
"Pensé hablarías de Alpha Zero, pero en fin , muy  buen video.",4 stars
"La inteligencia artificial es la siguiente revolución 5.0, muy bueno tu contenido.",5 stars
"Shalom️
Un comentario certeros.
Mazel tov️️️️",5 stars
Gracias por este video y por tu camisa hahaha muy buena!,5 stars
Muy interesante de verdad no como la revista,4 stars
Este canal me mola mucho ya que es de matemática pero visto de otro ángulo .,3 stars
"Eduardo, hay alguna bilbliografia formal para los algoritmos?. Saludos desde Colombia",1 star
¿Esto se aplica también a enemigos de un videojuego?,1 star
me intereso es muy bueno,5 stars
Hola Heduardo no sé si escuchaste lo del boliviano que dió con 7no de los problemas del milenio La hipótesis de Riemann para ser exactos,3 stars
"Muy interesante, he publicado un libro que explico un nuevo lenguaje que he creado yo sobre la inteligencia artificial.  Lenguaje sobre las letras numeradas en orden que cree cuando cree la matemática de letras. Sin ánimo de crear publicidad el libro publicado en Amazon se titula ""Nueva matemática de letras 2ª edición""",5 stars
Es como una diferencial de y con respecto a dx..,5 stars
"Cosas que no caemos normalmente; Mucha de las cosas que conseguimos y o aprendemos vienen de necesidades que las maquinas no tienen; hambre, apetito sexual, tristeza, euforia, alegría.. Todo es combinado con el momento histórico en el que te encuentras y oportunidades claves o no en un entorno complejo y social interactuando con otros individuos nos lleva a crear todo tipo de cosas e ideas o realizar esfuerzos enormes para conseguir satisfacer esas necesidades,  así que bajo este punto de vista NO EXISTE ESO DE LA INTELIGENCIA ARTIFICIAL.  La inteligencia humana es histórica, grupal y colectiva e incluso química (decisiones por hormonas) nada de esto es replicable con algoritmos.",5 stars
"Buenísimos videos los suyos, estimado docente. Pero en este caso lo que llamamos inteligencia artificial me sigue pareciendo simples sistemas expertos.",4 stars
"La inteligencia artificial podría perfeccionar mayor rapidez en fórmulas y soluciones, pero, el cerebro humano tiene una gran ventaja llamado emociones, que ninguna máquina puede analizar o sentir.",3 stars
Que sirva para que pare las guerras en el mundo,4 stars
"Muy bueno, muchas gracias",5 stars
"Justo tenía un trabajo de robots e IA y me sale esto, muchas gracias",5 stars
Muy rápido... Los ejemplos son necesarios...,3 stars
excelente contenido!!,5 stars
"Tenia esta duda, Gracias.",1 star
"""Las matemáticas que le otorgan su poder"", es una frase sobresaliente!",5 stars
"Gracias.
Super bien explicado.",5 stars
Diaz de Cabez+on?!!! jaja que buen apodo!!! me suscribiré,5 stars
Justo ahora vengo de mirar una partida de Stockfish y este video me cae como anillo al dedo ️,1 star
"Buena información, gracias!",5 stars
eres un buen  enseñlador,5 stars
"Buenas tardes, dias noches o lo que sea ... Tu video me intereso bastante, ¿Podrias recomendarme un buen libro sobre el tema en cuestión?",3 stars
Invoco a DotCSV!,5 stars
Gracias!,5 stars
No sabía que el Futbolista Argentino Gonzalo Higuaín es tremendo profesor y explica muy bien,5 stars
Que libro recomiendas para estudiar las bases de la IA....creo que tiene que ver con regresiones de patrones,4 stars
"Maestro, amé su playera!",5 stars
Me gustario tu vision al dia de hoy 05/2023 de la Ai. saludos,5 stars
padre la inteligencia artifical puede llevar a la negligencia de la inteligencia artificial?,2 stars
Interesante el mensaje del amigo spañoleytor...,3 stars
Muy buena explicación. Muchas gracias.,5 stars
"Justo apenas empecé mi máster en IA con la universidad Uk. La mayoría piensa que es solo un bot sencillo, pero las IA´s tienen tanto potencial.",3 stars
"Esta es la mejor manera de vender platzi, con hechos, con gente tesa en vivo, sudandola, demostrando y aprendiendo a construir. Como he disfrutado este video uff",5 stars
