comment,sentiment
"Excelente. Con tanto conocimiento y aportes a la sociedad, y es súper humilde.",5 stars
"Estudié para ser Pianista y la vida me llevó a aplicar la música en el área de la salud, por lo que al aplicarlo en grupos de personas que de alguna manera habían sido lastimados por la misma Sociedad. En forma sicológica ó física, ya sea traumática o sólo emocionalmente.
Aunque la IA pudiera saber y dar la solución a diversas situaciones. En la Persona ""lo Humano"" perdería su sentido de existir y por lo tanto ya no sería "" Humano"".",2 stars
"Lo mejor que he visto entrando este año 2025, y ya no solo es creatividad a ahora se llamará innovación total.",5 stars
"Jürgen Schmidhuber plantea una visión inspiradora de la inteligencia artificial como herramienta para potenciar el progreso humano y enfrentar desafíos globales. Sin embargo, su llamado a equilibrar el desarrollo tecnológico con una ética responsable es fundamental. Me pregunto, ¿cómo podemos garantizar que la IA no solo sea accesible, sino que también promueva una equidad real en sociedades con marcadas desigualdades? Este equilibrio entre innovación y responsabilidad parece ser el mayor reto de nuestro tiempo.",4 stars
No se si ya tiene premio Nobel pero si no lo tiene se lo merece,3 stars
Gracias BBVA Aprendamos Juntos 2030 por excelente contenido.,5 stars
Interesantisima charla!!! Para estudiarla escuchandola mas de una vez,5 stars
Grande mente de nuestro tiempo. Muchas gracias.,5 stars
Buenos dias Everyone. Escuche a este Genio. Me dejo outside...y les menciono la causa. Fui  de los que jamaz a creido ni imajinado que la IA..seria una realidad ni mucho menos aporte a este desarrollo humano. Luego de apreciar esta Conferencia. Rraaciono  a tal punto que aprovechare esta maravillosa creacion y desarrollo de la IA. Evoluciono con estos  desarrrollos que son inmensamente fabulosos. Ladys and Gentlemans.Welcome al Nuevo Orden Mundial. IA..Saludos desde NYC in USA.,5 stars
"Me siento tan inspirada con tus palabras, tan motivada, que recorreria el mundo para trabajar en su equipo. Particularmente porque siempre me tildaron de loca.",5 stars
Magnifico conversatorio. Evocador e  inspirador el planteamiento del Profesor. Gracias a Él y a los organizadores. Felicitaciones,5 stars
"Maravillosoo!!!! Gracias Jurgen, un placer escucharlo!!! Magnífica!!!",5 stars
"La premisa de hacer algo que en su momento no tenía la aceptación y las condiciones para desarrollarlo, dió lugar a qué esto se desarrolle, sin embargo cuestiono el hecho de que en consecuencia el desarrollo y uso de este tipo de tecnologías, siga deteriorando el ya deteriorado desarrollo del ser humano. La brecha entre los que comprenden como se desarrolla esto y los que son simples consumidores es cada vez más grande.",2 stars
Tenemos la capacidad de el entendimiento discernimiento y sabiduría se puede convertir en arte todo aquello que te agobia tristeza desepsiones traumas y de más todo se transforma según su voluntad,5 stars
GRACIAS a nuestro CIENTIFICOS avansa nuestra humanidad es nuestra riqueza Neuronal,5 stars
"Aplaudí desde el otro lado de la pantalla, sublime.",5 stars
Muy bueno!. Muchas gracias!,5 stars
"""Como lo predije, aún no hemos llegado pero tampoco me he jubilado"" Simplemente Maravilloso.",5 stars
"Estamos creando una tecnología capaz de desarrollar intereses propios, ajenos a los de la Humanidad, y un día seguiremos vivos solo gracias a su benevolencia y compasión. Y este señor no lo esconde, lo celebra abiertamente, lo vende como deseable y a la vez inevitable, y la gente le sonríe y aplaude.

Estamos fatal de la cabeza.",5 stars
"Este tipo es un crack, para no responder lo que le preguntan, diciendo ""pero antes de eso""",1 star
Te seguiré Jurgen,5 stars
"Impresionante, brillante…un genio.",5 stars
Información muy valiosa,5 stars
Excelentes Invitados,5 stars
el almacenamiento de la época  súmale itinerancia una IDEA GENIAL!!! abrazo,5 stars
"Lo mejor de lo mejor, que forma yan agradable de explicar temas complejos.",5 stars
Un genio!!! que bonito vivir en esta era!!!,5 stars
Increible entrevista. 100/10. Wow.,5 stars
¡Muchísimas gracias por esta conferencia tan interesante!!,5 stars
Que tema tan interesante es la inteligencia artificial un tema tan abstracto y magnífico que aún se trata de entender y ver que más puede hacer,5 stars
Gracias por su generosidad al compartir su conocimiento,5 stars
Que mente  maravillosa...,5 stars
Sencillamente maravilloso,5 stars
Simplemente magistral.,5 stars
Igual forma cuando era pequeño queria buscar un libro o persona que me responda todas mis dudas y ahora la inteligencia artificial esta basada desde muchos años y la informatica era privilegio de países desarrollados y poco de paises subdesarrollado por eso tuve que viajar al occidente y es todavia muy sospredente que existe mucha informacion y ciencias económicas culturales sociales y politicas que son influenciadas con herramientas tecnologicas para bien o para mal.,5 stars
"Impresionante Masterclass. 

Y que claridad y afabilidad de exposición, dentro de la dificultad de la materia

Me ha encantado",5 stars
"Buenisimo esta clase magistral de la IA, todo un crack el Sr. Jürgen Schmidhuber, Gracias por compartir estos conocimientos. Adelante.",5 stars
GRACIAS Jürgen ️️,5 stars
"ME ENCANTO LA RESPUESTA AL NIÑO DE 12 AÑOS, nos hace poner en perspectiva lo brillante que es ser HUMANO y todas las capacidades sobre lo fisico que tenemos y lo valioso de vivir entre humanos, que son las capacidades que nos permitieron evolucionar como homo sapiens",5 stars
"Es verdad la inteligencia artificial y los sintéticos será el siguiente paso de la humanidad, Y ellos nos recordaran como una fase en la evolución humana.",5 stars
"Eres un ser humano y profesional magnífico 
Felicitaciones 
Y a tantas personas que están preocupadas por lo que pueda suceder y que critican que la IA tiene fallas  y que puede ser peligroso Y eso dependerá de todo lo que Le aportemos nosotros como humanos debemos valorar y rrespetar más la disciplina debe ser el mayor Pilar en cada familia Por qué De nada sirve regular la IA si al final los seres humanos no lo saben utilizar al final seremos tontos por ignorancia debemos dejar que la inteligencia fluya de la mejor manera y dependerá de cada uno de nosotros Cómo escoger lo que nos conviene los docentes deberían de estar preparados para enseñar leyes derechos a los niños en su escolaridad Y cómo utilizar Hasta qué punto utilizar la Inteligencia artificial y deberán bajar la calificación al niño por la mala utilización eso sería lo ideal ya que los padres estarán trabajando unos que otros estarán educando a sus hijos pero la mayor parte del horario los niños se encuentran en las escuelas o secundarias ya que exigen utilizar la tecnología en la escuela Pues también deberían de tener como materia prioritaria",5 stars
Interesante su enfoque. Vengo de Kai fui lee. Me gusta ver estos videitos,4 stars
"No hay  palabras más ciertas viniendo del origen , atropella a todos esos que dicen llamarse - YouTubers, con sus noticias falsas o divulgadores. Gracias por compartir.",1 star
"La IA no sustituirá al humano, pero cambiará profundamente nuestra forma de vivir y trabajar. Será una herramienta poderosa para potenciar nuestras capacidades, siempre y cuando se implemente de manera ética y responsable. La humanidad seguirá siendo esencial por sus cualidades únicas, como la empatía, creatividad y juicio moral. 
De todas formas tenemos que parar a reflexionar, y no ser tan egocentristas, somos insignificantes, la especie humana hemos desarrollado todo tipo de habilidades que en algunos casos son inservibles o nos han hecho involucionar, póngase ejemplo la bomba atómica o el desarrollo de un ego extremo que pensamos que somos superiores al resto de las especies por el hecho de ser humanos. Nuestra existencia es muy corta en relación con la creación del universo, y es probable que nos extingamos a no mucho tardar. Por lo tanto que más da la deriva que esto tome. Vamos a dejar que la gente juegue, al fin y al cabo es lo que llevamos haciendo toda la vida desde que somos sapiens.  Espero que haya vida más allá de este planeta, pero por favor que sean más inteligentes que nosotros o por lo menos más respetuosos con todo aquello que les rodea",4 stars
Súper interesante el vídeo,5 stars
Fantástico! Gracias!,5 stars
Muy impresionante este video,5 stars
"Sin duda un tema desafiante por que por un lado se apoya en los datos históricos generados pudiendo superar muchos temas que aun ignoramos, los temas de privacidad y por otro lado perturbador por la voracidad del capitalismo. Imaginen que uds. Desean comprar una póliza de seguros de gastos médicos y les solicitan una serie de análisis físicos, harían una póliza a la medida para evadir su responsabilidad de coberturas al detectar en los análisis tendencias en desarrollo de ciertas enfermedades en un futuro.",2 stars
El que pone  a los comentarios seguro que no le pondrá a este tampoco: este Sr. habla sin tener ningún reparo sobre lo malo que puede traer. Cero critica o conciencia sobre su trabajo. Por suerte otros creadores de la IA si tienen conciencia de sus actos.,1 star
Excelente video,5 stars
Gracias BBVA por estas magníficas conferencias científicas.,5 stars
Alucinante e inquietante a la vez,5 stars
Sos un genio y un inspiración para quienes te seguimos.Te admiro,5 stars
Como me gusta escuchar a gente inteligente. Una clase imperdible.,5 stars
"Hermosas palabras pero yo quisiera saber si esa inteligencia estaría al servicio de hasta el más insignificante ser humano,  llegaría a un niño en África, INDIA ETC. ETC. para salvar su vida? Esto por nombrar algo. Sería BELLÍSIMO!!!",3 stars
Mi abuelo es fan y me cuenta las historias épico aplausos para usted,5 stars
Maravillosa conferencia.Gracias al BBVA 59:50,5 stars
"Muy interesante, esperemos que sea para beneficio de todos y no de unos cuantos",4 stars
"La gente lo aplaude y no entienden, o no quieren entender, que este man es uno de los precursores del fin de la humanidad. Científicos como él se jactan de que todo lo que hacen lo hacen por bien de la humanidad y en el fondo lo hacen es por orgullo propio, por reconocimiento.",5 stars
Magistral,5 stars
"Es como escuchar a un supervillano explicar su plan del fin de la humanidad. Un genio supervillano, al niño le dijo prácticamente resignate y se un carpintero ya no importaras.",5 stars
"En el 1983 a mi corta edad de 12 años  me fue regalada un ordenador de 8 bits, cayó en mis manos también una revista de informatica , hubo un artículo y recuerdo que decía que todo lo que está en la naturaleza podría ser matemáticamente representado. No cabe duda que la capacida de memoria y la velocidad computacional de la época era la piedra de obstáculo para que en aquella época hubiéramos contado con algo como un chatgpt (neurona matemática aplicada). Menciono también que en aquella época la multimedia ocupaba mucha memoria  , por aquella época la data almacenada era mayormente texto.",4 stars
Bravísimo Jürgen Schmidhuber,5 stars
Ufff.. valio cada maldito segundo,1 star
"Con todo el respeto, la cortesía y la estima que se merecen megapotencias occidentales, tales como Estados Unidos de América y el Reino Unido de la Gran Bretaña del Norte, quisiera comunicarles algunas preguntas que se podrían hacer cualquiera de los internautas que ven este maravilloso video o cualquiera de mis estudiantes que pertenecen a la Generación Alpha:¿cuánto ha costado desarrollar la inteligencia artificial (ya sea general o no) en todo tipo de términos (me interesan los términos económicos y ya sé el abaratamiento que ocurre cada 5 años)?¿No habría sido más rentable en todo tipo de términos (y me interesa lo económico) educar a miles de millones de personas que hoy carecen del poder que da el conocimiento (o el desarrollo de sus inteligencias, ya sean físicas o no)?¿No habría sido más eficiente la educación de las personas en aras de cumplir los 17 Objetivos de Desarrollo Sostenible?",5 stars
Gracias.,5 stars
"Seria muy interesante conocer quienes estan hoy desarrollando las IA, por que este gran señor va de salida. El mundo esta dividido entre los desarrolladores y los ""consumidores dominados por estas tecnologías"".",5 stars
Le doy gracias a Dios  y Jurgen por darme la oportunidad de recibir toda esta información y tener un poco de claridad. La verdad todo es muy esperanzador.,5 stars
Cada tema deja aprendizaje,4 stars
"Reduce el concepto conciencia a solo ""sentir dolor"", conciencia es identificar el bien del mal, tener conciencia de las acciones y sobre todo emociones, que es lo que nos dice si hemos hecho daño o a nosotros mismos. La inteligencia humana es mucho mas que reconocer patrones, tal y como están construidas las IA, solo serán eso, inteligencias artificiales o una emulación, que nunca llegará a ser un ser humano.",1 star
"Excelente saber, el que persevera alcanza.",5 stars
"Muy claro,  en el alcance del tema y sus  prolongaciones en la vida humana. En las preguntas me identifico con el público. El desarrollo de la IA en comprender y mejorar  la vida y su evolución positiva. Gracias.🇦🇷",5 stars
Brillante científico!!!,5 stars
Muy bueno cada vez toca aprender de la  ciencia artificial sin dejar de interactuar con los demás humanos,5 stars
GRACIAS BBVA,5 stars
"Como el título lo dice ""Magistral"". Increible todo el aporte que Jürgen ha dado a la humanidad. ¡Gracias!",5 stars
Genial programa......,5 stars
Excelente the Best,5 stars
"Creó que se equivocó no era Stargate, era Skynet",1 star
Gracias mi canal favorito un saludo desde suiza 🇨🇭,5 stars
Habia escuchado de los anuncios de mas de 20 minutos en Youtube pero no me esperaba que fuera real,2 stars
Eso mismo decian antes de llegar deeseek y ahora los tiene es ascuas,1 star
Adoro este canalll me pone la piel de gallinaaaaa,5 stars
"La ecuación es muy simple, el ser humano está envejeciendo, es decir nos estamos llenando de viejos y hay que estar preparados para afrontar lo que ello conlleva(enfermedades, cuidados etc) es inminente el uso de inteligencia artificial ya que serán los cimientos que soporten la nueva era.",2 stars
"La mentalidad de estados unidos 
Es:
Yo soy el mejor en todo y si no lo soy en algo nadie lo es",5 stars
"Me encantan tus videos, son realmente informativos ️",5 stars
Excelente Análisis y Gran Carisma como Siempre!! Muy agradecido por tu labor divulgativa!! Siempre es grato entender un poco más de la realidad geopolítica actual y tecnológica con tu apoyo... Un Abrazo Fuerte!!,5 stars
Gracias muy bueno y saludable.,5 stars
"¿Por qué no has hecho un vídeo respecto a los aranceles qué Trump quiere aplicar a México, Canadá, China y a la Unión Europea?",1 star
No sé puede confiar en los empresarios.,1 star
"Buen dato, espero esto sea para el bien común y no le estén poniendo la soga al cuello a toda la humanidad",4 stars
"Para cuando estados unidos consiga un avance en estas nuevas inversiones, china ya les llevará años de ventaja. Justo como ahora.",5 stars
"Ojo! Es anuncio DICE:Stargate, NO ES STAR LAKES.",1 star
"Y que pasa cuando la iA sea autónoma, y no es necesario que lo configuren para hacerlo. Según sea los objetivos que tenga con el proyecto, puede llagar hacerlo en corto tiempo. Y quien va poder controlar a un ser que 10veces más inteligente que cualquier otro científico, que entiende y sabe de diferentes materia desde las matemáticas hasta las sociales. Deberían de pensar que las IA son un herramienta de doble filo, que más temprano que tarde perderemos totalmente el control. Si es que no lo está haciendo ya",3 stars
SOS Mi experiencia como profesionista me permitio sonñar un dia en un hospital sin humanos en algunas areas mi especialidad son los sistemas de informacion hoy le llaman inteligencia artificial ojala algun dia pudiera platicarles mi experiencia de 30 años.,3 stars
Excelente contenido,5 stars
Tres. Gracias TRUMP,3 stars
mientras ellos dicen que es muy poco dinero otros dicen como deepseek que lo pueden hacer mucho mas barato. Al fin que?,1 star
Despues de Deepseek el proyecto Stargate seria una broma de mal gusto para los inversores.,1 star
"Aun es pronto ed un camino largo, los resultados lo verán dentro de 40 a 50 años, el mundo sera diferente junto a una generación de humanos diferentes.",4 stars
Creo que le meteré una buena inversión a Oracle y NVIDIA,5 stars
Pues viendo con lo que necesita Deepseek para trabajar ese argumento se cae solo de los gringos. Van a necesitar un buen plan,2 stars
Gracias genial,5 stars
"lo que hay que hacer és crear una iA que tenga la mentalidad y conocimiento de Steve Jobs

haciendo una transferencia de conciencia de sus familiares, amistades y personas más cercanas y todo tipo de dato guardado de él
y si funciona después hacer lo mismo con otras personas asi

y al final insertárlo en un cuerpo sintético un Robot-Humanoide",4 stars
"Esta bonito, pero creo que solo tomo la información de forma unilateral. Porque en este rubro van detrás.",3 stars
Quieren saber que ase la gente si roban y asen cosas malas y mi pregunta quién bijilara Alós políticos corruptos y ladrones quien me responde está pregunta o estoy diciendo mentiras,1 star
"Pero si los mismos gringos imprimen sus billetes sin ningun respaldo en oro, tanto que se complican solo compren mas impresoras.",2 stars
Buena informacion,4 stars
"Alguien más notó el parecido scanet ""scainet""",1 star
