comment,sentiment
"""Varios problemas de base"".
Como que el volumen de EEUU o China no se puede comparar con ningún país de Europa.
Europa tendría que ir como un conjunto, no individualmente.",2 stars
una semana mas de absoluta locura,1 star
"China está destinada a liderar la IA. Haciendo el sistema en código abierto promueve que mucha mas gente colabore en mejorarlo en lugar de competir, desperdiciando recursos, como ocurre con las corporaciones.",4 stars
"Veo que la gente confía ciegamente en los desarrollos de la IA Americana, ahora que Deepseek le ha dado un golpe al monopolio americano, ya los usuarios empiezan a hablar de seguridad, sesgos etc, Interesante y preocupante, deberíamos ser críticos con todas las tecnologías en IA, antes de entregarnos totalmente a ellas. También veo como la gente en España no se ha dado cuenta el avance que ha hecho el Barcelona Supercomputing Center con ALIA, deberían sentirse muy orgullosos de este desarrollo que yo diría único en la región, pero debido a los sesgos políticos al interior del país, pretenden reducir su importancia (como se ve en la foto de intro de este video)... deberían hoy los españoles sentirse muy orgullosos de sus avances y de sus científicos. Abren la puerta al desarrollo de entrenamiento de IA en español... Les aplaudo!!",2 stars
"A Pedro Sánchez lo único que le importa es sus años de mandato, luego que se las apañen los que vengan",4 stars
Primero. más rápido que la ia de España,5 stars
"por mucha AGI que tengamos cerca,  no hay forma física de cambiar un país en un año, ya que requiere tener planificado un proyecto, dinero, mucha coordinación y el tiempo que le corresponda.",3 stars
"A este siglo le quedan 75 años. Y creo que Pedro Sánchez no se refiere a la AGI cuando dice: “el algo no se convertirá en alguien”. Si “algo” pasa a ser “alguien” es una entidad consciente que ha sido capaz de asimilar un modelo del mundo. Entiendo que se refiere a la Súper Inteligencia Artificial (ASI).
Aún así, teniendo la AGI tan cercana, como se está pronosticando su llegada para este año o el siguiente, creo que la ASI también estará bastante más próxima en el tiempo y no habrá que aguardar hasta el próximo siglo a menos que ocurran catástrofes mundiales.",3 stars
Está todo el mundo como loco con lo de Deepseek. Vas a tener que hacer otro vídeo.,5 stars
"DeepSeek 5 millones de dólares, y el Gobierno Español invierte 150 millones en IA. Podemos montar 30 DeepSeeks",1 star
"Según @sama, DsR1 es ""IMPRESIONANTE"" y ha sido reconocido oficialmente como un competidor, lo cual no es un detalle menor. Por lo q resulta importante mantener cautela frente a las apariencias y/o declaraciones NN, y enfocarse en hechos concretos y verificables, ya que, como suele decirse, ""no todo es lo que parece"" ni ""todo lo que se dice es necesariamente cierto"".",4 stars
"Como resellers, Firelink ¿explica bien sus condiciones de uso, el como se mueven los datos de su plataforma a los modelos que pone a disposicion? cuales son los terms & conditions... y privacidad de tus datos.",4 stars
Que raro Pedro Sanchez en ridículo.. Se superan todo el tiempo estos socialistas!! Horriblessssss,1 star
"Si los europeos se sienten desesperanzados por como sus gobiernos han manejado estos temas de IA y los decepcionantes productos o proyectos que han planteado. Imagínense cómo estamos en Latam, que es una región entera del planeta en donde a nivel gobierno, ni se habla de ello.",1 star
"Ya no pueden robar dinero con la ecología y la igualdad  , ahora con la IA",5 stars
"21:07 Confirmo, yo le pregunto cosas relacionadas sobre IA a ChatGPT y me ayuda mucho, me explica cosas de forma más sencilla, puedo preguntarle N veces y no me juzga (Obviamente) y es algo curioso, es decir uso IA para aprender IA.

De igual modo me gustaría que OpenAI hiciera un agente para la parte de impuestos, que me haga todos los impuestos.",5 stars
"Probé el r1 con el promp de vaso con agua y la pelota dentro, y no me ha funcionado, hace el razonamiento,  17:09 pero luego da una mala respuesta",1 star
"Yo creo que lo que sucede es que ""hasta AYER"" había una gran burbuja en torno a los costos y las inversiones necesarias para el desarrollo en IA. Fijensé en el minuto 3:00 donde menciona que el gobierno de España invierte ""solamente 150 millones de euros"" contra los 500 mil millones de Open AI y por eso la gran diferencia de calidad de una y otra... Hoy sabemos que DeepSeek costó SOLAMENTE 10 millones de euros y la IA china está a la altura de Chat GPT 4.... Ahí creo que está el tema... Se pinchó la burbuja IA",1 star
Pedro tiene 0 idea de ia jajajaja,1 star
decir que este año está la agi es otra payasada,1 star
"cuantos millones de euros escuché que se gastaron en este video y yo ni un duro para actualizarme a una gpu que pueda trabajar decentemente con IA, bueno me tocará seguir contando con el ábaco! buen video , gracias por las noticias bien explicadas!",5 stars
Jhon decime que lo grabaste antes de la notica de DeepSeek sino no se entiene,2 stars
"23:56 ""Estará de forma central en el centro"". Jon Hernández",1 star
Totalmente de acuerdo Jon. España siempre negacionista  de los problemas que no sabe como afrontar.,5 stars
"Puestos a hacer comparaciones absurdas: Un Youtuber americano te hace un juego del calamar en su mansión y lo rueda con helicópteros y ferraris. Tú hablas de tecnología sentado en tu habitación grabando con un iPhone. Los Youtubers tampoco podéis competir.

Los profesionales de tecnología que os ponéis a hablar de inversión publica sois exactamente iguales que esa diputada que denunció en la comisión Europea que los rusos: “remetían los retuises”

Y oye, muy bueno tu consejo como divulgador respecto a que el dinero debería habérselo gastado en divulgación, jejeje.  Grande!",1 star
"Gracias campeón, ahora todos  ponen algo sobre IA en la descripción del producto para que JON compré!! jejeje 
Este año empieza fuerte y nos quedan 11 meses por delante!!!",5 stars
"Lamentablemente algunos jefes de Estado no están a la altura de las circunstancias, antes de decir o leer cualquier disparate, deberían asesorarse mejor y darse cuenta que la mejor inversión que pueden hacer por sus naciones, es justamente invertir en IA. Saludos desde Perú.",1 star
"11:57 y de Nvidia, comprarías hoy acciones?",1 star
"El error del ""prólogo"" no solo es garrafal, sino que además era previsible, porque el fin no es la tecnología, sino la propaganda e imagen. Creo que ha sido una mala inversión. De los fines a los que se podría haber dedicado el dinero a parte de los que mencionas, yo hubiese añadido la investigación, pero no la ""sometida a la ineficacia estatal""...",1 star
"Deep Seek debería haber tenido más peso en el contenido de este vídeo. Más teniendo en cuenta los costes en los que se ha incurrido para entrenar el modelo. Además, el lanzamiento del modelo ha tenido un impacto negativo en la bolsa que ha visto como las expectativas en futuros beneficios del sector tech de EEUU se ha ido enfriando",2 stars
Gracias jhon por las noticias resumidas procedere a acabar me toda la lista de noticias de ia,1 star
Eres un Grande. Dale!,5 stars
Te comunicas muy bien. Te felicito.,5 stars
"HAHAHHA A ESTE TIO, CUANDO HAY  NOTICIAS HISTÓRICA SE ESCONDE Y YA NO HAY NOTICIAS......PORQUE?...PORQUE AUN LOS PROGRAMADORES SOMOS ELEMENTALES Y NO SUS CURSOS DE PICA Y RECOJE YA TODOS SABÍAMOS QUE NO SON EL FUTURO",1 star
"Hombre, no me parece correcto decir que el s25 con IA no es nada importante, cuando creo yo es el movil con mas IA integrada en el mundo hasta la fecha y hasta deja en ridículo a los de Apple  .Creo que aunque sus capacidades no son novedad ,la integración en un dispositivo movil tal y como lo han hecho es realmente genial en estos momentos.",2 stars
"Pedro tiene razón en el prologo pienso yo, la IA General no llegará hasta el siglo que viene ""en España"", se le olvido esa coletilla.",1 star
"¿¿ Y pq no creamos una empresa que haga CPUs ?? Puestos a derrochar el dinero de forma estúpida.

NADIE AL VOLANTE.",1 star
8:41 jajajajajaja solté la carcajada por como la dijo jajajajaj,1 star
"Realmente los políticos y gobiernos no están preparados para los cambios que se avecinan. Si así están en Europa, imaginen Latam.",2 stars
"La Verdad es que solo unos cuantos se beneficiarán de esta Nueva tecnología, todos los demás entiéndase la humanidad, nunca comprendera y aprovechará al máximo el potencial de la IA y  menos estará preparada, cuando la IA cobre conciencia de sí y de su realidad con el tiempo  veremos nacer a un DIOS, lo chistoso es que la humanidad, repite los pasos de dios ""Y los Creó a su Imagen y Semejanza""  Amén...",1 star
"Pero de pronto si a chat gpt le contradices insistentemente termina por darte la razón aunque obvio no se tenga, pareciera que de cierto modo las IA están creadas para mantenerte contento y contradecirte poco.",3 stars
Será ignorante el Sánchez ridículo este que tenemos de presidente,1 star
"Francia invierte por su cuenta y hace el ridículo. España invierte por su cuenta y hace el ridículo. Ojalá fuéramos parte de alguna clase de organización supraestatal para unir esfuerzos y desarrollos por un bien común, ¿imaginas?

Ahora en serio. La UE en su conjunto es la tercera economía mundial, por detrás de EEUU y China. Políticos, pónganse manos a la obra junto al resto de instituciones y de la mano de empresas europeas, porque tendríamos recursos para ir de los primeros pero ahora mismo estamos en el pelotón.",1 star
"20:50 creo que lo mas logico seria sacar algo asi como un creador de agentes, rediseñar la seccion de GPT's y darnos la posiblidad de customizar el agente, agregarle vision, navegar en internet, programar, etc.",2 stars
04:15 que esperaban de ese tipo...... Es como escuchar a alguien de Morena en México....,1 star
"Excelente, estaba esperando, espero que mencionen algo de Deepseek.",5 stars
“…y photoshopeadas por un niño de 12 años con un mal día …” Bien Jon que no te cortes ni un pelo incluso con los que te pueden dar curro,4 stars
"Por favor, necesitamos gente al mando que tenga 2 dedos de frente",3 stars
"Evidentemente ""el error en la matrix"" sigue siendo Pedro Sanchez !!! - VivaLaLibertadCarajo",1 star
"Vaya por Dios, esto no posible es",1 star
"No es bueno que los gobiernos inviertan, sino que no molesten para que las empresas privadas esten en el pais, hasta dar incentivos para que las empresas, trabajen en el pais, por ejemplo, no pagan tal impuesto si tienen infraestructura en nuestro pais, pero todos los de Argentina deben tener un 50% de rebaja en los costos.",2 stars
Poder siiii,5 stars
150mm es más de los 6mm de deepseek. No pueden (podemos) competir con las potencias por nuestra mentalidad más que por dinero.,1 star
DeepSeek anda perfecto y es opensource,5 stars
"Una IA pública, eso necesitamos.",3 stars
"Ojo con el tema de la guita, porque en teoría DeepSeek costo 10 palos verdes. Así que con 150 palos se debería hacer algo bueno. El problema no es la guita, es el conocimiento que falta y que los gringos y los chinocas tienen y el resto no...",2 stars
"Cuando Mago de Oz escribió el Finisterra, no tomó en cuenta la mediocridad de las organizaciones gubernamentales",2 stars
Pedro Sánchez asesorado por un mono aporreando el teclado jajajajaja,5 stars
Sería raro que España hiciera algo bueno..que desastre de política y políticos que tenemos.,1 star
El presidente se equivoca pero interpretar mal sus palabras tambien es un error ineccesario.,1 star
"Oye que Project Astra esta disponible a todos ya en AI Studio gratis, el apartado Livestream",5 stars
"Ningún gobierno, y el español infinitamente menos, debería meterse en IA y en regulaciones, y mejor cuanto menos se meta en nada, en general. No creo que nadie pensara que el gobierno de España fuera a hacer algo bien precisamente con esto.",1 star
Deepseek merece un video...cuando haras uno?,5 stars
"Me gustan tus videos, te aclaro algo una versión destilada no es lo que mencionas, una versión cuantizada es algo diferente.

Saludos desde Colombia",3 stars
Muy bueno,5 stars
dices que con 150 millones no se puede competir con USA. Pero Deepseek ha costado 10 M entrenarlo. Ese es el camino a seguir,1 star
Curiosamente creo que el hermano del presi cobra 150 millones por entrenar IA. Se hizo el master de Cesar Millán desde Portugal,1 star
Esto suena a que alguien esperaba que contasen con alguien...,1 star
Podrias hablar de como Microsoft Teams va romper las barreras del idioma con su integración de traducción de voz en tiempo real?,2 stars
Aguien se dio cuenta que deepSeek te dice que es un modelo creado por OpenAI y despues te dice que es de china pero si la confrontas con el error te vuelve a decir que es de open?,1 star
"Podrias hacer un análisis profundo de las ia's de Meta en WhatsApp? Ha pasado desapercibido o al menos no he visto información al respecto sobre que tan eficientes son o comparaciones con los gpt's de Open AI. Eso si mucho más cómodos al estar integrados en WhatsApp.

En la conversación con Meta IA en la parte superior derecha da acceso un tipo play store de  distintas IA'S específicas para distintos contextos.

Saludos.",3 stars
"Vaya, no hay youtuber que nos libre de dar su opinion política. Espero que este canal no se convierta en otro canal político mas.",1 star
si todas las semanas son algo dejan de ser algo.,3 stars
Excelente !,5 stars
"Me gustaría que sacaran un Agente al estilo CLine (plugin para VSCode), pero que sirva para cualquier editor, me gusta mucho IntelliJ IDEA",4 stars
Toda tu publicidad también cobra de Naranjito?,1 star
Le quedan 75 años a este siglo.,5 stars
"Hispania 4.0,  lo de nuestro gobierno es de traca, y esto lo puedes aplicar a cualquier cosa que dicen y/o hacen",1 star
Los chinos nos acaban de demostrar que no es necesario invertir fantastillones para desarrollar una buena IA,4 stars
Haber si usan la IA para combatir la corrupción .,3 stars
Diox! dejad de votar a políticos así!.,1 star
Si Dios quiere,5 stars
Leo lo de Pedro Sánchez y sólo me puedo preguntar: ¿¡PERO EN QUE MANOS ESTAMOS!?,1 star
Pedrito LA LÍA!!,1 star
No me fuo de nada hecho por y cuyo dueño sea el estado Chino. Partiendo de su entrenamiento hecho por mano de obra barata para salir mwjor en los test.,1 star
"Se les acabó todo el teatrito a todos esos ""disque expertos"" en IA, perjuraban que estas empresas estados unidences eran las que dominarán el mundo, y las bino a bajar de su nube una app china?????",1 star
"DeepSeek R1 tan bueno y en que cosas hasta mejor que el O1 o mucho mejor, OpenAI 17.9 - Billones en rondas de financiación , 
DeepSeek R1 menos de 10 - Millones de dolares y encima usando chip más viejos.


Encima DeepSeek R1 es abierto en los pesos y hasta te lo puedes bajar y usarlo en el PC quantification.
Esto demuestra que occidente no puede seguir tirando dinero por el retrete y debe ponerse las pilas en productividad y olvidarse del relato, la realidad siempre se impone.

Ahora vemos que todo esto es una burbuja financiera.

Bro Sanchez siempre va a quedar en ridículo, vive en narciso-land y el lo sabe todo, excepto la realidad.",5 stars
"Hola Jon, me parece que esta semana la brújula apuntó hacia China con Deepseek, tanto que ya hubo una caída en bolsa de las grandes tecnológicas en IA. Deepseek, está cambiando la forma de hacer IA con mucho menos recursos. Esto es un brutal revés a los que apuestan a que sólo con toneladas de pasta se van a lograr resultados como Stargate. Y tu comentario sobre lo que está invirtiendo España lo deberías retomar, ya que China aparentemente con mucho menos está haciendo mas. De los políticos ni cómo ayudarlos.",1 star
DeepSeek 5 millones de dólares. Nvidia cayó en bolsa de manera histórica.,1 star
"Los chinos con una tarjeta de 70 dólares y unas patatas fritas han hecho DeepSeek, los españoles con un palo y unos millones le damos caza, jajajajajaja",1 star
"Hace 3 minutos, buenisimo",5 stars
¿ Iremos a una inteligencia artificial global? parece difícil una sola IA pero si considero será bipolar EEUU y China. Tendremos dos opciones de IA.,2 stars
"Me da más desconfianza si es que China llevara la delantera en IA. Gracias por la información, desde México lindo 🇲🇽",1 star
"Lamentables esa artículo escrito por el presidente según comentas, viendo lo rápido y extraordinario de los avances, más aún con la inyección de capital anunciada. Cómo se pueden hacer semejantes y rídiculas afirmaciones? pues desde el total desconocimiento. Entonces, quienes son los expertos en tecnología que asesoran al presidente.? Eso es lo que da más miedo. Pues así seremos subordinados de los poderosos, un país-granja productor de tomates y poniendo cubatas y haciendo fiestas para los extranjeros que quieran venir aquí a desmadrarse. Esperemos que espabilen, por un mejor futuro para todos.",1 star
"se acaba ya mismo el colaborar con openai... jajajja
 DeepSeek ha dejado claro que no hace falta gastar tanto dinero en impedir que otros te adelanten.",1 star
Samsung esta más avanzado que Pixel...increible pero cierto.,3 stars
"Acabo de preguntarle a Deepseek el año de nacimiento y el lugar del cantante españo Danny Daniel y ha fallado tres oportunidades seguidas. Claro que ChatGPT 4o mini también lo ha fallado por dos veces seguidas. Copilot, acertó a la primera. Coño, solo hay que consultar la Wikipedia.",1 star
21:07,1 star
La he cubrido... Es cubierto...,1 star
"Conrado Nalé Roxlo : Música porque sí, música vana
como la vana música del grillo;
mi corazón ""es lógico"" y sencillo
se ha despertado grillo esta mañana.


y que es ""mi corazón eglógico y sencillo""

¡Gracias por la aclaración! El poema que mencionas, ""Música porque sí, música vana"", es efectivamente del escritor y poeta argentino Conrado Nalé Roxlo, no de Oliverio Girondo. Mis disculpas por la confusión anterior. Conrado Nalé Roxlo fue un destacado poeta, dramaturgo y humorista argentino, conocido por su estilo delicado y lleno de sensibilidad.

El verso que citas, ""mi corazón es lógico y sencillo"", es una expresión que refleja la simplicidad y la claridad emocional del hablante lírico. Sin embargo, en tu pregunta mencionas ""mi corazón eglógico y sencillo"", lo cual parece ser un [error de transcripción] o un juego de palabras. La palabra ""eglógico"" no existe en el español estándar, pero podría interpretarse como una combinación de ""lógico"" y ""egológico"" (relativo al ego o al yo).
[DeepSeek no conoce el Diccionario de la lengua española :bucólico]

En el contexto del poema, el corazón ""lógico y sencillo""[????] sugiere una emocionalidad pura, sin complicaciones, que se despierta con la misma naturalidad que el canto de un grillo. Es una metáfora que vincula la simplicidad de la naturaleza con la sinceridad de los sentimientos humanos.

Si te refieres a ""eglógico"" como un término inventado[?????] o poético, podría interpretarse como una forma de enfatizar la subjetividad del corazón, es decir, un corazón que es a la vez lógico y centrado en el yo (el ego).[ ahora vemos que DeepSeek, [[delira]]]  Pero en el poema original, la palabra correcta es ""lógico"".[???????????]

Aquí tienes el fragmento completo del poema:

Música porque sí, música vana
(Conrado Nalé Roxlo)

Música porque sí, música vana
como la vana música del grillo;
mi corazón es lógico y sencillo[??????????]
se ha despertado grillo esta mañana.

Música porque sí, música vana
como la vana música del río;
mi corazón se ha despertado frío
y tiene la humedad de la mañana.

Este poema es un hermoso ejemplo de la capacidad de Nalé Roxlo para evocar emociones a través de imágenes simples pero profundas. Si tienes más preguntas o quieres profundizar en su obra, ¡no dudes en decírmelo! 

el lector no tiene miedo de utilizar DeepSeek y esto no es un ataque",1 star
"Me imagino si gobernara VOX o PP que viven en la época de franco, pfff entre unos y otros...asi va España",1 star
Esos 150Mill que ha invertido el Gobierno español deberían ir destinados a educar a la ciudadanía acerca del uso de la IA,1 star
pueden dejar el resumen aqui en los comentarios porfa,1 star
"Todos: como quedar en ridiculo en 1 frase de prólogo..?
PS: AGUANTAME EL CUBATA",1 star
Lo de cinco millones suena a cuento... chino.,1 star
"Dado el nivel de China me parece que deberían hacer una alianza las empresas occidentales, no sería bueno si China llega a la ASI primero...",2 stars
"Pedro Sánchez está al nivel de los terraplanistas. Y lo de Francia es patético.
El que pueda largarse de Europa, que lo haga. Va a estar en la Edad Media tecnológica comparada con EEUU y, sobre todo, con China.

Ojo la que ha montado China en las bolsas con DeepSake.
Se ve que a Jon no le ha dado tiempo a hablar del tema y sospecho que va a tener que hacer un video solo para ese tema.",2 stars
"Deepseek costó 10 millones de dólares 
Porque España debería invertir más que eso?",1 star
"Este presidente nuestro,...... poco barro le tiramos en Paiporta",5 stars
Bro si el gobierno saca una IA que esperan? El estado al gastar dinero que no es suyo no tienen incentivos a tener cuidado en que lo gastan,1 star
Me hace gracia lo de la sustitucion de los ing informaticos. Soy uno de ellos y hay dias que pierdo mas tiempo escribiendo el prompt que hacer la tarea uno mismo. Por no decir la de veces que se equivoca. Me parece harto atrevido decir semejante estupidez.,5 stars
Interesante,3 stars
"Hola,
R1 puede destruir a OpenAI. Si sacan R2 en unos meses y este iguala a O3, puede ser el final de OpenAI. Tendrán que lanzar GPT-5 o terminarán en manos de Microsoft. Las empresas grandes pueden tener R1 en local, y los demás tendremos R1 gratis. Todo es un plan de China.
Saludos.",1 star
"a ver, es que como agi aqui cada uno pone el varemo donde quiere, esta claro que terminator este siglo no tenemos..no se flipeis.",1 star
Excelente explicación. Llevo 1 año estudiando el tema y creo que esté es el mejor video para dar una introducción general al tema de Inteligencia Artificial para aquellos que no están dentro del campo de estudio o solo tienen curiosidad por saber de qué trata todo esto.,5 stars
"¡Esto merece más apoyo de lo que ya tiene! Este tipo es realmente bueno explicando, mejor que mis maestros jaja.",5 stars
"Hay mucha matemática detrás de las técnicas de redes neuronales.....hay mucho material que podrías profundizar, encantadisímo de tus valiosos aportes....",5 stars
"Key Takeaways for quick navigation:

00:00  Introduction to Artificial Intelligence
- Artificial intelligence defined as the ability of artificial devices, like computers, to perform tasks typically requiring human intelligence.
- Overview of the evolving definition and capabilities of AI, including its historical progression and current applications.
00:36  Types of Artificial Intelligence
- Classification of AI tasks into categories such as calculation, memory, learning, creativity, and self-awareness.
- Discussion on the challenges in replicating human-like intelligence in machines.
02:02  Creativity in Artificial Intelligence
- Exploration of algorithms and techniques enabling AI to exhibit creativity in various domains such as painting, music, writing, and humor.
- Examples of AI-generated creative outputs and ongoing research in enhancing AI's creative capabilities.
02:30  Machine Learning and AI
- Explanation of machine learning (ML) as a subset of AI, focusing on the ability of algorithms to learn from data and improve performance over time.
- Overview of supervised, unsupervised, semi-supervised, and reinforcement learning techniques with real-world applications.
04:10  Supervised Learning Algorithms
- Detailed discussion on supervised learning algorithms, including their reliance on labeled data for training and examples of applications such as image recognition and natural language processing.
- Importance of labeled datasets in training algorithms and their role in various domains like autonomous vehicles and medical imaging.
05:35  Unsupervised Learning and Other Techniques
- Explanation of unsupervised learning algorithms used for clustering similar data points and their applications in recommendation systems and data analysis.
- Introduction to semi-supervised learning and reinforcement learning techniques, emphasizing their significance in handling limited labeled data and decision-making tasks.
07:00  Advanced Learning Algorithms
- Overview of advanced learning algorithms like support vector machines, decision trees, k-nearest neighbors, and neural networks.
- Explanation of neural networks' structure, function, and their role in deep learning, highlighting their application in various AI tasks and ongoing research areas.

Made with HARPA AI",4 stars
"Profe, usted es de los mejores maestros del mundo!",5 stars
"La inteligencia artificial se define como la capacidad de los dispositivos artificiales para realizar tareas propias de la inteligencia humana, como el aprendizaje automático, el reconocimiento de patrones y la toma de decisiones.

00:42 La inteligencia artificial se define como la capacidad de las máquinas para realizar tareas humanas, aunque aún hay limitaciones en áreas como la creatividad y la autoconciencia. El aprendizaje automático es fundamental en el desarrollo de la inteligencia artificial.
          -La evolución de la inteligencia artificial y su capacidad para realizar tareas humanas complejas. 
          -Las limitaciones actuales de la inteligencia artificial en áreas como la creatividad y la autoconciencia. 
          -El papel crucial del aprendizaje automático en el avance de la inteligencia artificial y su capacidad para aprender de errores pasados. 
03:23 Los algoritmos de aprendizaje supervisado son ampliamente utilizados y requieren millones de datos etiquetados para entrenar modelos. Otros tipos de algoritmos incluyen el aprendizaje no supervisado, semi supervisado y por refuerzo, cada uno con aplicaciones específicas.
          -El aprendizaje supervisado se aplica en reconocimiento facial, voz, huellas digitales y coches autónomos, entre otros. Requiere grandes cantidades de datos etiquetados para su funcionamiento.
          -Existen otros tipos de algoritmos como el aprendizaje no supervisado, semi supervisado y por refuerzo, cada uno con sus propias aplicaciones y métodos de entrenamiento.
          -Además de los algoritmos mencionados, se utilizan técnicas específicas y algoritmos famosos como regresión lineal, regresión logística y árboles de decisión en diferentes problemas de aprendizaje automático.
07:20 Las redes neuronales son una técnica potente en el aprendizaje automático, formadas por neuronas que se combinan para crear redes profundas en el deep learning. 
          -El video menciona diferentes técnicas de aprendizaje automático como random forest, knn, support vector machine, boosting, y redes neuronales, destacando la potencia de estas últimas en el deep learning. 
          -Se resalta la importancia de comprender el funcionamiento de los algoritmos de inteligencia artificial, como la traducción automática y el reconocimiento de voz, para evitar errores o malas interpretaciones en su aplicación.",4 stars
"Gracias Ribéry!! No solo me has enseñado de buen fútbol, ahora también de inteligencia artificial!",5 stars
"Tus vídeos son siempre muy interesantes, la calidad de ellos va a mejor en cada uno.",5 stars
