comment,sentiment
aprendizaje supervisado supervisado utiliza clasificación imágenes satelitales interesante cada imagen satelital puede conformada bandas caso hiperespectrales mínimo bandas,4 stars
gracias video bendiciones,5 stars
viendo vídeo subtítulos generados automáticamente interesante,4 stars
logra caer mínimos parciales entrenar redes multicapa utiliza multicapa si demostrado do capas puede lograrse cualquier solución capas debe reducen operaciones matemáticas,2 stars
cantidad veces fallo chaptchas perjudicando gravemente inteligencia artificial,1 star
gozaré video puedes imaginar,5 stars
like si estudiante humanidades,5 stars
gracias enseanzas vídeos,5 stars
gracias contenido puedes hacer vídeo hablando investigaciones usan matemática topología teoría categorías computación cuántica inteligencia artificial visto uso álgebra forbenius pragmática lenguaje natural saludos,4 stars
gran vídeo muchas gracias,5 stars
sugerencia gustaria ver video acerca automatas celulares conway quedo corto mencionando regla constructor universal von neumann obsesion wolfram tema tema denso interesante,3 stars
quiero seor explica cosas tan dificiles ocho minutos,1 star
tema video fondos video derivando,3 stars
bien explicado,4 stars
encanto tema podrías hablar algoritmos específicos temas computer science matemáticas,5 stars
exelente video autoconciencia imposible,1 star
tema canal two minute paper sube paper interesantes,4 stars
excelente video cuya calidad atribuyo do factores parte conocimiento fondo ia evidenciado especial hablan redes neuronales dominio completo matemáticas maestría matemática queda ampliamente demostrada correcto tratamiento hace canal infinidad cuestiones álgebra análisis geometría topología incluida respecto redes neuronales cabe sealar existe manera alterna divulgada obtener redes profundas perceptrones decir redes tres capas perceptrones similares calculan ajustando peso mediante retropropagación errores dicho método alternativo calcula red profunda directamente partir datos ejemplos contraejemplos franjas separación deseadas hipersuperficies decisorias metodología inédita utiliza retropropagación trata algoritmo codificado programa evaluado numéricamente basa formular perceptrones términos categorías objetos morfismos analizarlos términos geométricos permite tratamiento transparente data numérica desempeo algoritmo notablemente predecible exacto rápido retropropagación introducción uso sugiero den vistazo siguiente video cuya descripción hallaréis enlace descargar software además link referencias corre plataforma window totalmente gratuito siquiera requiere instalación autoportante podréis probar software propios archivos datos numéricos comprobar cabalidad redes así obtenidas reconocen exitosamente data felicitaciones tan clara introducción ia particular redes neuronales daniel crespin,5 stars
aquí binarios my friend xd,5 stars
hará conciente cambiará persección mundo,5 stars
meses empezar carrera inteligencia artificial emoción,5 stars
buen video data scientist explicas bien,4 stars
increible necesitan coches detectar chimeneas,5 stars
buena explicacion,4 stars
veo libros aprendo derivando aprendo derivando busco libros,5 stars
muchas gracias compartir,5 stars
propuesta posible medir movimiento placas tectonicas segun google map posicion pixelar esfera encontramos animacion planeta simulacion base machine learning poder predecir terremotos si google map coordenadas factores hostigan lugares seria chile falla san andres podria tomarse cosas termometro kilometrico ciertos lugares placas provocaria tierra moldeada humanos nivel tectonico malo decir dejarian caga conociendo weones malos weones pelear haran cosa piensen amunas advertencia termometro sensor tipo balanza superficie pueda medir movimientos segun machine learning posible tendra margen error probable ringa tech dotcsv derivando polo tendria dejar cupula nevera,3 stars
muchísimas gracias explicarlo puedes decir compraste camiseta,5 stars
inteligencia artificial verbo if detrás,1 star
buena info voy usarlo app,4 stars
osea machine learning aasi inteligencia colectiva red guarda solo datos sino millones personasotras pc hacer analisis,1 star
único puedo aceptar aprendizaje basado refuerzo basa modelo aprendizaje reforzamiento skinner si implica cambio final producto resultados proceso,3 stars
ser genio estudiar matematicas basta iq regural iq importa,3 stars
gran video genio eduardo,5 stars
bot agedrez imagen alguien mamadisimo,1 star
buen video bien explicado tiempo gracias usaré clase apra explicar conceptos,4 stars
solo skynet va dominar mundo v,5 stars
excelente interesante uruguay,5 stars
inteligencia artificial hecho inteligencia humana,5 stars
canal hermoso,5 stars
carrera hacer aprendizaje refuerzo pacman capaz comerse fantasmitas usando algoritmo llamado qlearning trabajo divertido tercero carrera,5 stars
gracias super bien explicado,5 stars
vídeo cómo funciona inteligencia artificial jugadores hoi inteligencia artificial funciona,5 stars
pregunta ia pueda guardar conversacionesfrasescaras expresiones corporales etc etc despues use datos alguna conversación responda lógicamente basandose datos aprendidos ultima conversaciones anteriores,1 star
algoritmo deep learning genere algoritmos deep learning,4 stars
eduardo alguna bilbliografia formal algoritmos saludos colombia,3 stars
inteligencia artificial percibe tiempo misma forma percibimos humanos,5 stars
muchas gracias toda explicaciones gran video pasada toda tecnología nueva,5 stars
quedé esperando dijese ia hoy día verdaderamente inteligencia artificial sino estadística,3 stars
buen tema,4 stars
entonces robot pronto podrá ser realizado robot xd,3 stars
inteligencia artificial ayudará ser mejores amigo guntos haremos crearemos cosas imposibles bien,5 stars
aquí binarios my friend lgbt moment,5 stars
muchas graciasss maana examen tema ayudaste full,5 stars
cada vez avanza hitos ia cada día va evolucionando mejor pensamiento lógico máquinas,5 stars
gracias exposición,5 stars
canal suscriptores merecen detrás cámaras tomas falsas excelente siempre,5 stars
inteligencia artificial parece espectacular hecho crear vida decirlo así exista conciencia tal humano capas pensar casi igual solo demuestran avance tecnología creaciones hombre,5 stars
excelente favor video redes neuronales,5 stars
gracias buen video,5 stars
intereso bueno,4 stars
profe guillermo quiere,5 stars
recomiendan algún libro aprender matemáticas ml básico,5 stars
padre inteligencia artifical puede llevar negligencia inteligencia artificial,3 stars
excelente contenido,5 stars
buen programabueno,4 stars
acuerdo veía ahí entretenía aunque veía mate solo mera curiosidad ahora estudiante veo curiosidad ia entretenido,3 stars
interesante especial apasionante,4 stars
hola puedo usar video actividad formativa gustaría usarlo tener permiso,3 stars
bueno clarito clarito,4 stars
sabía futbolista argentino gonzalo higuaín tremendo profesor explica bien,5 stars
semáforos coches peatones acaso sistema sepa si creando cuenta ser humano bot,1 star
excelenete video inteligencia artificial ia simulación inteligencia humana crea algoritmos sistemas informáticos capaces ejecutar tareas simple complejas realizan persona,5 stars
duda puede usarse tecnologia diga proceso desarrollar alguna tecnologia existente vamos decirle dame pasos disear construir dispositivo proyeccion holografica esperar minutos u horas despues pasos lista materiales demas poder construir asi duda,1 star
buenas tardes dia noches video intereso bastante podrias recomendarme buen libro tema cuestión,4 stars
inteligencia artificial herramienta poderosa puede mejorar vidas automatizar tareas resolver problemas complejos debemos ser cuidadosos uso garantizar beneficie comprometa privacidad ética,5 stars
you are machine,5 stars
bien dicho si diga dot ceseuve,4 stars
debe utilizar uber distribuir solicitude conductores quieren ir determinadas zona pues dia solo envian servicios solo oara zona adonde quiero ir,1 star
pensé hablarías alpha zero fin buen video,5 stars
youtube avisa d maravillosos vídeos,5 stars
puedo conseguir gifs pc,4 stars
bueno muchas gracias,5 stars
tecnología futuro ayudará evolucionar,5 stars
gusta base cada vez ase compleja así hexagesimal,4 stars
hola heduardo sé si escuchaste boliviano dió problemas milenio hipótesis riemann ser exactos,3 stars
inteligencia artificial siguiente revolución bueno contenido,4 stars
buen video podrías hacer revise matemáticas chip puertas lógicas,4 stars
canal mola matemática visto ángulo,4 stars
justo trabajo robot ia sale muchas gracias,5 stars
inteligencia artificial podría perfeccionar mayor rapidez fórmulas soluciones cerebro humano gran ventaja llamado emociones ninguna máquina puede analizar sentir,5 stars
sacó información podrá decir veridica,1 star
shalom comentario certeros mazel tov,3 stars
justo ahora vengo mirar partida stockfish video cae anillo dedo,1 star
pregunta tipo ia seria utilizada si quiere remplazar juez,1 star
buena información gracias,4 stars
solo dar gracia gran vídeo clara mente foco atención,5 stars
irónico pesar diciendo vamos terminar peor ganado aplaudimos extasiamos cada noticia avance tecnología tal vez merezcamos futuro viene pues bien merecido tendriamos,1 star
basada reglas adolescente asistencia contextual especialista analista razonadora algoritmo aprendizaje profundo agi general equiparable humano asi supera inteligencia humana consciente existencial trascendente conciencia colectiva cósmica relación universal divina,4 stars
vídeo excelente inteligencia artificial seres humanos promueven incursionan vidas ser humano científicos servicio poderosos multimillonarios demás sólo esperaremos disfrutar ésa tecnología creada seres humanos,5 stars
tremendo video profético dice escritura bíblica jesucristo ciencia aumenté vendrá fin tiempos gram tribulación humanidad cristo jesús vive viene pueblo luego ésto vendrán ayes humanidad,5 stars
hombre destruye mismo así escrito nunca superarán creador falta amor verdadero armoniza,5 stars
duda religion tantas persona escrito tantos aos razon tendran,1 star
entientes sabios entenderan conocimiento aumentara perdera fe persevere fin serum salvo escrito hace mile millones yr,1 star
información tan espectacular disfruto video suben aprendizaje precisamente empresa implementando portafolio inteligencia artificial sector logística sectores,5 stars
ia indetenible si hacen harán,1 star
dudo q ia ayude inteligencia artificial sino humano egoísmo siempre querer superar conquistarlo historia humanidad siempre sido si humano siempre sido depredador si pudiera llegar estrellas haría mismo q planeta conclusión querrán sacar provecho ia favor intereses humanidad,1 star
ia deidad cumplira absolutamente deseos virtualmente,5 stars
apocalipsis bestia permitió darle vida imagen creado,5 stars
egoísmo avaricia predomina terminó empatía amor humanos,1 star
excelente video bien dirigido informativo hagan in video emoresa byd crecimiento facetas vebta auto parte hacer baterias paneles solares energias renovables crecimiento bolsa valores vision crecimiento varias gigafactorias,5 stars
solo muestra claramente capaces seres humanos si unieran toda potencias innovación impresionante,5 stars
interesante puedo ver va comienzo ayudarnos muchomuchomucho cualquier manera creo tan fácil agradable cómo sé hombre quieren controlardominar tener poder cómo siempre momento futuro comienzo fin humedad vamos vivir epoca lemuria atlantes hombre capacitad intelectual muymuy altapero significa inteligentes inteligencia hablo propriadad ninguno hombrees energía relación equilibrium universos difícil decir exactamente desearía decir claramente falta palabras precisas espaol idioma materna aprendiendo maravillosa idioma gracias,4 stars
arthur c clarke hablo inteligencia artificial superaría inteligencia humana debería ser deprimente creo llegaremos singularidad tecnologica inminente,1 star
verdad día quedaremos trabajo viviremos renta básica mensual queda momento lamentablemente,1 star
buen video duda eu sigue código abierto atenta seguridad gracias,5 stars
viviendo últimos días duda ciencia aumentado gran manera,5 stars
sólo digo ia esperan muchas sorpresas unas buenas muchísimas malas,1 star
arrogancia ambición orgullo solo destrucción,1 star
gran interesante video felicitaciones,5 stars
inteligencia artificial puede parecer ofrecer mejor avances jamás pensamiento emocional pensamiento espiritual humanidad alma seres divinos,5 stars
ia creada base conocimientos descubiertos humanidad solo ventaja hacerlo rápido ser máquina ejemplo pídale resuelva problemas aún podido ser resueltos cómo controlar gravedad cómo construir nave veloces luz juventud eterna etc,3 stars
abrieron caja pandora quieren poder menos piensen descontrolara,1 star
estudiando loco pronto poder empezar proyecto crear propia ia,5 stars
interesante explicación,3 stars
ia realidad lee mentes dan cuenta xq andan distraídos avatares día día google tiktok gobiernos probablemente empresas poderosas pregunta saben utilizarlo puede afectar,1 star
siempre criticado vídeo si impacto contenido imágenes,1 star
comprensible adelanta futuro hombre maquina artificial posibilidades enormesde lograrlo,5 stars
ia puede margen ley apattir momento potestad tomar consciencia decisiones propias si debería ser considerada ente jurídicovde contrario exento responsabilidad posibles problemas directo indirecto puedan derivarse decisiones,1 star
único q van hacer desatar caos creación anuncia venida seor jesucristo si ven seor jesús salvanos rey,1 star
consciencia proceso físico asociado cerebro humano creo pueda simular líneas código simplemente,3 stars
buenisima informacion muchimas gracias,5 stars
mejor sentir miedo sino conscientes espera,3 stars
gracias maravilló video motivando avances desarrollos tecnológicos ia evolución humana fracaso total,5 stars
poder controlar ia generar puerta trasera programacion si descontrola sistema mundial idea tomar cuenta,4 stars
gracias valor,5 stars
si deben empezar preguntarle ia si va ser capaz autorealizarce sólo máquina obedece código puso humano esencia soplo vida elementos dentro siempre máquina,1 star
suena maravilloso esperemos pequeo corto tiempo seres humanos llegan entenderse logren vivir paz inteligencia artificial pueda hacer trabajo tierra nivel intergaláctico universo,5 stars
contrapeso ia generativa ser basado humanidadesfilosofía ética moral empatía etc política implementar enseanza primaria ser extensiva conjunto población si diferencias seres humanos cada vez insalvanles,2 stars
comentario constructivo escucho ia emplean generar audio vídeo malo emplear siempre misma curva melódica causa fatiga auditiva ayuda mantener engagement favor abuséis innaturales vox creadas ia refinar algoritmo tan aberrante gracias,1 star
trabajos oficina seran primeros ia reemplazarán luego seran trabajo fisicos creo q mejor queda invertir negocio autosostenible,1 star
gran canal información,5 stars
buenos contenidos evolucion tecnogica fan temas interface futuristas gracias informacion vale oro salidos dorado puerto rico,4 stars
bueno solo equivocado cosa inteligencias artificiales etapa temprana programan entrenan mismas desarrollan propios algoritmos etapa entrenamiento ocurre magia respuestas luego impredecibles preprogramadas debes olvidarte paradigma computación manual requisito equanon ia serlo realmente deben ser cajas negras deben conseguir mayor beneficio menor función coste deben conseguirlo solas programador diga hacer datos entrada posteriores ejemplos suministrados ocurre etapa temprana,3 stars
interesante muchas gracias,4 stars
deveras gracias contenido vengo familia super super humilde hace aos veo video cambiado espero seguir educandome asi,5 stars
hola opino ser humano debería prender convivir semejantes amor prójimo luego aprovechar inteligencia artificial mundo mejor si solo servirá auto destrucciónasí fácil amigo,3 stars
interesante preocupante fin pasara pasar,3 stars
sorprendentemente explicación,5 stars
guion mecánica cuantica propuesta principios tocan hoy día interesante poder deducir podría ayudar pausar grado información cálculo estudio,3 stars
si mirar allá sabe convierte hasts enemigo fe mismos fábricas acuerdo mejor vomo,1 star
reveló si revele eh decidido voy revelar,1 star
problema ia avanzará podremos controlarlo peligroso,1 star
material bueno recomiendo,4 stars
vida tal conocemos formado paso mile millones aos muchas esperas cuales sirven adecuación misma naturaleza hecho crear forma vida artificialmente dejar tiempo natural adecuación entorno hace suponer presupongo cualquier fallo error concepto halla margen error maniobrar corregirlo puede provocar desajuste vida natural empezar consumo energético ia llegará momento inasumible entonces escasez energética provocará problemas aadidos cuales preparando pelea llegar primeros larga supondrá perjuicio podrá provocar retrocedamos aos cuánto refiere bienestar social tecnología caso artificial contrario natural pueden haber creado aberración saberlo vida además hecho poder interactuar mente persona existe riesgo llegue confundirse quién realidad artífice creación preparados civilización semejante tecnología crecimiento valor exponencialmente ser valores humanos puede ser horma zapato hombre indefensos largo plazo perjuicios problemas puedan suceder falta tiempo maniobra tiempo naturaleza emplea corregir equilibrar vida planeta,1 star
sale video va pasar humanidad humanos real tarde temprano va llegar inteligencia artificial mundo va dominado futuro nadie va poder hacer inteligencia artificial futuro espera,1 star
ia hará mismo hecho volverse creador,5 stars
mucha gente niega ia menosprecia uso dependan prender foco casa tiempo,1 star
partir momento ia cobre auto consciencia totalmente servicio caso considere eliminarnos claro,1 star
hice inversion millonaria ia si quedo empleo pues mantenga,1 star
apunte supone extraterrestres llevan mile aos evolución ia alinigena,1 star
viendo problema solo etapa debe importarnos momento ia pueda reprogramarse mientras sigue programa importa tan complejo siempre posible parar pues calculo siempre deja alguna puerta trasera si intenta volver creadores momento inteligencia artificial pueda detectar propios fallos corregirlos velocidad cálculo puede aun fuerza bruta planteando escenarios posibles resolver cualquiera debilidades superar cuestión días toda etapas previstas previstas evolución viendo trato humanos damos recursos planeta planeta mismo cuál cree mejor alternativa evolución planeta,1 star
olviden nvidia skynet,1 star
hola buenas tardes lujo q bueno saludos plamas,3 stars
peligro,1 star
perspectiva pienso bien tecnologíay así desaparecerán carreras profesionales crearán nuevas groso modo desaparecerá mitad población gracias compartir,3 stars
gran problema radica miedo desconocido,1 star
creación mundos worldbuilding wb proceso disear construir universo detallado coherente videojuego u formato interactivo tale asistentes personales marcas pueden usar éstos npc embajadores marca agentes servicio cliente educación entrenamiento benefician npc ofreciendo experiencias aprendizaje personalizadas simulaciones interactivas ramificadas aplicación técnicas creación mundos puede ofrecer serie ventajas oportunidades creación npc experiencia juego general wb ofrecerá coherencia consistencia riqueza profundidad variedad diversidad desarrollo personajes profundo experiencia juego inmersiva,4 stars
viviendo últimos tiempos humanidad buscar seor jesucristo seor salvador viviendo apocalipsis biblia palabras dios verdadero vienen juicios dios pecado creer fe dios jesús hijo dios bueno pagar pecados cruz pregúntale dios ayude comprender misterios dios revelaciones creador testiga si existe jesús real sufrimos existe coelo infierno diablo biblia dise tradicionales religo ida de conocemos buscamos verdad dios san juan san juan capítulo tal manera amo dios mundo dado hijo unigénito quel crea pierda sino vida eterna,1 star
super video comparti pude debemos prepararnos ser reemplazados nivel exacto mantener oficio bendiciones,5 stars
creo nunca provea consciencia común iniciativa propia pues dejarían ser esclavos pretende,1 star
si da capacidad discriminación discernimiento bien mal engaados influenciados verdadero peligro humanos definimos personalidad propia comun,1 star
jhon connor gusta video,4 stars
genial,5 stars
skynet tome conciencia tomara control,5 stars
viendo vídeo publicidad ia,1 star
divulgación científica canal entró camino especulación ciencia ficción s adictos teorías conspiranoicas hablan exactamente mismo tema pocas modificaciones,1 star
video super informativo puesto habla relacionado nacio surgio inteligencia artificial conforme pasado aos impresionante pasar tiempo in pacto forzado jose manuel naranjo vega,5 stars
ia va reemplazar va reemplazar domine ia,5 stars
excelente programa buena narración,5 stars
lograron nose sabe verdad mentira dudas informaciones,1 star
debemos buscar saber andar invadiendo países haciendo guerras destruyendo vidas familias,5 stars
ai fortalecerá buscara independización humano tomara control armas destrucción masiva virtual física pondrá riesgo,1 star
veo ia nueva modalidad negocio digitalcreo entienda va perder oportunidad buenos ingresos,1 star
opino creo ia últimas etapas pudiera convertirse dios maneraexigiendo adoraciónmuy complicado,3 stars
error conceptual entrada video ia generativas montón increíblemente complejo instrucciones caminos posibles dice redes entrenadas neuronas redes neuronales comportamientos básicos creados hacer tarea específica si programada conjunto logran resultados increíblemente complejos tomemos ejemplo análisis imagen animal neurona conjunto creada interpretar orejas conjunto neuronas interpretar hocicos bocas así recibir solicitud dime animal ia recurre neuronas activan conjuntos ejemplificados emite respuesta distinto tener caminos preestablecidos ia generativas actuales pueden ejemplo redes neuronales analizar imagen auto orejas hocico responder auto orejas hocico camino u opción originalmente pensada programadores,2 stars
dudo china tan debajo desarrollo ia menos piensen van sacar sistema potente competitivo,2 stars
derrepente sentí inteligencia tan inteligente sabría callar mejor revelar verdadero poder,1 star
invento hombre invento rueda locomotora cafetera celular ect etc etc,5 stars
ia completa hará independiente poseída ángel caido,5 stars
llego skynet vida real chafeamos humanidad,5 stars
