comment,sentiment
aprendizaje supervisado supervisado utiliza clasificación imágenes satelitales interesante cada imagen satelital puede conformada bandas caso hiperespectrales mínimo bandas,4 stars
ahi creo funciona así puedas continuar debes acertar dnd imagenes programa valida si supiera podrías superar captcha incluso equivocandote,3 stars
cantidad veces fallo chaptchas perjudicando gravemente inteligencia artificial,1 star
gran vídeo muchas gracias,5 stars
gracias contenido puedes hacer vídeo hablando investigaciones usan matemática topología teoría categorías computación cuántica inteligencia artificial visto uso álgebra forbenius pragmática lenguaje natural saludos,4 stars
buen video bien explicado tiempo gracias usaré clase apra explicar conceptos,4 stars
aquí binarios my friend parto contigo muchas gracias eduardo vídeo genial saludos madrid,5 stars
bien explicado,4 stars
si movimiento bueno probable repita partida ajedrez ejemplo acaso lor ordenadores saben causalidad solo comparan resultados después jugar millones veces saber realmente cada moviendo separado bueno sino movimiento calificado bueno si partida victoriosa,3 stars
excelente explicacion gusto aprendi,5 stars
creó equivocó stargate skynet,1 star
gracias canal favorito saludo suiza,5 stars
habia escuchado anuncios ma minutos youtube esperaba real,1 star
mismo decian llegar deeseek ahora ascuas,1 star
adoro canalll pone piel gallinaaaaa,5 stars
ecuación simple ser humano envejeciendo decir llenando viejos preparados afrontar ello conllevaenfermedades cuidados etc inminente uso inteligencia artificial cimientos soporten nueva,1 star
mentalidad unidos mejor si nadie,5 stars
encantan video realmente informativos,5 stars
excelente análisis gran carisma siempre agradecido labor divulgativa siempre grato entender realidad geopolítica actual tecnológica apoyo abrazo fuerte,5 stars
gracias bueno saludable,4 stars
hecho vídeo respecto aranceles trump quiere aplicar méxico canadá china unión europea,1 star
unidos consiga avance nuevas inversiones china llevará aos ventaja justo ahora,5 stars
buen dato espero bien común poniendo soga cuello toda humanidad,4 stars
ojo anuncio dicestargate star lake,1 star
pasa ia autónoma necesario configuren hacerlo según objetivos proyecto puede llagar hacerlo corto tiempo va poder controlar ser veces inteligente cualquier científico entiende sabe diferentes materia matemáticas sociales deberían pensar ia herramienta doble filo temprano tarde perderemos totalmente control si haciendo,3 stars
so experiencia profesionista permitio sonar dia hospital humanos area especialidad sistemas informacion hoy llaman inteligencia artificial ojala algun dia pudiera platicarles experiencia aos,3 stars
excelente contenido,5 stars
tres gracias trump,5 stars
despues deepseek proyecto stargate seria broma mal gusto inversores,1 star
mientras dicen dinero dicen deepseek pueden hacer ma barato fin,1 star
aun pronto ed camino largo resultados verán dentro aos mundo serum diferente junto generación humanos diferentes,5 stars
hacer és crear ia mentalidad conocimiento steve job haciendo transferencia conciencia familiares amistades persona cercanas tipo dato guardado si funciona después hacer mismo persona asi final insertárlo cuerpo sintético robothumanoide,3 stars
creo meteré buena inversión oracle nvidia,5 stars
pues viendo necesita deepseek trabajar argumento cae solo gringo van necesitar buen plan,2 stars
gracias genial,5 stars
quieren saber ase gente si roban asen cosas malas pregunta quién bijilara alós políticos corruptos ladrones responde pregunta diciendo mentiras,1 star
sé puede confiar empresarios,3 stars
si mismos gringo imprimen billetes ningun respaldo oro complican solo compren ma impresoras,1 star
alguien notó parecido scanet scainet,1 star
llegan aos tarde competencia gringo chino lideran actualmente creación patentes innovación tecnológica unidos imperio decadencia puedes ver confirmar viendo ma sienta silla presidencial,5 stars
buena informacion,4 stars
guerra perdio china va aos adelantado,1 star
suerte van necesitar digo ser pesimista sarcastico menos ponerme nivel persona desena mal tratándose china entrando nueva guerra fria cualquier cosa puede pasar,1 star
hermosa burbuja,5 stars
interesante,3 stars
paso creacion scarlet pues,1 star
si ia mejora bien mal armas nunca buenas malas empuan u cosa,1 star
do aos china vuelve super inversión musd,5 stars
excellent,5 stars
trump haciendo américa grande vez,5 stars
q bien,4 stars
pov usa internet explorer,5 stars
skynet reference,5 stars
john connor razón skynet existe,4 stars
sabiaaa ninguno tres tontosss,1 star
quiero invertir usd,1 star
trump va hacer nuevamente eeuu grande,5 stars
primero,5 stars
burbuja,3 stars
acuerdo elon musk ir cautela puede ser arma doble filo trump presidente problema quiere mejor país sabemos pudiera pasar gobierno demócrata ejemplo,1 star
sé puede confiar empresarios,3 stars
sé puede confiar empresarios,3 stars
excelente tertuliagracias freddy traer invitado,5 stars
oro puro muchas gracias tremendo aporte,5 stars
buena entrevista gracias tener siempre secciones tan interesantes,4 stars
podría pedir ia redacte costitución justa chilenos ganemos,1 star
buena vista gracias freddy,5 stars
principio decia domine medios comunicación dominara mundo casi sucede nacieron redes sociales entonces dijo domine redes sociales dominara mundo casi pasa entonces aparecio ia ahora dice domine inteligencia artificial domina mundo aun pasa pasara pues sabemos termina vimos terminator,1 star
titulo vendedorrrrr impresionante mundo interesa dominarlo sino propia existenciaque ver dominar exteriorla realidad ma profundo vivir mundo,5 stars
fredy veo siempre cuento acá suecia integra nueva asignatura plan estudio gymnasiet sueco inteligencia artificial,5 stars
menos gran experto chileno danza genios,3 stars
forma seres humanos relacionarse construir sociedad muchas veces injusta social política económicamente podrían llevar colapso ahí ai podrían evolucionar crear nuevas ai solucionar problemas creados humanos pensando siempre pasará terminaror visto muchas películas apocalipsis,1 star
corrección inversión hará trump desarrollo ia proyecto stargate millones dólares mil millones dólares locura incluso doble gastaron proyecto manhattan crear bomba atómica ajustando inflación supuesto así importante ven grandes potencias ia tecnología cambiará historia humanidad siempre,1 star
minuto si experto ia dice medio dificil saber pasa experto digamos detras bueno calculo multivariable algebra lineal estadistica algoritmos aprendizaje automatico refuerzo,2 stars
interesante entrevista felicitaciones recomendacion musica fondo totalmente inecesaria atreveo decir irrespetuosa invitado auditores comprendo intencion crear ambiente living casa torna molesta,3 stars
james cameron visionario,5 stars
god partir meterse demasiado expuestos sinceramente dudo inteligencia artificial aportarme,1 star
techno feudalismo accesible información solo aquellos seores dueos mundo juntan trump,1 star
humanidad decepciona tipo parece vio black mirror terror,1 star
presidente séquito robot ia mmm ojalá corruptos favorrrr ja,1 star
cita ésta entrevista lecciones siglo xxi yuval noah harari,5 stars
preguntaste chat gpt si puerto rico pais independiente respondió porq pensamiento anti chino facil poner ejemplo taiwan,1 star
ia valorada expuesta propaganda,1 star
alien atraves tecnologia digo,1 star
equivocados ia estadounidense postura política respuestas,1 star
inteligencia artificial razona piensan aprende solo código programación grandes base datos mejor ejemplo puedes preguntar empanada tendencias políticas,1 star
caerán,3 stars
mejor charla respuesta pregunta puede estudiar joven futuro respuesta hermosa ningún robot puede tener mejor mecánismo manos cuerpo mejor inteligencia natural reemplazará queda interactuar,5 stars
definitivamente tema favorito cuándo hablo acerca cómo miraban hablaba inteligencia artificial décadas atrás vi mismo hablaba compaeros acerca temas importaba tomado decisión seguir universidad estudiando amo aunque signifique sacarme rión lograrlo,5 stars
excelente conocimiento aportes sociedad súper humilde,5 stars
estudié ser pianista vida llevó aplicar música área salud aplicarlo grupos persona alguna manera sido lastimados misma sociedad forma sicológica ó física traumática sólo emocionalmente aunque ia pudiera saber dar solución diversas situaciones persona humano perdería existir humano,1 star
mejor visto entrando ao solo creatividad ahora llamará innovación total,5 stars
jürgen schmidhuber plantea visión inspiradora inteligencia artificial herramienta potenciar progreso humano enfrentar desafíos globales embargo llamado equilibrar desarrollo tecnológico ética responsable fundamental pregunto cómo podemos garantizar ia solo accesible sino promueva equidad real sociedades marcadas desigualdades equilibrio innovación responsabilidad parece ser mayor reto tiempo,5 stars
si premio nobel si merece,5 stars
gracias bbva aprendamos junto excelente contenido,5 stars
buenos dia everyone escuche genio dejo outsidey menciono causa jamaz creido imajinado iaseria realidad menos aporte desarrollo humano luego apreciar conferencia rraaciono tal punto aprovechare maravillosa creacion desarrollo ia evoluciono desarrrollos inmensamente fabulosos lady and gentlemanswelcome nuevo orden mundial iasaludos nyc in usa,5 stars
interesantisima charla estudiarla escuchandola ma vez,5 stars
grande mente tiempo muchas gracias,5 stars
siento tan inspirada palabras tan motivada recorreria mundo trabajar equipo particularmente siempre tildaron loca,5 stars
magnifico conversatorio evocador inspirador planteamiento profesor gracias organizadores felicitaciones,5 stars
maravillosoo gracias jurgen placer escucharlo magnífica,5 stars
premisa hacer momento aceptación condiciones desarrollarlo dió lugar desarrolle embargo cuestiono hecho consecuencia desarrollo uso tipo tecnologías siga deteriorando deteriorado desarrollo ser humano brecha comprenden desarrolla simple consumidores cada vez grande,2 stars
capacidad entendimiento discernimiento sabiduría puede convertir arte aquello agobia tristeza desepsiones trauma transforma según voluntad,5 stars
gracias cientificos avansa humanidad riqueza neuronal,5 stars
aplaudí lado pantalla sublime,5 stars
bueno muchas gracias,5 stars
predije aún llegado tampoco jubilado simplemente maravilloso,1 star
creando tecnología capaz desarrollar intereses propios ajenos humanidad día seguiremos vivos solo gracias benevolencia compasión seor esconde celebra abiertamente vende deseable vez inevitable gente sonríe aplaude fatal cabeza,1 star
tipo crack responder preguntan diciendo,1 star
seguiré jurgen,5 stars
impresionante brillanteun genio,5 stars
información valiosa,5 stars
excelentes invitados,5 stars
almacenamiento época súmale itinerancia idea genial abrazo,5 stars
mejor mejor forma yan agradable explicar temas complejos,5 stars
genio bonito vivir,5 stars
increible entrevista wow,5 stars
muchísimas gracias conferencia tan interesante,5 stars
tema tan interesante inteligencia artificial tema tan abstracto magnífico aún trata entender ver puede hacer,5 stars
gracias generosidad compartir conocimiento,5 stars
mente maravillosa,5 stars
sencillamente maravilloso,5 stars
simplemente magistral,5 stars
igual forma pequeo queria buscar libro persona responda toda dudas ahora inteligencia artificial basada aos informatica privilegio países desarrollados paises subdesarrollado viajar occidente todavia sospredente existe mucha informacion ciencias económicas culturales sociales politicas influenciadas herramientas tecnologicas bien mal,1 star
impresionante masterclass claridad afabilidad exposición dentro dificultad materia encantado,5 stars
buenisimo clase magistral ia crack sr jürgen schmidhuber gracias compartir conocimientos adelante,5 stars
gracias jürgen,5 stars
encanto respuesta nio aos hace poner perspectiva brillante ser humano toda capacidades fisico valioso vivir humanos capacidades permitieron evolucionar homo sapiens,5 stars
verdad inteligencia artificial sintéticos siguiente paso humanidad recordaran fase evolución humana,5 stars
ser humano profesional magnífico felicitaciones tantas persona preocupadas pueda suceder critican ia falla puede ser peligroso dependerá aportemos humanos debemos valorar rrespetar disciplina debe ser mayor pilar cada familia sirve regular ia si final seres humanos saben utilizar final tontos ignorancia debemos dejar inteligencia fluya mejor manera dependerá cada cómo escoger conviene docentes deberían preparados ensear leyes derechos nios escolaridad cómo utilizar punto utilizar inteligencia artificial deberán bajar calificación nio mala utilización ideal padre trabajando educando hijos mayor parte horario nios encuentran escuelas secundarias exigen utilizar tecnología escuela pues deberían tener materia prioritaria,1 star
interesante enfoque vengo kai lee gusta ver videitos,4 stars
palabras ciertas viniendo origen atropella dicen llamarse youtubers noticias falsas divulgadores gracias compartir,1 star
ia sustituirá humano cambiará profundamente forma vivir trabajar herramienta poderosa potenciar capacidades siempre implemente manera ética responsable humanidad seguirá siendo esencial cualidades únicas empatía creatividad juicio moral toda formas parar reflexionar ser tan egocentristas insignificantes especie humana desarrollado tipo habilidades casos inservibles hecho involucionar póngase ejemplo bomba atómica desarrollo ego extremo pensamos superiores resto especies hecho ser humanos existencia corta relación creación universo probable extingamos tardar da deriva tome vamos dejar gente juegue fin cabo llevamos haciendo toda vida sapiens espero vida allá planeta favor inteligentes menos respetuosos aquello rodea,5 stars
súper interesante vídeo,5 stars
fantástico gracias,5 stars
impresionante video,5 stars
duda tema desafiante lado apoya datos históricos generados pudiendo superar temas aun ignoramos temas privacidad lado perturbador voracidad capitalismo imaginen uds desean comprar póliza seguros gastos médicos solicitan serie análisis físicos harían póliza medida evadir responsabilidad coberturas detectar análisis tendencias desarrollo ciertas enfermedades futuro,1 star
pone comentarios seguro pondrá tampoco sr habla tener ningún reparo malo puede traer cero critica conciencia trabajo suerte creadores ia si conciencia actos,1 star
excelente video,5 stars
gracias bbva magníficas conferencias científicas,5 stars
alucinante inquietante vez,5 stars
so genio inspiración seguimoste admiro,5 stars
gusta escuchar gente inteligente clase imperdible,5 stars
hermosas palabras quisiera saber si inteligencia servicio insignificante ser humano llegaría nio áfrica india etc etc salvar vida nombrar bellísimo,1 star
abuelo fan cuenta historias épico aplausos usted,5 stars
maravillosa conferenciagracias bbva,5 stars
respeto cortesía estima merecen megapotencias occidentales tale unidos américa reino unido gran bretaa norte quisiera comunicarles preguntas podrían hacer cualquiera internautas ven maravilloso video cualquiera estudiantes pertenecen generación alphacuánto costado desarrollar inteligencia artificial general tipo términos interesan términos económicos sé abaratamiento ocurre cada aosno sido rentable tipo términos interesa económico educar mile millones persona hoy carecen poder da conocimiento desarrollo inteligencias físicas nono sido eficiente educación persona ara cumplir objetivos desarrollo sostenible,1 star
interesante esperemos beneficio cuantos,3 stars
magistral,5 stars
gente aplaude entienden quieren entender man precursores fin humanidad científicos jactan hacen hacen bien humanidad fondo hacen orgullo propio reconocimiento,5 stars
escuchar supervillano explicar plan fin humanidad genio supervillano nio dijo prácticamente resignate carpintero importaras,1 star
corta edad aos regalada ordenador bit cayó manos revista informatica artículo recuerdo decía naturaleza podría ser matemáticamente representado cabe duda capacida memoria velocidad computacional época piedra obstáculo aquella época contado chatgpt neurona matemática aplicada menciono aquella época multimedia ocupaba mucha memoria aquella época data almacenada mayormente texto,1 star
bravísimo jürgen schmidhuber,5 stars
ufff valio cada maldito segundo,1 star
gracias,5 stars
seria interesante conocer estan hoy desarrollando ia gran seor va salida mundo dividido desarrolladores consumidores dominados tecnologías,1 star
doy gracias dios jurgen darme oportunidad recibir toda información tener claridad verdad esperanzador,5 stars
cada tema deja aprendizaje,4 stars
reduce concepto conciencia solo sentir dolor conciencia identificar bien mal tener conciencia acciones emociones dice si hecho dao mismos inteligencia humana ma reconocer patrones tal construidas ia solo inteligencias artificiales emulación nunca llegará ser ser humano,1 star
excelente saber persevera alcanza,5 stars
claro alcance tema prolongaciones vida humana preguntas identifico público desarrollo ia comprender mejorar vida evolución positiva gracias,4 stars
brillante científico,5 stars
bueno cada vez toca aprender ciencia artificial dejar interactuar demás humanos,4 stars
gracias bbva,5 stars
título dice magistral increible aporte jürgen dado humanidad gracias,5 stars
genial programa,5 stars
excelente the best,5 stars
hace aos veía necesidad inventar dispositivos colocados tubos escape vehículos usan combustible base hidrocarburos pudieran licuar gas almacenarlos fin contaminen medio ambienteno sé tan difícil inventar dispositivo fecha inventado producido,1 star
respeto excuseme i dont understand gran verdad dicho profesor cuanto tema tecnología nuclear uso hace pensar mismo uso ia hoy hoy personal preocupa ia sino ser humano uso haga minutos después analizando pensamiento reconozco día pesimista osea,1 star
bbva bank mex dios bendiga,1 star
inteligencia artificial gracias,5 stars
simplemente clase ponerla obligatoria centros educativos vez principio curso mitad final curso si enterado bien,4 stars
excelente,5 stars
sorprendente,5 stars
cómo quieres ser recordado quién volvió explotar cabeza,5 stars
espectacular,5 stars
schmidhuber parece creer llamamos inteligencia artificial va hacia continuo superamento si misma si sola mientras realidad aprendiendo siguiendo pautas humanos implementamos ma inteligencia espectacular memoria mecánica virtualmente beneficiosa ser humano equilibrado desafortunadamente ningún momento charla plantea entendemos inteligencia sentimientos emociones conciencia mismos charla bien intuir evolución técnica sistemas,5 stars
nice video,4 stars
dios mio genio,5 stars
ser humano único creado éste soporte ia diversidad vez ser humano único múltiples inteligencias sigue ampliando horizontes cognoscitivos,5 stars
tristeza da pensemos futuro considerar palabras jesús san lucas capítulo versículos hacerlo continuando multiplicar male haber ojalá aceptemos poner práctica gran verdad dejó jesús,1 star
vaya documento wow,5 stars
fantástico invitado grandes aprendizajes quedan cuestiones filosóficas encantaría hacerle basta experiencia ciencia datos ia quedan reflexionar ejemplo ia generativa basada llm aprende humanos solo desarrollos científicos parte humana subjetiva inconsciente tiempo interactua ia consciencia objetiva siendo así ia reflejo locura creo menos población consciente simbiósis contrario adjundican lugar dios suprema consciencia dónde lleva,5 stars
increíble puede hacer ser humano ia podrá ser auto regenerativa predictiva momento potencial cerebro humano infinito solo saberlo cultivar motivar genere cosas verdad increibles,1 star
wow,5 stars
vez iba secundaria maestro rio dibujaba robot dijo dije dibujes alguna realidad sentí mal ahora veo tanta tecnología ia llevo aquella época ver cara revolución ia pasó hace,1 star
excelente conferencia niez video llamada solo ficción,5 stars
si aun internet regulado ia deberia tener regulaciones llama atención caso jovenes interactuan socialmente romanticamente ia caso sonado ultimamente termino maldebe regularse use mejor manera,1 star
importante cargo postuló ven mentes humano copia sobwer,5 stars
destacable respuesta nio aos acerca importancia deporte vida humana,4 stars
si educacion observamos investigamos practicamos podemos encontrar equilibrio escapado facilismo politiqueria,3 stars
gracias conferencia magnifica traduccion cambiará modelo mundo lleno leyes humanas aplican indultan dependiendo presidente gobierno turno seguirá funcionando falsa democracia hipocresia vivir diario mejorará vida persona,1 star
serum dirigen paisescarecen empatia vida lamentablemente maquinas consciente solo ejecutan informacion consciencia mejor costruye camino domino disfrutan conasi ahora solo queda ser ma humanamente sano emocional,1 star
si humanos dieran cuenta poder cerebro limites seres dones espirituales capaces moldear realidad pura,5 stars
interesante cuántas mentes brillantes mundo,4 stars
proposito llaman locos,5 stars
muchas mentes útiles humanidad queda desarrollo tangible humano,5 stars
buenas noches,5 stars
gracias,5 stars
excelente conferencia mejor pregunta nio peor respuesta precisamente dió pregunta nio podría haber dicho trabajos manuales hacen migrantes broma entiendo refiere trabajos manuales relevante ia creó evitaron hablar asuntos éticos preguntado dilema tranvía cómo humanos podríamos aceptar ia auto concientes asesinen humanos maximizando función,1 star
resolver misterios universome parece buenopero primero resolver misterios comportamiento humano planeta problemas negativos afecta humanidadcomo eliminar cosas malas vivir mejor eliminar lapobresapor ejemplo tantasproblemas todavíanopodemosduperar,3 stars
