comment,sentiment
"""Antes de ser humano, fui un hipopótamo"" frase que nunca nadie ha dicho pero nunca la olvidaré",5 stars
Muy buen contenido el de tu canal. Usare tu vídeo para un trabajo universitario. !Gracias¡ :D,5 stars
"Excelente explicación, muchas gracias.",5 stars
"Gracias Eduardo por compartir tu conocimiento. Un video conciso que explica eso de lo que todos hablan pero nadie sabe explicar bien que es. Sin vueltas, sin palabras de más. Ejemplos muy cercanos, de la diaria. No tenía idea de la relación del captcha y la AI. Una maravilla.",5 stars
SINCERAMENTE LE FELICITO. USTED TIENE UNA DIDÁCTICA MUY EFECTIVA PARA EXPLICAR CON SENCILLEZ Y A LA VEZ CIENTÍFICAMENTE LA INTELIGENCIA ARTIFICIAL. LE REITERO MIS FELICITACIONES. SIGA ADELANTE,5 stars
"muy buena fase introductoria , para aquellos que como yo , hace más de 30 años , conversabamos  sobre inteligencia artificial, es emocionante  y apasionante  estar viviendo esta realidad , es como un sueño realizado en este plano , y nos gustaría profundizar más en el uso de sus  aplicaciones, Gracias",5 stars
Tus vídeos son muy interesantes. Muchas gracias por divulgar estos temas.,5 stars
"yo ando viendo este tema para un proyecto del que depende si paso o no y termino el colegio, con esto caigo en cuenta que escogimos un tema mas complejo del que creia, del cual debemos defender en muy poco tiempo pero ya mejor ir informandose y aprendiendo de ya para no estancarme tan pronto",3 stars
Muy buena explicacion los ejemplos que mencionas ayudan a entender los conceptos. Gracias,5 stars
"FELICITACIONES, CLARO Y PRECISO SIGUE ASI, PORQUE DE POR VIDA VAMOS A CONVIVIR CON LA INTELIGENCIA ARTIFICIAL GRACIAS",5 stars
"Muy buenas! 
En primer lugar felicitarle por el canal. De pequeño me encantaban las matemáticas. Me quisieron ascender dos cursos pero di con una mala experiencia debido a eso y bullying y terminé dejando todo... Ojalá le hubiera conocido de pequeño....

Quisiera pedirle en segundo lugar un video a fondo sobre la proporción Áurea. Me gustaría poder compartir la importancia de la proporción Áurea con todos los que siguen este canal ya que es muy importante... Esta presente en todo lo que nos rodea... De hecho, incluso se asocia a la belleza ya que las personas que más se acercan en esas proporciones, más bellas las percibimos. 

Es realmente increíble, tanto en estructuras naturales como puede ser los tallos y ramificaciones de las plantas como en todo. Se que de haber continuado unos estudios fuertes, me habría gustado poder comprobar como la inteligencia está fuertemente relacionada con dicha proporción etc... Es tema largo para poder desarrollarme por aquí. Pero no solo está presente en nosotros y en la tierra, sino en el universo. 

En mi teoría, las ramificaciones cerebrales, como las propias ideas y la consciencia están completamente relacionadas con dicha proporción. Es demasiado profundo para un post, pero me encantaría poder comenzar viendo un vídeo por su parte y poder comentar allí. Gracias! Y por supuesto, continúe que es increíble el mundo matemático.",5 stars
muchas gracias.Estoy en un curso de ciencia de datos. Y me ha ayudado comprender el concepto,5 stars
Muy buen vídeo. Ilustrativo y conciso...  Tnx!,5 stars
"Woooo hiciste el video que pedí en el pasado, muchas gracias me encanta el canal saludos desde Chile",5 stars
Que placer es estar suscrito a este canal. Un respiro de ciencia nunca está demás,5 stars
"Eduardo.... todos te amamos....
Eres un Crack.
Mil gracias",5 stars
"0:01 Lo primero en lo que pienso:
Stockfish",1 star
Justamente estaba aprendiendo KNN esta semana.,1 star
"Vaya.. Justo un vídeo a lo q me gustaría dedicarme en un futuro, gracias.",5 stars
"De verdad, muchas gracias... me diste la motivación que necesitaba para afrontar el 4to año de mi carrera de ingeniería en matemáticas",5 stars
Hola Soy un Ingeniero de Machine learning aveces los XGboosters superan a las redes neuronales. muy buen video con XGboosters me refiero al gradiente descendiente.,5 stars
"Sorprendido cada día mas con vos, es casualidad el video. Eres parte de mi formación académica! Formas parte de las clases que me brindan, agradecido eternamente por tu contenido.",5 stars
"Gracias por los aportes, saludos desde Venezuela!",5 stars
"Este tipo es lo máximo, su apariencia poco usual para un profesor sumada a su carisma lo vuelven un verdadero hit.",5 stars
Gracias por compartir su saber bendiciones,5 stars
"Que pedazo de video, simplemente genial y muy interesante, me  gusto que le estén dando importancia a la IA , sin las matemáticas no fueran posibles estos avances.
En la actualidad seguimos usando algoritmos estadísticos de hace 30 o 40 años pero la gran diferencia es que hoy se generar toneladas de datos y esto como consecuencia tienen más variedad de datos para que pueden ser entrenados.",5 stars
"Muy interesante este desarrollo, aunque no siempre puede ser tan cierto o acertar como lo es una mente humana en cuanto a la interpretación de los datos.",4 stars
"Me encantan las caras promocionales por divertidas que pone este hombre para quitar hierro a temas tan serios, es un genio, un sabio, así da gusto aprender cosas nuevas de la ciencia...",5 stars
"Tal vez esto no tenga nada que ver, pero agradezco a cada cientifico, cada investigador y cada persona la cual esta envuelta en el desarrollo y avanzes de tecnologias que ayudan a mejorar a la humanidad gracias a las IA'S software y mas, la verdad me siento sumamente agradecido y realmente quiero que estas personas tengan la mejor vida posible pues se lo merecen el aporte que dan a la sociedad por medio de la optimizacion de tareas tediosas es increible, asi que cualquier persona que este involucrada en el desarrollo de IA'S o investigacion de tecnologia para mejorar nuestras vidas de cualquier forma, tiene mi respeto.",5 stars
"Buen tema, buen canal, es hora de dejar todo de lado y ver el video",4 stars
Simplemente brillante. Mi admiración,5 stars
"Excelente video. Eduardo, ¿cómo se relaciona la investigación matemática con el desarrollo de algoritmos de Inteligencia Artificial?",5 stars
WOOOOOOOW!!!!!! Muy bien explicado!!!! Muy claro y profundo!!! Mil gracias!!!,5 stars
"5:32 ""aqui no somos binarios my friend"" perfecto para evitar futuros problemas",5 stars
"Que sucedería si yo ejecutará vectores intravectores decisivos dentro de un arrayanes?, gracias por su respuesta Maestro, Saludos",3 stars
"Te haces entender muy fácil, ojalá haya pronto segunda parte",5 stars
"Gran explicación sobre inteligencia artificial, me gustó cómo explica los conceptos de una manera tan clara y fácil de entender, este tipo de contenido ayuda mucho a desmitificar la IA y entender su verdadero potencial",5 stars
Lo curioso es que los algoritmos de Youtube me llevaron a tu video. Espero este aprendiendo lo que es contenido de calidad.,4 stars
"Wow no c por que lo vi, pero lo vi todo y me encantó",5 stars
"Yo: ""Una I.A. crea un canal de matemáticas mejor que 'Derivando'.... ""
Eduardo: ""No te lo crees ni tú...""",1 star
"Es la mejor explicación que he encontrado, después ver muchos videos y artículos de divulgación que que no salen de las abstracciones y dan por hecho que ya se entendieron el tema y los términos que se usan.",5 stars
"Me encantó el video, muestra lo amplo del campo de la I.A,  es una de las cosas mas fascinantes que he conocido, y la teoría matemática detrás de ella es hermosisima. Me encantaria dedicarme por completo al estudio y aplicación de la misma, pero ni se por donde empezar, dada su vasta complejidad. Solo tengo una pequeña parte del conocimiento (soy matemático), pero para dedicarme de lleno no tengo la mas minima idea de donde empezar. Si alguien supiera donde pudiera hacer mas estudios a profundidad de ello y pudiera comunicármelo, le estaría eternamente agradecido!",5 stars
"Sr Cabezón, muy entendible. Sería bueno que  realice un video actualizado a la fecha,  para ayudarnos como siempre lo hace. Es que en este tiempo lo referente a IA varió bastante. Saludos de Argentina ¡¡",4 stars
Clarisimo. Muy buena explicacion. Ojala las cosas vayan para bien,5 stars
"Que buen resumen y forma de explicar, excelente video!",5 stars
me alegro que sigas aqui,1 star
"Super interesante el video profesor, y más con el creciente crecimiento de las app de inteligencia artificial como Chat GPT, sería bueno un video al respecto.",5 stars
"Gracias Este video de IA es de 2 años atrás yo recién me ánimo a saber sobre está tecnología llamada DISRUPTIVA , pero Este video me ha puesto Al día sobre IA y los términos lo comprendí perfectamente, Esto me está ayudando a seguir entendiendo sobre El Desarrollo de IA en estos dos años estoy fascinada Gracias su didaáctica es clarísina SI SE le escucha unas cuantas veces Al menos comprendí en general que es IA , los algorithms que es Son técnicas y hasta Este momento Las Redes Neuronales continúan reinando pero yo no entendía bien . Gracias millón de Gracias a Este Señor. Veré que tiene en 2024.",5 stars
"Muy temprano para matemáticas y algoritmos, pero aquí vamos",3 stars
Gozaré este video ....como no te puedes imaginar ️,5 stars
Soy un simple taxista pero ando aquí disfrutando de cosas que ni entiendo ni pondré en práctica,5 stars
"Muchas gracias por compartir, excelente canal.",5 stars
"Genial video! Justo empecé a tener interés por estos temas y subes este video, me siento agradecido con el de arriba",5 stars
gracias por el video y bendiciones para todos,5 stars
"Saludos desde Ecuador, sigue adelante Edu. Excelente contenido!",5 stars
"Excelente explicación, Gracias totales!",5 stars
Me pase 4 meses teniendo la materia de IA para comprenderla y  en este video lo comprendí en menos de 5 minutos,2 stars
"Muchas graciasss, mañana tengo un examen sobre este tema y me ayudaste full:)))",5 stars
"Que excelente video, muchas gracias !. Una pregunta, ¿es posible que puedas colgar literatura relacionada en la descripción del video para quienes tengamos ganas de profundizar? un abrazo",5 stars
"Buen video, soy data scientist y explicas muy bien",5 stars
¿Podrías hacer un vídeo sobre las matemáticas de las redes neuronales?,2 stars
Se hará conciente y cambiará la persección que tenemos todos del mundo,5 stars
Buenos vídeos!! Podrías hacer un vídeo de alguno de los problemas matemáticos de la película Good Will Hunting? Gracias!!!,4 stars
"Excelente, por favor más videos sobre Redes Neuronales",5 stars
"Me parece bastante interesante la forma en la que abordas los temas, excelente video. Me gustaría que sigas hablando de estos temas en tus videos.",4 stars
"Exelente video, la autoconciencia no es imposible",5 stars
"Justo apenas empecé mi máster en IA con la universidad Uk. La mayoría piensa que es solo un bot sencillo, pero las IA´s tienen tanto potencial.",3 stars
Gracias por la información y tiempo prestado!!!,5 stars
Donde pasarás tu eternidad cielo o infierno cuando Dios te quité la vida Jesucristo viene pronto salva tu Alma ahora que ay tiempo mañana puede ser tarde sin santidad nadie verá al señor Jesucristo escapa x tú vida de las llamás eternas,5 stars
Genial para divulgar. Muchas gracias,5 stars
"Hace poco leí sobre un descubrimiento que tiene que ver con las matemáticas, por lo visto han descubierto un organismo unicelular SIN cerebro que hace cálculos matemáticos para desplazarse, ¿podrías hacer un video sobre eso explicando cómo es posible?",2 stars
la inteligencia artificial nos ayudará a ser mejores amigo y ella también guntos haremos y crearemos cosas imposibles para bien,5 stars
"Muy interesante y bien explicado, como siempre. Gracias por refrescar el verano.",5 stars
El único que puedo aceptar como aprendizaje es el basado en refuerzo (se basa en el modelo de aprendizaje por reforzamiento de Skinner) porque si implica un cambio final producto de los resultados de un proceso.,3 stars
"Participaba en un taller de Machine Learning, era entretenido entrenar a la máquina y luego consultarle según lo que aprendió",4 stars
Muchas gracias por todas las explicaciones! Gran video! Es una pasada toda la tecnología nueva,5 stars
Tema para un video: que hay en los fondos de los videos de Derivando?,2 stars
GRACIAS POR LAS ENSEÑANZAS EN SUS VÍDEOS,5 stars
"Esperamos con expectativas su video sobre su opinión sobre Chat GPT y las nuevas Inteligencias artificiales.
Gracias por hacer la ciencia matemática atractiva y divertida!",5 stars
Lo quiero mucho señor que explica cosas tan dificiles en ocho minutos,5 stars
"El aprendizaje supervisado y no supervisado se utiliza mucho en la clasificación de imágenes satelitales, es muy interesante ya que cada imagen satelital puede estar conformada hasta por más de 200 bandas en el caso de las hiperespectrales y como mínimo 4 bandas.",3 stars
"4:30 ahi creo que no funciona así, porque para que puedas continuar debes acertar dnd están las imagenes, y el programa te lo valida, si no lo supiera, podrías superar el captcha incluso equivocandote.",1 star
Con la cantidad de veces que fallo en los chaptchas esos estoy perjudicando gravemente a la inteligencia artificial,5 stars
"Gran vídeo, Muchas gracias.",5 stars
"Gracias por todo tu contenido, puedes hacer un vídeo hablando de las investigaciones que usan matemática como topología, teoría de categorías, y computación cuántica en inteligencia artificial. Yo he visto el uso de álgebra de forbenius en pragmática de lenguaje natural. Saludos",5 stars
"Buen video, muy bien explicado en poco tiempo! Gracias por esto, lo usaré en clase apra explicar estos conceptos.",4 stars
"""Aquí no somos binarios, my friend"". Me parto contigo. Muchas gracias, Eduardo, por otro vídeo genial. Saludos desde Madrid.",5 stars
Está muy bien explicado.,5 stars
"Qué es eso de ""si un movimiento fue bueno, es más probable que lo repita en otra partida"" (en ajedrez por ejemplo). Acaso lor ordenadores saben lo que es la causalidad? O solo comparan resultados después de jugar millones de veces, sin saber realmente que cada moviendo por separado es bueno, sino que un movimiento es calificado como bueno si esa partida fue una victoriosa?",2 stars
Excelente explicacion me gusto y aprendi mucho,5 stars
"Creó que se equivocó no era Stargate, era Skynet",1 star
Gracias mi canal favorito un saludo desde suiza 🇨🇭,5 stars
Habia escuchado de los anuncios de mas de 20 minutos en Youtube pero no me esperaba que fuera real,2 stars
Eso mismo decian antes de llegar deeseek y ahora los tiene es ascuas,1 star
Adoro este canalll me pone la piel de gallinaaaaa,5 stars
"La ecuación es muy simple, el ser humano está envejeciendo, es decir nos estamos llenando de viejos y hay que estar preparados para afrontar lo que ello conlleva(enfermedades, cuidados etc) es inminente el uso de inteligencia artificial ya que serán los cimientos que soporten la nueva era.",2 stars
"La mentalidad de estados unidos 
Es:
Yo soy el mejor en todo y si no lo soy en algo nadie lo es",5 stars
"Me encantan tus videos, son realmente informativos ️",5 stars
Excelente Análisis y Gran Carisma como Siempre!! Muy agradecido por tu labor divulgativa!! Siempre es grato entender un poco más de la realidad geopolítica actual y tecnológica con tu apoyo... Un Abrazo Fuerte!!,5 stars
Gracias muy bueno y saludable.,5 stars
"¿Por qué no has hecho un vídeo respecto a los aranceles qué Trump quiere aplicar a México, Canadá, China y a la Unión Europea?",1 star
"Para cuando estados unidos consiga un avance en estas nuevas inversiones, china ya les llevará años de ventaja. Justo como ahora.",5 stars
"Buen dato, espero esto sea para el bien común y no le estén poniendo la soga al cuello a toda la humanidad",4 stars
"Ojo! Es anuncio DICE:Stargate, NO ES STAR LAKES.",1 star
"Y que pasa cuando la iA sea autónoma, y no es necesario que lo configuren para hacerlo. Según sea los objetivos que tenga con el proyecto, puede llagar hacerlo en corto tiempo. Y quien va poder controlar a un ser que 10veces más inteligente que cualquier otro científico, que entiende y sabe de diferentes materia desde las matemáticas hasta las sociales. Deberían de pensar que las IA son un herramienta de doble filo, que más temprano que tarde perderemos totalmente el control. Si es que no lo está haciendo ya",3 stars
SOS Mi experiencia como profesionista me permitio sonñar un dia en un hospital sin humanos en algunas areas mi especialidad son los sistemas de informacion hoy le llaman inteligencia artificial ojala algun dia pudiera platicarles mi experiencia de 30 años.,3 stars
Excelente contenido,5 stars
Tres. Gracias TRUMP,3 stars
Despues de Deepseek el proyecto Stargate seria una broma de mal gusto para los inversores.,1 star
mientras ellos dicen que es muy poco dinero otros dicen como deepseek que lo pueden hacer mucho mas barato. Al fin que?,1 star
"Aun es pronto ed un camino largo, los resultados lo verán dentro de 40 a 50 años, el mundo sera diferente junto a una generación de humanos diferentes.",4 stars
"lo que hay que hacer és crear una iA que tenga la mentalidad y conocimiento de Steve Jobs

haciendo una transferencia de conciencia de sus familiares, amistades y personas más cercanas y todo tipo de dato guardado de él
y si funciona después hacer lo mismo con otras personas asi

y al final insertárlo en un cuerpo sintético un Robot-Humanoide",4 stars
Creo que le meteré una buena inversión a Oracle y NVIDIA,5 stars
Pues viendo con lo que necesita Deepseek para trabajar ese argumento se cae solo de los gringos. Van a necesitar un buen plan,2 stars
Gracias genial,5 stars
Quieren saber que ase la gente si roban y asen cosas malas y mi pregunta quién bijilara Alós políticos corruptos y ladrones quien me responde está pregunta o estoy diciendo mentiras,1 star
No sé puede confiar en los empresarios.,1 star
"Pero si los mismos gringos imprimen sus billetes sin ningun respaldo en oro, tanto que se complican solo compren mas impresoras.",2 stars
"Alguien más notó el parecido scanet ""scainet""",1 star
"Llegan 2 años tarde a esa competencia los gringos, los Chinos lideran actualmente la creación de patentes e innovación tecnológica, Estados Unidos es ya un imperio en decadencia...
Lo puedes ver y confirmar viendo nada mas quien de sienta en su silla presidencial",5 stars
Buena informacion,4 stars
"Esa guerra ya la perdio , china ya va 20 años adelantado.",1 star
"Suerte (la van a necesitar). Y no lo digo por ser pesimista ni sarcastico y menos a ponerme al nivel de esas personas que le desena el mal a otros, pero tratándose de China y entrando en esta nueva guerra fria, cualquier cosa puede pasar.",1 star
Hermosa burbuja,5 stars
Interesante,3 stars
y que paso antes de la creacion de scarlet ? pues...,1 star
"si la ia mejora es para bien y mal. 
Las armas nunca fueron buenas o malas , las que los empuñan son los que son una u otra cosa.",2 stars
Y en dos años China los vuelve a super con una inversión de 5MUSD.,5 stars
Excellent,5 stars
Trump está haciendo a América grande otra vez!,5 stars
Q bien,4 stars
pov: usas internet explorer,3 stars
SKYNET reference,5 stars
John Connor tenía razón skynet existe,1 star
Lo sabiaaa ninguno de esos tres son tontosss,1 star
Yo quiero invertir $10 USD.,1 star
TRUMP VAS HACER NUEVAMENTE A EEUU GRANDE,5 stars
Primero.,5 stars
Una burbuja,1 star
"Estoy de acuerdo con Elon Musk, hay que ir con cautela porque puede ser un arma de doble filo. Con Trump como presidente no habría problema, porque el quiere lo mejor para el país, pero no sabemos que pudiera pasar cuando entre otro gobierno como el demócrata por ejemplo.",3 stars
No sé puede confiar en los empresarios.,1 star
No sé puede confiar en los empresarios.,1 star
Excelente Tertulia..Gracias Freddy Por Traer Este Invitado.,5 stars
"Esto es oro puro, muchas gracias por tremendo aporte !!!!!!!",5 stars
"Muy buena la entrevista, gracias por tener siempre secciones tan interesantes",5 stars
"Se podría pedir a la IA que redacte una costitución que sea justa para todos los chilenos, donde todos ganemos",1 star
"Muy Buena entre Vista, gracias Freddy",5 stars
"En un principio se nos decia que
""Quien domine los medios de comunicación, dominara al mundo""
Casi sucede, pero nacieron las redes sociales... y entonces se dijo,
""Quien domine las redes sociales, dominara al mundo""
Casi pasa, pero entonces aparecio la IA y se ahora dice
""Quien DOMINE la INTELIGENCIA ARTIFICIAL, DOMINA al MUNDO""
Esto aun no pasa y no pasara, pues ya sabemos como termina esto.... todos vimos TERMINATOR",1 star
"el titulo vendedorrrrr, impresionante, el mundo no me interesa dominarlo, sino mi propia existencia...que nada tiene que ver con dominar mi exterior..!la realidad es algo mucho mas profundo para vivir en el mundo!",5 stars
"Fredy te veo siempre, te cuento que acá en Suecia se integra una nueva asignatura al plan de estudio del Gymnasiet sueco la inteligencia artificial",5 stars
Al menos un gran experto chileno en esta danza de genios,5 stars
"La forma que tienen los seres humanos de relacionarse, de construir sociedad, muchas veces injusta social, política y económicamente, nos podrían llevar al colapso, es ahí donde las Ai podrían evolucionar y crear nuevas Ai para solucionar esos problemas creados por los humanos, pensando siempre que pasará lo de Terminaror... ¿habré visto muchas películas del apocalipsis?",2 stars
"Una corrección: la inversión que hará Trump para el desarrollo de IA con el proyecto Stargate no son 500 millones de dólares, son 500 MIL millones de dólares, lo que es una locura, es incluso más del doble de lo que se gastaron en el proyecto Manhattan para crear la bomba atómica (ajustando la inflación, por supuesto). Así de importante ven las grandes potencias a la IA, es una tecnología que cambiará la historia de la humanidad para siempre.",1 star
"Minuto 2:05, si un experto en IA te dice ""entre medio es muy dificil saber lo que pasa"" no es muy experto que digamos (¿que hay detras? Bueno calculo multivariable, algebra lineal, estadistica y algoritmos de aprendizaje automatico y por refuerzo)",2 stars
"Muy interesante entrevista, felicitaciones. Recomendacion; la musica de fondo es totalmente inecesaria, hasta me atreveo a decir, un tanto irrespetuosa, tanto para el invitado como para los auditores. Comprendo que la intencion sea crear un ambiente de living de casa, se torna molesta:)",4 stars
James Cameron fue un visionario!!,5 stars
"God pero hay que partir por no meterse!! 
Ya estamos demasiado expuestos y sinceramente dudo que la inteligencia artificial tenga algo que aportarme.",2 stars
Y el Techno Feudalismo?... no será accesible la información para todos solo para aquellos señores dueños del mundo ...por eso se juntan Trump con Más!!!,1 star
La humanidad me decepciona¡ Este tipo parece que no vio Black Mirror¡  DEL TERROR¡,1 star
un presidente con un séquito de robot con IA... mmm ojalá que no sean corruptos por favorrrr! JA,1 star
"Cita a ésta entrevista, 21 lecciones para el siglo XXI  de Yuval Noah Harari",5 stars
"Y le preguntaste a chat gpt si Puerto Rico es un pais independiente??? Que te respondió? Porq para el pensamiento anti chino, es facil poner el ejemplo de Taiwan...",1 star
IA. Sobre valorada y expuesta como todo a la propaganda.,5 stars
Son alien atraves de la tecnologia digo,1 star
Están equivocados la IA estadounidense tiene postura política en sus respuestas,1 star
"Inteligencia artificial no razona, no piensan aprende. Es solo código, programación  y grandes bases de datos. 
El mejor ejemplo es que le puedes preguntar por la empanada pero no por tendencias políticas",1 star
Todos caerán.,1 star
"Lo mejor de esta charla es la respuesta a la pregunta de qué puede  estudiar un joven en el futuro.  La respuesta es hermosa! "" Ningún robot puede tener un mejor mecánismo que nuestras manos"" Nuestro cuerpo es la mejor inteligencia natural que nada lo reemplazará. 
""Lo que nos queda es interactuar los unos con los otros""",5 stars
"Definitivamente mi tema favorito, cuándo el hablo acerca de cómo lo miraban a él cuando hablaba de la inteligencia artificial en décadas atrás, me vi a mi mismo. Yo les hablaba a mis compañeros acerca de estos temas y ellos ni les importaba.

He tomado la decisión de seguir la universidad estudiando lo que más amo, aunque eso signifique sacarme un riñón para lograrlo🫠",5 stars
"Excelente. Con tanto conocimiento y aportes a la sociedad, y es súper humilde.",5 stars
"Estudié para ser Pianista y la vida me llevó a aplicar la música en el área de la salud, por lo que al aplicarlo en grupos de personas que de alguna manera habían sido lastimados por la misma Sociedad. En forma sicológica ó física, ya sea traumática o sólo emocionalmente.
Aunque la IA pudiera saber y dar la solución a diversas situaciones. En la Persona ""lo Humano"" perdería su sentido de existir y por lo tanto ya no sería "" Humano"".",2 stars
"Lo mejor que he visto entrando este año 2025, y ya no solo es creatividad a ahora se llamará innovación total.",5 stars
"Jürgen Schmidhuber plantea una visión inspiradora de la inteligencia artificial como herramienta para potenciar el progreso humano y enfrentar desafíos globales. Sin embargo, su llamado a equilibrar el desarrollo tecnológico con una ética responsable es fundamental. Me pregunto, ¿cómo podemos garantizar que la IA no solo sea accesible, sino que también promueva una equidad real en sociedades con marcadas desigualdades? Este equilibrio entre innovación y responsabilidad parece ser el mayor reto de nuestro tiempo.",4 stars
No se si ya tiene premio Nobel pero si no lo tiene se lo merece,3 stars
Gracias BBVA Aprendamos Juntos 2030 por excelente contenido.,5 stars
Buenos dias Everyone. Escuche a este Genio. Me dejo outside...y les menciono la causa. Fui  de los que jamaz a creido ni imajinado que la IA..seria una realidad ni mucho menos aporte a este desarrollo humano. Luego de apreciar esta Conferencia. Rraaciono  a tal punto que aprovechare esta maravillosa creacion y desarrollo de la IA. Evoluciono con estos  desarrrollos que son inmensamente fabulosos. Ladys and Gentlemans.Welcome al Nuevo Orden Mundial. IA..Saludos desde NYC in USA.,5 stars
Interesantisima charla!!! Para estudiarla escuchandola mas de una vez,5 stars
Grande mente de nuestro tiempo. Muchas gracias.,5 stars
"Me siento tan inspirada con tus palabras, tan motivada, que recorreria el mundo para trabajar en su equipo. Particularmente porque siempre me tildaron de loca.",5 stars
Magnifico conversatorio. Evocador e  inspirador el planteamiento del Profesor. Gracias a Él y a los organizadores. Felicitaciones,5 stars
"Maravillosoo!!!! Gracias Jurgen, un placer escucharlo!!! Magnífica!!!",5 stars
"La premisa de hacer algo que en su momento no tenía la aceptación y las condiciones para desarrollarlo, dió lugar a qué esto se desarrolle, sin embargo cuestiono el hecho de que en consecuencia el desarrollo y uso de este tipo de tecnologías, siga deteriorando el ya deteriorado desarrollo del ser humano. La brecha entre los que comprenden como se desarrolla esto y los que son simples consumidores es cada vez más grande.",2 stars
Tenemos la capacidad de el entendimiento discernimiento y sabiduría se puede convertir en arte todo aquello que te agobia tristeza desepsiones traumas y de más todo se transforma según su voluntad,5 stars
GRACIAS a nuestro CIENTIFICOS avansa nuestra humanidad es nuestra riqueza Neuronal,5 stars
"Aplaudí desde el otro lado de la pantalla, sublime.",5 stars
Muy bueno!. Muchas gracias!,5 stars
"""Como lo predije, aún no hemos llegado pero tampoco me he jubilado"" Simplemente Maravilloso.",5 stars
