comment,sentiment
"Buen video, buen trabajo",4 stars
"Hay que utilizarlo en local porque usan tus datos desde la web y chatbot, incluso los venden a otras empresas. Nada es gratis, la empresa detras hace un negocio brutal",1 star
la precisa como siempre¡¡¡,5 stars
Que curioso que un YouTuber que sigo de fotografía también me enseñe IA! Jajaj . Grande!,5 stars
"Si es open source, se puede revisar si es cierto lo que dicen de ser más eficiente?",3 stars
En general estoy de acuerdo con la opinion.,3 stars
"Según entiendo creo que el cambio de paradigma que ha sido liberado es que pueden, entrenar modelos de buena calidad, usando un modelo razonador y una base previa.

O sea que probablemente el modelo de ellos no tuvo que leer todo el internet y partir de cero, sino que utilizaron probablemente los grandes modelos ya existentes para entrenar al suyo. Eso es algo que OpenAI dijo tener pruebas en las últimas horas. 

De cualquier manera, eso es un cambio de paradigma que disminuye los costes. Y sobre todo de aplicaciones inmediatas en campus específicos. 

Sobre todo al ver la calidad de los pequeños modelos ""distilled"" que rinden mejor que o4. La gente se ha dado cuenta que pueden entrenar ahora  pequeños expertos en un área del conocimiento, con excelentes capacidades comunicativas, sin tener que gastar recursos en un modelo sabelotodo.",3 stars
Es como tu lo dices . Pero parece que . El cambio es posible . Y China lo a demostrado en muchos aspectos hace años . En Japón hay muchas tiendas hace años vende muchas cosas y aún los cambios económicos sus precios no cambian . 110 yenes . Te hablo de 30 años atrás . Decían … esas tiendas fracasarán y no felizmente . Además son bonitas,3 stars
Pero en occidente también los contribuyentes vía Estado subsidiamos a las grandes tecnológicas. Dónde está el desequilibrio. Los vetos de tecnología son competencia desleal!,2 stars
"La paradoja de Jevons no puede aplicarse sin más , en este caso si entendemos el efecto sustitución que en el caso del petroleo fue casi nulo al no tener competencia en eficiencia, pero en este caso pensar que no tendran chips competitivos con los de NVIDIA de manufactura propia es ridiculo. Esa seria la preocupación logica de un inversor bien informado,  un dia despertar con China entrenando un supermodelo con sus chips, reduciendo NVIDIA a una fracción de su valor en 24 horas.",2 stars
"Pues no sé si perderán dinero, pero cada dos por tres que lo he intentado usar decía algo así como que lo intentara más tarde, así que la hipótesis de intentar modificar el entorno de la IA a nivel global creo que entra dentro de lo plausible. Por otro lado dicen que no usan CUDA sino lo que vendría a ser el ensamblador de las GPUs, lo cual obviamente les dará una ventaja sobre otros que no lo usan en rapidez.",3 stars
Hola...para cuándo el video de QWEN...está brutal,1 star
FASCINANTE!!!,5 stars
jeje ojo cuidao con la paradoja de jevons porque asociado a ello esta la otra paradoja que es la ley de rendimientos decrecientes,2 stars
Waooo Digan lo que digan deepseek vino para quedarse en la competencia,1 star
Excelente análisis la guerra fría,5 stars
El que gana en las guerras comerciales es el consumidor,5 stars
Hola: ¿Tienes podcast?,1 star
"Es probable que este modelo mejore mucho con el tiempo. No hay que hablar mucho todavía- Y lo mejor que es de código abierto, lo cual es un bombazo para los encriptados modelos de open Ai",4 stars
"Fascinante, gracias por la informacion como siempre, presiso",5 stars
Ya lo instale en mi tostadora y funciona muy bien,5 stars
"excelente información y valiosa, me gusta el tema de que ChatGPT pueda mejorar los precios y eso los hará más competentes, eso puede ayudar muchisimo al tema de educacion y formacion de los joevens que no tienen tanta oportunidad como en nuestros paises de LA. Me suscribo, gracias por este gran investigacion.",5 stars
"Le he preguntado a DeepSeek a qué redshift (recorrimiento al rojo) es la igualdad de energía oscura  materia y me ha dado una respuesta con una demostración con ecuaciones, derivando y sustituyendo. Quedé sorprendido por la demostración y su precisión en su respuesta.",5 stars
El video mas esperadoooo,5 stars
"Por fin una opinión con sentido común está todo Occidente en pánico, sale un competidor en condiciones y todo el mundo como locas",1 star
"Respecto a la polemica del costo de entrenamiento de Deepseek, evidentemente nadie puede saberlo a ciencia cierta salvo Deeepseek, y aunque para algunos como Musk argumentar que es imposible y que es una mentira (obvio, golpea a su ego). la realidad es que si el costo por toquen es una fraccion del que cobra OpenAI, dificilmente creo que los delDeepseek esten absorviendo tan gigante perdida vendiendo a una fraccion el millon de tokens, solo para manterner una mentira. Creo que este es el argumento mas solido a favor de que si fue entrenado al costo declarado, o por lo menos si mas barato. Recordemos que si en algo son expertos los chinos es en hacer ingenieria inversa y abaratar cualquier cosa que se haga en Occidente..",2 stars
"Decir que el consumo de  petróleo solo se usa para el consumo de los coches es de un desconocimiento absoluto sobre el petróleo. Las acciones de Nvidia están sobrevaloradas, y antes o después acabaran en tragedia, situándose en 18-20 dólares.",1 star
DeepSeek,5 stars
"Para mi los factores que influyen el precio de deepseek son 3 cosas:

1) Todas las empresas en china incluso las privadas están subsidiadas por el gobierno chino.

2) A diferencia de USA, china tiene muchas plantas de energías alternas y recordemos que la IA como requiere mucho computo requiere mucha energia, entonces China puede darse el lujo de abaratar costes.

3) Tambien se dice que el personal que se usó para entrenar la IA eran jovenes ingenieros aparentemente sin experiencia lo que sirve tambien para abaratar costes.

Buen video Jon!",3 stars
Elon Musk y Alexander Wang Solo están sangrando por la herida no pueden soportar ser derrotados de esa manera,1 star
Viva la libre competencia!!,5 stars
Pues Ali BABA acaba de lanzar Qwen 2.5 Max...,1 star
el otro dia con la tierlist dejaste relegado a Deepseek... en esto de la IA no vale jugarsela por nada ni por nadie,1 star
Es muy rápido y eficaz,5 stars
Desde la antiguedad y en la historia nos a demostrado que asia siempre han sido grande y pienso que ellos si pueden que sean mas adenlantado,5 stars
"No hay mentira, te están dando la receta en el technical report: fp8 vs fp16, cross node all2all communication, reinforcement learning, multi-token prediction training objective. Cuando te sobran recursos poco se piensa en la optimizacion. Fin",5 stars
"Lo importante es conocer lo que hay atrás, ¿es subvencionado?, ¿a que se se debe su costo y eficiencia?, ¿es replicable?, ¿cómo se va a despejar este asunto?",3 stars
PAPÁ QUE BIEN EXPLICADO!!,5 stars
"Hmmmmm, claramente hoy consumimos mucho mas petróleo que hace 140 años, apesar de que somos más eficientes, porque la población mudial es 10 veces más, ese ejemplo se debería hacer porcentualmente no en números brutos....",2 stars
Y es Gratis!!! lo mas impoprtante,5 stars
"DeepSeek como bien dice no tiene la respuesta antes de la pregunta sino que razona como una persona bien educada y elocuente.
Además los de Open IA hicieron creer para crear algo a sí se requiere una gran mega computadora mientras DeepSeek con una simple computadora lo pudieron hacer, dejando den evidencia la especulación. En todo caso es bueno la competencia",4 stars
Tienes que tener en cuenta que lo puedes descargar y usarlo tú mismo sin pagarle a nadie. Por ende se puede comprobar que no se requiere tanto hardware para que funcione.,3 stars
"Que dificil es seleccionar la mejor AI para utlizar, algunas veces. Yo me decidi por Abacus, por que cuesta 10 dolares al mes y tiene todas las AI's mas importantes. Pero se que en un mes mas saldra algo mejor jajaja",3 stars
"Solo nos queda esperar, si Deepseek, es capaz de procesar estados alterados de consciencia.",3 stars
"Entonces, ¿seguimos comprando acciones de nvda o no?",1 star
"Hola puedes hablar de la IA Pedro que está en la aplicación play store, nadie habla de ella",1 star
Yo lo tengo montado en un i5 de 8g con ollama y 16gb de ram y va perfectos,5 stars
Elon Musk dice que los Illuminati se le han comido los deberes.,4 stars
Con lo de nvidia hay un matiz muy y muy importante y es que nvidia tiene el monopolio en parte por la potencia de sus maquinas pero principalmente por CUDA porque es una tecnologia que como todo lo que hace nvidia es propietaria y solo la pueden usar ellos. Lo que lo cambia todo a pesar de que los medios se dediquen a contar lo contrario es que DeepSeek ha dicho repetidamente que no han usado CUDA que según ellos es poco eficiente sino que han usado otra cosa que probablemente es OpenML y eso es lo que lo cambia definitivamente TODO,2 stars
Es muy bueno me dio mejor resultado,5 stars
Les comento que se rumora que China tiene algo muy superior a lo actualmente conocido en IA y ya lo estan poniendo a punto pero no se sabe cuando lo soltaran es como el Santo Greal de la IA algo como Inteligencia Artificial Cuantica IAC y....,3 stars
"A ver. trabajo con DeepSeek desde el 25 de diciembre del 24. Lo uso para ampliar calculos de física teórica de Fluidos, plasma y Radiactividad porque flipé de su reacción desde el minuto uno. ChatGPT petaba cuando le proponia lo que DeepSeek (DS) me lo hacia a una velocidad del copón. Ni de coña DS es un chatbot de 4 duros y procesadores cutrillos. Imposible. No se que hay detras de esta movida, ni se quien la promueve. Yo iria con pies de plomo haciendo aseveraciones y comparaciones de este tipo. DS tiene que tener detrás un montaje brutal. Lo que me ha jod...es que ahora todo dios se ha puesto a procesar con DS y mis interacciones se han ralentizado un montón....que lástima, podian haberse callado....en fin.",2 stars
"Buenos días.
Si invierto en una empresa porque están previstas una altas ganancias, retiro mi dinero si las expectativas caen de forma tan brusca.
Es el mercado...",1 star
Stanford ya replicó y demostró que con esa limitada cantidad de GPU's y se puede generar DeepSeek R1. Deberías intentarlo y generar una versión  para España.,1 star
Lo mejor es que open source un regalo para Europa y los demás!,5 stars
Genial gana el mundo.,5 stars
"Si es verdad son unos genios.
Si es mentira son unos genios.",3 stars
El que compra en las caidas no le duelen mas caida.,5 stars
"Hola Carlos, muy buena explicacion, pero te recomiendo revisar el tema con respecto a que Nvidia, ya que lo revolucionario del tema es que este modelo DEEPSEEK require menos capacidad de computo y ahora otras empresas com AMD pueden entrar a competir. esto es muy bueno para todos. por que baja los costos de las IA y baja los costos del computo.",4 stars
Excelente video,5 stars
Si es sorprendente deepseek piensa antes de contestar y es de open sobre o de código  abierto.,3 stars
Hagan esta prueba básica a ambas ia: ¿1.8 es mayor que 1.11?,3 stars
"El fotógrafo reconvertido en gurú de IA.
Espero con ansia la nueva moda para ver cómo os reconvertís.",5 stars
"“NVIDIA compra procesadores a TSMC, cuya fábrica principal está en Taiwán. ¿Quién es el principal afectado por Deepseek? ¡NVIDIA! Interesante, ¿no?”",1 star
Ok china decubrió el laserdsk que va a terminar la hegemonia del VHS...NEXT!,3 stars
Resumen: Nvidia necesita varios competidores,3 stars
"El mercado se auto regula , ahora la competencia bajara precios",2 stars
Muy bien explicado,5 stars
"Da gusto escuchar tus explicaciones, aportando datos datos y diferentes puntos de vista",4 stars
"He leído en genbeta que Deepseek, si se instalaba en local no necesita acceso a Internet, enfocada a tener privacidad.",2 stars
"Ahora imaginate cuando los chinos tengan en su poder el cómputo y nuevos chips como los de. Microsoft o OpenAi, pues tendrán mínimo la AGI.",2 stars
Simplemente competencia... La novedad siempre genera interés. Luego la euforia pasa y se nivelan las referencias. Lo veo siempre como profesional de venta,5 stars
Esto es el mercado amigos!!!,5 stars
"Vaya , ahora  también Alibaba ?",1 star
"Wow!

En los medios solo hablaban del ""boom"" de DeepSeek y lo que podría hacer, pero no cuestionaban los datos o los ""detrás de"" de la información.

Gracias por el pensamiento critico ante la situación.",5 stars
"¡Los modelos no se corren, se ejecutan!",1 star
Esta mucho mejor deepseek,2 stars
"Deberías leer los papers presentados a la comunidad científica informática por DeepSeek, para que tengas una idea real de su aporte para todo el mundo.",4 stars
El planeta no aguanta otro salto exponencial de consumo energético. Último aviso.,1 star
Cómo serían las cosas si el mercado fuese realmente libre?,1 star
"Deepseek R1. Lo he probado al mismo nivel de exigencia que le hecho con el modelo o1 de open ai y no tiene el mismo rendimiento, de hecho tiene errores matemáticos sencillos como lo hacia el modelo 4o de open ai, un siemple problema de porcentajes divididos en 5 los cuales deberían sumar 100% lo hizo mal. En razonamiento, que te muestre como lo hace es bastante atractivo y de esa forma puedes saber si entendió bien el comando o si lo esta interpretando de manera correcta, en esto tiene un rendimiento parecido al de modelo o1 pero sigue sin aventajarlo. A mi parecer es el hipe de un modelo parecido que lo han vendido como igual o mejor que o1 y no es verdad. Lo que si es el precio que no tiene sentido o mas bien nos muestra una realidad que open ai no quería mostrar, que sea codigo abierto también es algo increíble, cualquiera puede tomarlo y haer lo que quiera con el hasta mejorarlo o crear su propia empresa tomándo su modelo de base. Y el tiempo en que lo desarrollaron tambien es un logro pero como dice debido a la investigación y necesidad de competir la creatividad aflora. saludos",3 stars
"Cuando ves mucha justificación ante algo que te supera, es porque ese ""algo"" que te supera es realmente BUENO. Las teorías conspiranoicas existen para justificar ciertas incapacidades.",4 stars
"IA, una manera sutil de Tecno-Fuedalismo, es decir una nueva forma de atar al consumidor a la Renta.",4 stars
El que tenga más poder de cómputo es el que finalmente ganará la batalla...,5 stars
En resumen alcanzaron modelos que costaban para el público general 20 o 200 usd mensual ha gratis llevando ha más nuevas generaciones ha poder dar uso de esas herramientas,5 stars
¿Para evitar la competencia? Me estás diciendo que el libre mercado no es real?,1 star
"Gracias por explicarlo todo de forma sencilla, con argumentos y al momento en el que está sucediendo.",4 stars
"Como has dicho, son de finanzas y han montado una de las mayores operaciones de la historia, habran ganado tanta pasta en un dia, que ningun chat va a ganar en una decada",5 stars
"He probado DeepSeek y si bien para algunas cosas está muy bien, tiene aún muchas carencias en comparación con competidores como GPT, Claude o incluso Julius (por dar algunos ejemplos). DeepSeek no puede procesar un pdf (u otro formato) subido para responder preguntas o resumirlo: debes copiar el texto entero y pegarlo en el chat. Y encima con una limitación tan solo de 10000 palabras. Su segundo handicap es que, si le adjuntas una imagen, no puede ""leerla visualmente"", solo entiende si hay texto en ella. Tampoco tiene funcionalidad de chat por voz (al menos no en su versión free). Y por último, algo muy importante: la IA misma te advierte que su base de datos está actualizada solo hasta Diciembre del 2023, lo cual para algunas cosas queda obsoleto.",3 stars
Dios es la continuidad de una conversación eterna sin principio ni final,1 star
"Pero la materia prima (energía) se está quedando corta, vamos a ver como se revoluciona la industria de la energía.",3 stars
"El detalle es que es de codificación abierta ., que se puede ver sus tripas incluso aportar tu granito de arena . . No importa si pudiera estar por detras de occidente. Aca lp importante es costo beneficio.  Definitivamente los chinos dieron un salto . Y muy grande .",2 stars
"Como en todas las guerras, la primera víctima es la verdad. A saber qué hay detrás de todo esto",5 stars
"He estado trasteando con deepseek y me dice literalmente ""Actualmente, no es posible importarme directamente en un script de Python como una biblioteca o API tradicional (por ejemplo, import chatgpt), ya que funciono como un modelo de lenguaje alojado en servidores de OpenAI y accesible a través de su API."" Una lástima que no pueda poner pantallazo aquí.",1 star
Lo de OpenAI no tiene sentido. No puedes gastar 100 millones en un modelo que apenas va a durar 6 u 8 meses. A dia de hoy los modelos avanzan muy rápido para dejarse tanto dinero y no poder rentabilizarlos.,1 star
Sábado primero que Domingo aunque escueza!,1 star
Lo que no tienes en cuentas la flota vehicular se quintuplicado. Saludos.,1 star
"Hay copias chinas baratas muy malas, pero también hay copias chinas un poco menos baratas muy buenas, creo que deepaeek es un ejemplo del 2do caso. Pero lo que sabemos desde siempre es que china nunca ha dejado ni dejará de copiar todo lo que en Estados Unidos se vende carísimo por una fracción de su precio.",2 stars
"Lástima que el server de DeepSeek es siempre ocupado, su capacidad de cálculo es increíble pero es casi initilizable, esperemos que resuelven ese problema",2 stars
Y el link del paper?,2 stars
"¡Cuánto les va a costar aceptar que las culturas milenarias no significan una marca nada mas, representan mucha sabiduria, conocimiento, intuición y humildad!",5 stars
lo que fue la carrera espacial ahora es la carrera de la IA,5 stars
"Si china está haciendo eso, es una obra de arte",3 stars
"Sigo sin entender, en qué es mejor a chatp?",2 stars
La gente es alarmista.,1 star
"Ayer ví, que no se podía entrar. Al parecer les cascaron un ataque DDos..",1 star
"Si china hace lo que hace bajo sanciones ,  entonces en un escenario de verdadero libre comercio no los detendría nadie",1 star
Eao fue un short de nvidia que hicieron eso era una fompañia de finance antes de AI,1 star
"Yo, pensando será que en occidente, nos gusta mucho ganar dinero,y inflamos los costos, cuando no es tal, tal vez los chinos solo se aguantan a la realidad.",3 stars
Todo el mundo sabe que todo en US es exageradamente caro...,1 star
Se viene chat gtp 5  nivel 1,1 star
Las grandes empresas no sacan al mercado global sus mejores creaciones e inflan los precios para sacar mas beneficio. Lo que una empresa de china consigue igual simplemente es la realidad que desconocemos.,2 stars
"De un día para otro, te has convertido en noticias bursátiles, más fiables que los canales habituales",5 stars
13:29,1 star
"¿Y si la propaganda de la IA se basó en lo mismo que el primer dispositivo de rayos laser, que era un dispositivo no más grande que una plancha y lo presentaron como un equipo del tamaño de una mesa de escritorio de porte normal?",2 stars
Vamos con DeepSeek hasta que OpenIA nos de un agente gratis  es la única forma de castigarles,1 star
vuelto loco con el tema ¡¡¡,5 stars
Los expertos en bolsa suelen tomar decisiones nefastas sobre empresas tecnológicas.,2 stars
Como se puede comprar acciones?,1 star
Sabes que deepseek me dijo que es un desarrollo de open ai?,2 stars
O será más barato por estar en assembler y 8bits,5 stars
Que nos engañan los chinos?!? No es posible....,1 star
"Realmente el software no es importante por que todos copian el las tecnicas de otros modelos que son mejores, la diferencia aca esta en el hardware y con el proyecto startgate EE.UU esta muy por encima en hardware",2 stars
"Ya lo descargaron y probaron en US y es eficiente como alegan.

Por otro lado, valide cuál es el costo de la energía en China en usd VS US. Y el costo de las monedas. Hay tiene otro punto de economía. China siempre va a invertir mucho menos usd que US.",3 stars
"Jon ésto es un bombón ️
¿Cómo logra China avanzar sin EUV?
Ingeniería inversa: Mejora procesos existentes con innovación local.

Colaboración estatal: Proyectos como el ""Gran Fundo"" para financiar equipos y materiales autóctonos.

Empaquetado avanzado: Técnicas como Chiplet (unir varios chips pequeños) para compensar limitaciones en nodos avanzados.
China y Países Bajos
Relaciones económicas y comerciales
Comercio bilateral: Países Bajos es el segundo mayor socio comercial de China en la UE (después de Alemania). En 2022, el intercambio superó los $130 mil millones de dólares.
.",1 star
"Una pregunta tonta, pero que en esencia no es tan tonta. Dónde va a parar o dónde se esconde esa cantidad tan grande de dinero cuando una bolsa de valores cae. Me refiero a los 600 mil millones de dólares que la bolsa de New York perdió el domingo que cayó tan estrepitosa mente.",1 star
"Acabo de hacer una pregunta a Deepserk y ha subido inmediatamente el chino de la tienda de abajo, no le he entendido pero tenía cara de mala hos...tia",1 star
"La inteligencia artificial se define como la capacidad de los dispositivos artificiales para realizar tareas propias de la inteligencia humana, como el aprendizaje automático, el reconocimiento de patrones y la toma de decisiones.

00:42 La inteligencia artificial se define como la capacidad de las máquinas para realizar tareas humanas, aunque aún hay limitaciones en áreas como la creatividad y la autoconciencia. El aprendizaje automático es fundamental en el desarrollo de la inteligencia artificial.
          -La evolución de la inteligencia artificial y su capacidad para realizar tareas humanas complejas. 
          -Las limitaciones actuales de la inteligencia artificial en áreas como la creatividad y la autoconciencia. 
          -El papel crucial del aprendizaje automático en el avance de la inteligencia artificial y su capacidad para aprender de errores pasados. 
03:23 Los algoritmos de aprendizaje supervisado son ampliamente utilizados y requieren millones de datos etiquetados para entrenar modelos. Otros tipos de algoritmos incluyen el aprendizaje no supervisado, semi supervisado y por refuerzo, cada uno con aplicaciones específicas.
          -El aprendizaje supervisado se aplica en reconocimiento facial, voz, huellas digitales y coches autónomos, entre otros. Requiere grandes cantidades de datos etiquetados para su funcionamiento.
          -Existen otros tipos de algoritmos como el aprendizaje no supervisado, semi supervisado y por refuerzo, cada uno con sus propias aplicaciones y métodos de entrenamiento.
          -Además de los algoritmos mencionados, se utilizan técnicas específicas y algoritmos famosos como regresión lineal, regresión logística y árboles de decisión en diferentes problemas de aprendizaje automático.
07:20 Las redes neuronales son una técnica potente en el aprendizaje automático, formadas por neuronas que se combinan para crear redes profundas en el deep learning. 
          -El video menciona diferentes técnicas de aprendizaje automático como random forest, knn, support vector machine, boosting, y redes neuronales, destacando la potencia de estas últimas en el deep learning. 
          -Se resalta la importancia de comprender el funcionamiento de los algoritmos de inteligencia artificial, como la traducción automática y el reconocimiento de voz, para evitar errores o malas interpretaciones en su aplicación.",4 stars
"Profe, usted es de los mejores maestros del mundo!",5 stars
"¡Esto merece más apoyo de lo que ya tiene! Este tipo es realmente bueno explicando, mejor que mis maestros jaja.",5 stars
"Key Takeaways for quick navigation:

00:00  Introduction to Artificial Intelligence
- Artificial intelligence defined as the ability of artificial devices, like computers, to perform tasks typically requiring human intelligence.
- Overview of the evolving definition and capabilities of AI, including its historical progression and current applications.
00:36  Types of Artificial Intelligence
- Classification of AI tasks into categories such as calculation, memory, learning, creativity, and self-awareness.
- Discussion on the challenges in replicating human-like intelligence in machines.
02:02  Creativity in Artificial Intelligence
- Exploration of algorithms and techniques enabling AI to exhibit creativity in various domains such as painting, music, writing, and humor.
- Examples of AI-generated creative outputs and ongoing research in enhancing AI's creative capabilities.
02:30  Machine Learning and AI
- Explanation of machine learning (ML) as a subset of AI, focusing on the ability of algorithms to learn from data and improve performance over time.
- Overview of supervised, unsupervised, semi-supervised, and reinforcement learning techniques with real-world applications.
04:10  Supervised Learning Algorithms
- Detailed discussion on supervised learning algorithms, including their reliance on labeled data for training and examples of applications such as image recognition and natural language processing.
- Importance of labeled datasets in training algorithms and their role in various domains like autonomous vehicles and medical imaging.
05:35  Unsupervised Learning and Other Techniques
- Explanation of unsupervised learning algorithms used for clustering similar data points and their applications in recommendation systems and data analysis.
- Introduction to semi-supervised learning and reinforcement learning techniques, emphasizing their significance in handling limited labeled data and decision-making tasks.
07:00  Advanced Learning Algorithms
- Overview of advanced learning algorithms like support vector machines, decision trees, k-nearest neighbors, and neural networks.
- Explanation of neural networks' structure, function, and their role in deep learning, highlighting their application in various AI tasks and ongoing research areas.

Made with HARPA AI",4 stars
SINCERAMENTE LE FELICITO. USTED TIENE UNA DIDÁCTICA MUY EFECTIVA PARA EXPLICAR CON SENCILLEZ Y A LA VEZ CIENTÍFICAMENTE LA INTELIGENCIA ARTIFICIAL. LE REITERO MIS FELICITACIONES. SIGA ADELANTE,5 stars
muchas gracias.Estoy en un curso de ciencia de datos. Y me ha ayudado comprender el concepto,5 stars
"Hay mucha matemática detrás de las técnicas de redes neuronales.....hay mucho material que podrías profundizar, encantadisímo de tus valiosos aportes....",5 stars
Excelente explicación. Llevo 1 año estudiando el tema y creo que esté es el mejor video para dar una introducción general al tema de Inteligencia Artificial para aquellos que no están dentro del campo de estudio o solo tienen curiosidad por saber de qué trata todo esto.,5 stars
"Excelente video. Eduardo, ¿cómo se relaciona la investigación matemática con el desarrollo de algoritmos de Inteligencia Artificial?",5 stars
