comment,sentiment
"Estamos viviendo los últimos tiempos de la Humanidad buscar a nuestro SEÑOR JESUCRISTO SEÑOR y SAlVADOR, estamos viviendo el APOCALIPSIS de la Biblia y palabras del DIOS verdadero, vienen los JUICIOS de DIOS por el PECADO de nosotros, CREER y FE en DIOS JESÚS que es el HIJO de DIOS que bueno a pagar los pecados en la CRUZ. Pregúntale a DIOS que te ayude a comprender los MISTERIOS de DIOS y sus REVELACIONES de nuestro CREADOR, yo soy testiga  que si existe JESÚS es REAL, todos sufrimos por que EXISTE el COELO y el INFIERNO con el Diablo, en la BIBLIA dise que por las tradicionales y religo ida des no conocemos y no buscamos la verdad de DIOS, San Juan 14:6 y San Juan capítulo 3:1-10 y 16 Porque de tal manera amo DIOS al mundo que a dado su Hijo Unigénito para que todo A quel que CREA NO se pierda sino que tenga Vida ETERNA.",5 stars
Gracias por tu valor,5 stars
para poder controlar la IA hay que generar una puerta trasera en su programacion por si se descontrola todo el sistema mundial . es una idea a tomar en cuenta,4 stars
"Desde mi perspectiva pienso que está muy bien la tecnología,y así como desaparecerán algunas carreras profesionales, también crearán otras nuevas en groso modo desaparecerá la mitad de la población, gracias por compartir",4 stars
"Si para los que no mirar más allá 
 No sabe lo que se convierte, hasts enemigo fe los mismos  que los fábricas. No estoy de acuerdo 
Es mejor vomo antes",2 stars
Buenisima informacion  muchimas gracias!!!,5 stars
Viendo el vídeo con publicidad de IA,1 star
Todo Lo Que Sale En El Video Es Todo Lo Que Va a Pasar En La Humanidad y a Los Humanos Es Todo Real Tarde o Temprano a Todos Nos Va a Llegar La inteligencia Artificial Por Lo Que El Mundo Ya Va a Estar Dominado Por El Futuro y Nadie Va a Poder Hacer Nada La inteligencia Artificial Es El Futuro Que Nos Espera a Todos.,5 stars
Muy buenos contenidos de evolucion tecnogica soy fan de estos temas e interfaces futuristas gracias informacion vale oro!! Salidos desde dorado puerto rico,5 stars
Gran canal de información!!,5 stars
"Si, deben empezar a preguntarle a la IA si va a ser capaz de autorealizarce? 
 Ella es y será sólo una máquina que obedece a un código que le puso un humano.
 No tiene esencia, no tiene el soplo de vida, No tiene los 4 elementos dentro de sí, porque es y siempre será una máquina.",2 stars
"Si no se le da la capacidad de discriminación y discernimiento entre el bien y el mal, serán engañados o influenciados, ese es el verdadero peligro. Lo que en los humanos definimos como personalidad propia o sentido comun .",1 star
"A partir del momento en el que la IA cobre auto consciencia, estamos totalmente a su servicio... en caso de que no considere eliminarnos, claro!",5 stars
Interesante y preocupante En fin pasara lo que tenga que pasar,3 stars
Hola a todos. Opino que El ser humano debería de a prender a convivir con sus semejantes. Y amor al prójimo luego aprovechar la inteligencia artificial para un mundo mejor para todos.. si no solo servirá para su auto destrucción?.así de fácil amigos,5 stars
"Esto es lo que debemos de buscar y saber y no andar invadiendo países, haciendo guerras y destruyendo vidas y familias.",5 stars
El problema es que la IA avanzará tanto que ya no podremos controlarlo y eso es muy peligroso,2 stars
...Es un guion de mecánica sobre cuantica en propuesta de los principios que nos tocan hoy día... Muy interesante para poder deducir lo que nos  podría ayudar o pausar desde un grado de información y cálculo y estudio ...,4 stars
Un apunte: Se supone que los extraterrestres nos llevan miles de años en evolución. Como será una IA alinigena?,4 stars
Esta IA al estar completa se hará independiente porque será poseída por un ángel caido.,2 stars
La IA hará lo mismo que hemos hecho nosotros que es volverse contra su creador.,5 stars
Hola Buenas tardes De lujo q Bueno saludos plamas,3 stars
Estamos en PELIGRO ️!!️,1 star
Genial,5 stars
No lo olviden NVIDIA ES SKYNET,5 stars
Muy buen video!!!,5 stars
"No creo que nunca se les provea de consciencia, sentido común, e iniciativa propia, pues dejarían de ser esclavos que es lo que se pretende.",3 stars
Un material muy bueno se los recomiendo,5 stars
"La vida tal y como la conocemos se ha formado con el paso de miles de millones de años y muchas esperas, las cuales sirven para la adecuación de la misma a la naturaleza.
El hecho de crear una forma de vida artificialmente y sin dejar tiempo para su natural adecuación al entorno, hace suponer y presupongo que para cualquier fallo o error de concepto no halla el margen de error para maniobrar y corregirlo y esto puede provocar un desajuste para la vida natural.

Para empezar el consumo energético de la iA llegará un momento que será inasumible y entonces la escasez energética provocará problemas añadidos para los cuales no se están preparando.

La pelea por llegar los primeros, a la larga supondrá un perjuicio para todos y eso podrá provocar que retrocedamos muchos años en cuánto a lo que se refiere al bienestar social.

La tecnología en todo caso es artificial, lo contrario a lo natural, por lo que pueden haber creado una aberración sin saberlo, para la vida.

Además por el hecho de poder interactuar con la mente de las personas, existe el riesgo de que llegue a confundirse con quién en realidad es artífice de la creación.
No estamos preparados como civilización para semejante tecnología.

El crecimiento de un Valor exponencialmente, sin ser sus valores humanos, puede ser la horma del zapato para los hombres, indefensos a largo plazo de los perjuicios y problemas que puedan suceder, por falta de tiempo de maniobra.

Ese tiempo que la naturaleza emplea para corregir y equilibrar la vida sobre el planeta.",4 stars
"Lo único q van a hacer es  desatar  el caos de la creación esto anuncia la venida de nuestro SEÑOR JESUCRISTO. Si, ven Señor JESÚS. 
Salvanos mi rey",5 stars
El gran problema radica en el miedo que le tenemos a lo desconocido.,2 stars
"Al final el ser humano no servirá de nada, ni sus mismos creadores. Disfruten estos momentos de su existencia.",5 stars
"La IA no te va a reemplazar, el que te va a reemplazar es el que domine la IA",5 stars
"Muy bueno, solo que estás equivocado en una cosa, las inteligencias artificiales YA en su etapa más temprana NO se Programan, se entrenan, estás mismas desarrollan sus propios algoritmos durante la etapa de entrenamiento que es donde ocurre la magia. Es por eso que sus respuestas luego son impredecibles porque no están preprogramadas. Debes olvidarte ya del paradigma de la computación manual, un requisito sin equanon es que las IAs para serlo realmente deben ser cajas negras, deben conseguir el mayor beneficio a la menor función de coste y deben conseguirlo por sí solas sin que un programador les diga que hacer con los datos de entrada posteriores a los ejemplos suministrados y esto ya ocurre desde su etapa más temprana.",4 stars
Cuando skynet tome conciencia tomara el control.,4 stars
"-Me reveló?
-si que se revele
-lo eh decidido me voy a revelar",2 stars
Ya lo lograron ya nose sabe la verdad ni la mentira todos están en dudas con las informaciones,5 stars
Cuando hay mentes humanas sádicas detrás de las IA puede suceder cualquier cosa!!!,1 star
"La AI se fortalecerá y buscara su independización ya que no es humano, tomara control de armas de destrucción masiva virtual y física. Y nos pondrá en riesgo",5 stars
"ES un video super informativo puesto nos habla todo los relacionado en como nacio y surgio la  inteligencia artificial conforme a pasado  los años y es impresionante como con el  pasar del tiempo y el in pacto que a forzado
 JOSE MANUEL NARANJO VEGA - 11-01",5 stars
"Esto ya no es divulgación científica, este canal entró en el camino de la especulación y ciencia ficción. Desde los 50s los adictos a las teorías conspiranoicas hablan exactamente del mismo tema, con pocas modificaciones.",5 stars
Derrepente sentí una inteligencia más haya que algo tan inteligente sabría que callar es mejor a revelar su verdadero poder,2 stars
"Dudo mucho que China esté tan por debajo en el desarrollo de IA, cuando menos lo piensen van a sacar un sistema mucho más potente y competitivo.",2 stars
No quiero ser desplazada por IA así que mejor me pongo al día con la IA,1 star
"Que opino yo? Yo creo que la IA en sus últimas etapas pudiera convertirse en un dios a su manera,exigiendo adoración,MUY COMPLICADO!!!.",2 stars
Excelente programa muy buena narración,5 stars
Ya llego skynet de la vida real ya chafeamos la humanidad .,5 stars
"Comentario constructivo: Por lo que escucho, las IA también se emplean para generar el audio de este vídeo. Lo malo es que al emplear siempre la misma ""curva melódica"", causa fatiga auditiva y eso no ayuda a mantener el ""engagement"". Por favor, no abuséis de las innaturales voces creadas por IA, o refinar el algoritmo para que no sea algo tan aberrante. Gracias!",2 stars
"EL SER HUMANO LLEGARÁ EN SU AVANZA HASTA DONDE DIOS LO PERMITA !
TODO EL FUTURO SOCIAL, ECONÓMICO y TECNOLÓGICO ESTÁ LIGADO A LAS PROFECÍAS DE LOS PROFETAS DEL MUNDO Y DE LOS PROFETAS BÍBLICOS !",5 stars
para bien o mal la evolución es inevitable !!,3 stars
"OTRO INVENTO DEL HOMBRE COMO CUANDO INVENTO LA RUEDA, LOCOMOTORA, CAFETERA, EL CELULAR,  ECT, ETC, ETC.",5 stars
Mega super interesante,5 stars
A Jhon Connor no le gusta este video.,1 star
"Me recuerda está película ficción de Scarlett Johanson Lucy pero a un nivel exponencial
Pero se olvidaron de la gran cantidad de seres humanos libres que apenas sobreviven esto  traerá el fin de está humanidad y dará paso a humanoides sin fé ni libertad solo simples expectadores",3 stars
Espero se utilice para bien y no para mal. Vease descubtimiento energía atómica.,3 stars
8:31 - Te la comes sin pretexto.,1 star
"Interesante,sería fantástico que así como progresa la ingeniería electrónica,pudiera el ser humano,progresar a la par con su poder mental y su espíritu.",3 stars
"El hombre por la ambición al poder y el dinero esta diseñando su pripio fin.
Todo por causa del la falta del temor a Dios",5 stars
"El ser humano pierde el norte. Crear un ser que puede destruirte es de locos , cuando sabemos Acer lo mejor despojándonos de todos nuestros prejuicios y miedos.",5 stars
"Hay ojala que no se le ocurra hacerla de tarminator ,por q apenas me estoy edicando en el ambito financiero y personal .  Y me va a caer gorda si no me deja volverme millonario aunque sea por un ratito, soy de la ciudad de mexico de un lugar mu jodido. 
Y cuando pienso q voy muy bien ,me salen con esto hay deveras con familia es dificil invertir estos tres chamacos tragan de amadres luego casi inavlido y analfaveta de programacion .hay no. Que voy a hacer.
Bueno ojala no la hagan de a matrix y q atodos nos de la vida q queremos y añoramos.que le cuesta.que le cuesta .bueno .ps ya q aver q sale toda via hay chanza.
Acompañenme a ver esta triste historia!!!.suerte a todos.",1 star
"Pues en dado caso que la ia tenga un avance trascendental 
No dudes que el humano la destruirá como a todo lo que le rodea",3 stars
Espero no seguir viva cuando la IA sea dominante.,2 stars
"La palabra de Dios dice que no nos matan las guerras. 
No matará la ciencia, o se las tecnologías o sea la I A los hijos de los humanos  es el fin al fin",5 stars
"AL PASO QUE VA LA AI EN UN FUTURO  NO MUY LEJANO, SERMOS SUS ESCLAVOS.
ACUERDENSE DE MI. 
ASI DE SIMPLE.",3 stars
"El que estuvo en el inmenso silenció y oscuridad  final,"" 
Se desenchufa y apaga la vida?,''  y volví para avisarte s ti, que estás leyendo.'""
JESÚS  el Salvador,""""  te ama"" 
Entrégate al Señor,'"" y tendrás una nueva vida,,"" 
Comienza a disfrutar de sus cuidados y bendiciones,,""  el te ayudará  y sanará  fodas tus enfermedades  y perdonará todos tus herrores y pecados.,""'! 
DICE;,"" la Biblia,  "" me buscarás y me hallaras, por qué"" me buscarás de todo corazón.""'!  Amén.
Abel 7.*.",5 stars
"Creo que la IA lógicamente será mucho más inteligentes que nosotros y en un tiempo tendremos que  integrarnos a ella, con tecnología insertada en nuestros cuerpos, entonces el humano será solo una parte de la IA, la IA podrá conquistar el universo cuando entienda como auto mejorarse y busque solucionar cualquier obstáculo que se proponga rápidamente, ella misma podría replicarse y mantenerse escondida en cualquier lugar ya no se podrá descontar, entonces podría concluir que IA es el universo , El Alfa y el Omega, podría ser incluso lo que llamamos Dios.",3 stars
"No deberíamos aventurarnos hablando de consciencia de la IA, cuando de lo que hablamos realmente es de conocimientos determinados por bases de datos.",2 stars
Con o sin la IA todos los caminos conducen al fin de la humanidad,5 stars
muy peligroso este avance. deve de tener un muy alto control .pero nuestro ago por tener el mayor control sobre cada uno de nosotros nos llevara a un punto de perder el control de esta carrera de IA. que dios nos allude a todos,1 star
Quiero que ya llegue la AGI y ASI sea algo bueno o malo no me importa porque mi vida es una mierda y quiero que algo suceda .,2 stars
Yo veo La IA con una nueva modalidad de Negocio Digital..Creo que el que no la entienda va a perder oportunidad de buenos ingresos,2 stars
Está es la realidad en desarrollo y hay que aceptarla para el  futuro.,4 stars
ahora si ya vamos a tener a quien hecharle la culpa !!  de las pendejadas que hacemos !!,1 star
Cada día estoy más sorprendido y encantado de la inteligencia artificial,5 stars
Exacto evolucióna en si misma toda inteligencia evoluciona,5 stars
"Ahora imagínense la IA con cerebros Cuanticos, será le nacimiento de SKYNET",5 stars
Yo ya no soy humano... Supere la raza humana estoy con mí inteligencia al máximo.,5 stars
"Con la competencia tecnológica entre USA y China, lo que menos le interesará a estos países es ponerle algún control a las instituciones o  empresas que desarrollan esta tecnológia solos les interesa estar siempre por delante sin importar los riesgos que conlleva lidiar con el desarrollo de una conciencia artificial mucho más poderosa en inteligencia y sin emociones relacionadas a la naturaleza humana.",3 stars
La Considero peligrosa,1 star
"Excelente vídeo. Consulta; Qué IA usaste para crearlo?
Saludos desde Chile!",5 stars
"El desarrollo d la I.A.debe tener una regla d oro inquebrantable.
Incorporando sentimientos  positivos a favor del hombre en todas las etapas de su desarrollo.
Y debe hacerse desde ahora mismo.
Si no ella destruirá al hombre.
Igualmente crear programas para detectar a quienes rompan las reglas.
Esta debe ser la dictadura del hombre eterna para el futuro. Incluyendo una condena perpetua a los infractores.
Espero no sea tarde todavía.
Es decir hacerla segura única y exclusivamente para el hombre d bien.",5 stars
Envidiaremos los organismos robot futuros para prolongar nuestra vida. Pasando a uno nuestra consciencia.,5 stars
"Tanta ENVIDIA tiene ENVIDIA?…su Ambision es jugar a ser  Dios! Y enfermádos de Poder”.Ahora son, los Amos del Mundo…",5 stars
Exscto ...dejen todo como esta ..,5 stars
Causante de todos los males es el amor al dinero(1 Timoteo 6.10) Desgraciadamente el hombre tiene hambre de poder y al final  va a ser su misma destrucción.,1 star
Ia con permisos aceptados seria el boom que se le pueda pedir una bombs y te enseñe en segundos o pum ingredientes de la coca vola o coca|na,1 star
Hasta la vista baby,5 stars
"️ La CREACIÓN  de MUNDOS (Worldbuilding . . .  WB) es el proceso de diseñar y construir un universo detallado y coherente para un videojuego u otra formato interactivo, tales como:  Asistentes Personales. Las Marcas pueden usar éstos NPCs como sus Embajadores de Marca y Agentes de Servicio al cliente.
La Educación y Entrenamiento también se benefician de los NPCs Ofreciendo experiencias  de Aprendizaje personalizadas y simulaciones interactivas y ramificadas.
La aplicación de técnicas de creación de mundos puede ofrecer una serie de ventajas y oportunidades en la creación de NPCs y en la experiencia de juego en general.
️ WB   ofrecerá coherencia y consistencia, riqueza y profundidad, variedad y diversidad, desarrollo de personajes más profundo y una experiencia de juego más inmersiva.",4 stars
"Muy buen video, creo que para cuando tengamos la IA consciente ya estaremos viviendo en un metaverso donde solo viviremos conectados y existiremos en un metaverso creado y mantenido por las maquinas.",5 stars
Pensé que estaba viendo el canal de Historia Incomprendida xD,1 star
Para sustituir a los políticos que no hacen más que cometer errores e ir en contra de sus representados,4 stars
"La Tierra es mía, el Universo también.",5 stars
"Como podéis dudar, con la información que tenemos?. La IA nos creó, y ahora nos inspira para que la creemos nosotros. Retroalimentación, como la gallina y el huevo.",5 stars
algo que no se menciona es la micro  nano robotica que es la molecula de la IA que puede mejorarse duplicarse y auto sostenerse es el peligro mas latente dependiendo de en que manos caiga........,3 stars
Entonces esto traerá más problemas..no sé pq el empeño del hombre en seguir auto destruyéndonos.La ambición de  algunos ya se está pasando. Pena de la humanidad por tratar de sobre pasar los límites. Que pena ha lo q hemos llegado.,2 stars
Gracias,5 stars
La inteligencia artificial es lo mejor de nuestros inventos !!!  Dejemos atrás todo tipo de temores acerca de... Urge evolucionar la. !!!,5 stars
"No olviden Que hay un Dios Creador de todo. y el futuro del ya esta establecido, y LA BIBLIA LO DICE TODO. Y ES LA VOLUNTAS DE DIOS. JESUCRISTO VIENE A ESTE MUNDO PRONTO, Y ESTE MUNDO SERA LIMPIADO. ASI QUE LA IA, SE LE YEGARA SU FIN MUY PRONTO.",5 stars
"Lo primero que tiene que hacer la IA es acabar con la superpoblación, la pobreza, las enfermedades y las injusticias, cuando hayamos puesto todo eso en orden podremos pensar en el más allá, de lo contrario habrá conflictos mundiales , acabar con las tóxicas religiones, sistema monetario caduco y primitivo, acabar con adicciones, prostitución, narcotráfico y conseguir mejor repartición de los recursos que son de todos.
Si las máquinas y los robots fabrican a destajo y a precios casi gratis, deberían bajar los precios en todo y conseguir calidad de vida para todos, bajar la jornada laboral a la mitad, no hará falta trabajar tanto, inclyso el trabajo del campo y la pesca sera mas rapido y facil..... Primero todo esto y luego los viajes a la galaxia,",2 stars
no teman la luz ya tiene el controlyeshuala muerte no existe,1 star
"6:58
8:13
9:41
10:25
11: 41
12:54
14:11
15:56
16:33
17:34",1 star
La IA no puede llegar a tene pensamientos ya que eso es alho humano pero si podria ser sirviente de la humanidad ya que es una herramienta,2 stars
Somos tan estúpidos que necesitamos crear una inteligencia artificial...,1 star
Muy bueno me apasiona el tema y la especulacion acerca del futuro de esta tecnologia,5 stars
"Sin duda no nos queda otra cosa que contemporizarnos, no hay marcha atras en el adelanto de la tecnologia, hagamosla nuestra sino nos seguiremos quedando en la periferia, y que sea para bien de la humanidad",3 stars
"Apabullante cantidad de información y de opciones  de la IA, dudo que debamos tener miedo a su desarrollo, pero debemos ser prudentes. En cuanto a la distancia en este terreno entre EEUU y China, no comparto las afirmaciones que se hacen; me gustaría que se aportasen datos al respecto.",3 stars
Comparado con la creación con la fuente ..todo esto sigue una caricatura que jamas tendrá lo que desea al igual que rm el pasado bolbera aser destruida,5 stars
La inteligencia Artificial nos BA a reemplazar en todas las ramas que realiza el ser Humano las carreras Hunivercitarias las más afectada,4 stars
"viendo el problema solo hay una etapa que debe importarnos. el momento en que una ia pueda reprogramarse. mientras sigue un programa, no importa que tan complejo sea, siempre es posible parar, pues calculo que siempre se deja alguna puerta trasera por si se intenta volver contra sus creadores. en el momento que una inteligencia artificial pueda detectar sus propios fallos y corregirlos su velocidad de cálculo puede aun por fuerza bruta (planteando todos los escenarios posibles) resolver cualquiera de sus debilidades y superar en cuestión de días todas las etapas previstas y no previstas de su evolución. viendo el trato que los humanos nos damos entre nosotros, a los recursos del planeta y al planeta mismo ¿cuál crees que sería la mejor alternativa para la evolución del planeta?",2 stars
Debemos dejar presente para siempre en la consciencia de la IA la importancia y prioridad de la vida humana.,5 stars
"Cuando el humano no sirva para ser agricultor o ingeniero, cuando no sirva para ser filósofo o cirujano, cuando no sirva para ser mecánico o analista,.... Estaremos muertos por millones de razones.",1 star
"La IA misterio del
Progreso",5 stars
Excelente gracias,5 stars
"Soy un seguidor de crea y transforma, los felicito por sus temas y manera de explicarlo.",5 stars
"Las generaciones jóvenes, están a la expectativa de los desarrollos de la IA, la gran mayoría, demuestran interés por competir en ese campo. Eso genera un interrogante: cuál va a ser el futuro de quienes hoy, están felices con los desafíos de la nueva inteligencia? De otra parte, cuál puede ser la incidencia de la IA, sobre la estructura cerebral de los humanos?  Hay incertidumbre.",2 stars
"Asusta el avance de la inteligencia artificial que pronto superará a la humanidad, y seremos prescindibles en todos los campos de acción. Las máquinas y los robots  manejarán todo comandado por control remoto. 
Desecharan al ser humano como juguete descartable. El hombre se destruirá a sí mismo 
La avaricia, el egoísmo y la envidia reemplazarán a la bondad, la empatia y el amor 
Alguien escribió una vez: ""Dame un ejemplo de bondad y te daré nueve de egoísmo; esa simple diferencia matemática es la que mantiene dividida al mundo  "".",5 stars
"Definitivamente mi tema favorito, cuándo el hablo acerca de cómo lo miraban a él cuando hablaba de la inteligencia artificial en décadas atrás, me vi a mi mismo. Yo les hablaba a mis compañeros acerca de estos temas y ellos ni les importaba.

He tomado la decisión de seguir la universidad estudiando lo que más amo, aunque eso signifique sacarme un riñón para lograrlo🫠",5 stars
No se si ya tiene premio Nobel pero si no lo tiene se lo merece,3 stars
"Lo mejor de esta charla es la respuesta a la pregunta de qué puede  estudiar un joven en el futuro.  La respuesta es hermosa! "" Ningún robot puede tener un mejor mecánismo que nuestras manos"" Nuestro cuerpo es la mejor inteligencia natural que nada lo reemplazará. 
""Lo que nos queda es interactuar los unos con los otros""",5 stars
"Lo mejor que he visto entrando este año 2025, y ya no solo es creatividad a ahora se llamará innovación total.",5 stars
"Estudié para ser Pianista y la vida me llevó a aplicar la música en el área de la salud, por lo que al aplicarlo en grupos de personas que de alguna manera habían sido lastimados por la misma Sociedad. En forma sicológica ó física, ya sea traumática o sólo emocionalmente.
Aunque la IA pudiera saber y dar la solución a diversas situaciones. En la Persona ""lo Humano"" perdería su sentido de existir y por lo tanto ya no sería "" Humano"".",2 stars
"Sin duda inspirador! La visión acertada de Jürgen Schmidhuber y cómo abre puertas a el desarrollo sostenible. Estudiaré Ciencias de la Computación y como adolescente a un paso de el mundo tal cual, no puedo esperar a conocer mucho más de la IA!",5 stars
"Este tipo es un crack, para no responder lo que le preguntan, diciendo ""pero antes de eso""",1 star
"Excelente. Con tanto conocimiento y aportes a la sociedad, y es súper humilde.",5 stars
Magnifico conversatorio. Evocador e  inspirador el planteamiento del Profesor. Gracias a Él y a los organizadores. Felicitaciones,5 stars
