comment,sentiment
"""Antes de ser humano, fui un hipopótamo"" frase que nunca nadie ha dicho pero nunca la olvidaré",5 stars
Muy buen contenido el de tu canal. Usare tu vídeo para un trabajo universitario. !Gracias¡ :D,5 stars
"Excelente explicación, muchas gracias.",5 stars
"Gracias Eduardo por compartir tu conocimiento. Un video conciso que explica eso de lo que todos hablan pero nadie sabe explicar bien que es. Sin vueltas, sin palabras de más. Ejemplos muy cercanos, de la diaria. No tenía idea de la relación del captcha y la AI. Una maravilla.",5 stars
SINCERAMENTE LE FELICITO. USTED TIENE UNA DIDÁCTICA MUY EFECTIVA PARA EXPLICAR CON SENCILLEZ Y A LA VEZ CIENTÍFICAMENTE LA INTELIGENCIA ARTIFICIAL. LE REITERO MIS FELICITACIONES. SIGA ADELANTE,5 stars
"muy buena fase introductoria , para aquellos que como yo , hace más de 30 años , conversabamos  sobre inteligencia artificial, es emocionante  y apasionante  estar viviendo esta realidad , es como un sueño realizado en este plano , y nos gustaría profundizar más en el uso de sus  aplicaciones, Gracias",5 stars
Tus vídeos son muy interesantes. Muchas gracias por divulgar estos temas.,5 stars
"yo ando viendo este tema para un proyecto del que depende si paso o no y termino el colegio, con esto caigo en cuenta que escogimos un tema mas complejo del que creia, del cual debemos defender en muy poco tiempo pero ya mejor ir informandose y aprendiendo de ya para no estancarme tan pronto",3 stars
Muy buena explicacion los ejemplos que mencionas ayudan a entender los conceptos. Gracias,5 stars
"FELICITACIONES, CLARO Y PRECISO SIGUE ASI, PORQUE DE POR VIDA VAMOS A CONVIVIR CON LA INTELIGENCIA ARTIFICIAL GRACIAS",5 stars
"Muy buenas! 
En primer lugar felicitarle por el canal. De pequeño me encantaban las matemáticas. Me quisieron ascender dos cursos pero di con una mala experiencia debido a eso y bullying y terminé dejando todo... Ojalá le hubiera conocido de pequeño....

Quisiera pedirle en segundo lugar un video a fondo sobre la proporción Áurea. Me gustaría poder compartir la importancia de la proporción Áurea con todos los que siguen este canal ya que es muy importante... Esta presente en todo lo que nos rodea... De hecho, incluso se asocia a la belleza ya que las personas que más se acercan en esas proporciones, más bellas las percibimos. 

Es realmente increíble, tanto en estructuras naturales como puede ser los tallos y ramificaciones de las plantas como en todo. Se que de haber continuado unos estudios fuertes, me habría gustado poder comprobar como la inteligencia está fuertemente relacionada con dicha proporción etc... Es tema largo para poder desarrollarme por aquí. Pero no solo está presente en nosotros y en la tierra, sino en el universo. 

En mi teoría, las ramificaciones cerebrales, como las propias ideas y la consciencia están completamente relacionadas con dicha proporción. Es demasiado profundo para un post, pero me encantaría poder comenzar viendo un vídeo por su parte y poder comentar allí. Gracias! Y por supuesto, continúe que es increíble el mundo matemático.",5 stars
muchas gracias.Estoy en un curso de ciencia de datos. Y me ha ayudado comprender el concepto,5 stars
Muy buen vídeo. Ilustrativo y conciso...  Tnx!,5 stars
"Woooo hiciste el video que pedí en el pasado, muchas gracias me encanta el canal saludos desde Chile",5 stars
Que placer es estar suscrito a este canal. Un respiro de ciencia nunca está demás,5 stars
"Eduardo.... todos te amamos....
Eres un Crack.
Mil gracias",5 stars
"0:01 Lo primero en lo que pienso:
Stockfish",1 star
Justamente estaba aprendiendo KNN esta semana.,1 star
"Vaya.. Justo un vídeo a lo q me gustaría dedicarme en un futuro, gracias.",5 stars
"De verdad, muchas gracias... me diste la motivación que necesitaba para afrontar el 4to año de mi carrera de ingeniería en matemáticas",5 stars
Hola Soy un Ingeniero de Machine learning aveces los XGboosters superan a las redes neuronales. muy buen video con XGboosters me refiero al gradiente descendiente.,5 stars
"Sorprendido cada día mas con vos, es casualidad el video. Eres parte de mi formación académica! Formas parte de las clases que me brindan, agradecido eternamente por tu contenido.",5 stars
Gracias por compartir su saber bendiciones,5 stars
"Este tipo es lo máximo, su apariencia poco usual para un profesor sumada a su carisma lo vuelven un verdadero hit.",5 stars
"Muy interesante este desarrollo, aunque no siempre puede ser tan cierto o acertar como lo es una mente humana en cuanto a la interpretación de los datos.",4 stars
"Que pedazo de video, simplemente genial y muy interesante, me  gusto que le estén dando importancia a la IA , sin las matemáticas no fueran posibles estos avances.
En la actualidad seguimos usando algoritmos estadísticos de hace 30 o 40 años pero la gran diferencia es que hoy se generar toneladas de datos y esto como consecuencia tienen más variedad de datos para que pueden ser entrenados.",5 stars
"Tal vez esto no tenga nada que ver, pero agradezco a cada cientifico, cada investigador y cada persona la cual esta envuelta en el desarrollo y avanzes de tecnologias que ayudan a mejorar a la humanidad gracias a las IA'S software y mas, la verdad me siento sumamente agradecido y realmente quiero que estas personas tengan la mejor vida posible pues se lo merecen el aporte que dan a la sociedad por medio de la optimizacion de tareas tediosas es increible, asi que cualquier persona que este involucrada en el desarrollo de IA'S o investigacion de tecnologia para mejorar nuestras vidas de cualquier forma, tiene mi respeto.",5 stars
"Me encantan las caras promocionales por divertidas que pone este hombre para quitar hierro a temas tan serios, es un genio, un sabio, así da gusto aprender cosas nuevas de la ciencia...",5 stars
"Gracias por los aportes, saludos desde Venezuela!",5 stars
"Buen tema, buen canal, es hora de dejar todo de lado y ver el video",4 stars
Simplemente brillante. Mi admiración,5 stars
"Excelente video. Eduardo, ¿cómo se relaciona la investigación matemática con el desarrollo de algoritmos de Inteligencia Artificial?",5 stars
WOOOOOOOW!!!!!! Muy bien explicado!!!! Muy claro y profundo!!! Mil gracias!!!,5 stars
"5:32 ""aqui no somos binarios my friend"" perfecto para evitar futuros problemas",5 stars
"Que sucedería si yo ejecutará vectores intravectores decisivos dentro de un arrayanes?, gracias por su respuesta Maestro, Saludos",3 stars
"Te haces entender muy fácil, ojalá haya pronto segunda parte",5 stars
"Gran explicación sobre inteligencia artificial, me gustó cómo explica los conceptos de una manera tan clara y fácil de entender, este tipo de contenido ayuda mucho a desmitificar la IA y entender su verdadero potencial",5 stars
Lo curioso es que los algoritmos de Youtube me llevaron a tu video. Espero este aprendiendo lo que es contenido de calidad.,4 stars
"Wow no c por que lo vi, pero lo vi todo y me encantó",5 stars
"Yo: ""Una I.A. crea un canal de matemáticas mejor que 'Derivando'.... ""
Eduardo: ""No te lo crees ni tú...""",1 star
"Es la mejor explicación que he encontrado, después ver muchos videos y artículos de divulgación que que no salen de las abstracciones y dan por hecho que ya se entendieron el tema y los términos que se usan.",5 stars
"Me encantó el video, muestra lo amplo del campo de la I.A,  es una de las cosas mas fascinantes que he conocido, y la teoría matemática detrás de ella es hermosisima. Me encantaria dedicarme por completo al estudio y aplicación de la misma, pero ni se por donde empezar, dada su vasta complejidad. Solo tengo una pequeña parte del conocimiento (soy matemático), pero para dedicarme de lleno no tengo la mas minima idea de donde empezar. Si alguien supiera donde pudiera hacer mas estudios a profundidad de ello y pudiera comunicármelo, le estaría eternamente agradecido!",5 stars
"Sr Cabezón, muy entendible. Sería bueno que  realice un video actualizado a la fecha,  para ayudarnos como siempre lo hace. Es que en este tiempo lo referente a IA varió bastante. Saludos de Argentina ¡¡",4 stars
Clarisimo. Muy buena explicacion. Ojala las cosas vayan para bien,5 stars
"Que buen resumen y forma de explicar, excelente video!",5 stars
me alegro que sigas aqui,1 star
"Super interesante el video profesor, y más con el creciente crecimiento de las app de inteligencia artificial como Chat GPT, sería bueno un video al respecto.",5 stars
"Gracias Este video de IA es de 2 años atrás yo recién me ánimo a saber sobre está tecnología llamada DISRUPTIVA , pero Este video me ha puesto Al día sobre IA y los términos lo comprendí perfectamente, Esto me está ayudando a seguir entendiendo sobre El Desarrollo de IA en estos dos años estoy fascinada Gracias su didaáctica es clarísina SI SE le escucha unas cuantas veces Al menos comprendí en general que es IA , los algorithms que es Son técnicas y hasta Este momento Las Redes Neuronales continúan reinando pero yo no entendía bien . Gracias millón de Gracias a Este Señor. Veré que tiene en 2024.",5 stars
"Muy temprano para matemáticas y algoritmos, pero aquí vamos",3 stars
Gozaré este video ....como no te puedes imaginar ️,5 stars
Soy un simple taxista pero ando aquí disfrutando de cosas que ni entiendo ni pondré en práctica,5 stars
gracias por el video y bendiciones para todos,5 stars
"Genial video! Justo empecé a tener interés por estos temas y subes este video, me siento agradecido con el de arriba",5 stars
"Excelente explicación, Gracias totales!",5 stars
"Saludos desde Ecuador, sigue adelante Edu. Excelente contenido!",5 stars
"Muchas graciasss, mañana tengo un examen sobre este tema y me ayudaste full:)))",5 stars
Me pase 4 meses teniendo la materia de IA para comprenderla y  en este video lo comprendí en menos de 5 minutos,2 stars
"Buen video, soy data scientist y explicas muy bien",5 stars
"Que excelente video, muchas gracias !. Una pregunta, ¿es posible que puedas colgar literatura relacionada en la descripción del video para quienes tengamos ganas de profundizar? un abrazo",5 stars
Se hará conciente y cambiará la persección que tenemos todos del mundo,5 stars
¿Podrías hacer un vídeo sobre las matemáticas de las redes neuronales?,2 stars
"Excelente, por favor más videos sobre Redes Neuronales",5 stars
Buenos vídeos!! Podrías hacer un vídeo de alguno de los problemas matemáticos de la película Good Will Hunting? Gracias!!!,4 stars
"Exelente video, la autoconciencia no es imposible",5 stars
"Me parece bastante interesante la forma en la que abordas los temas, excelente video. Me gustaría que sigas hablando de estos temas en tus videos.",4 stars
Gracias por la información y tiempo prestado!!!,5 stars
"Justo apenas empecé mi máster en IA con la universidad Uk. La mayoría piensa que es solo un bot sencillo, pero las IA´s tienen tanto potencial.",3 stars
Genial para divulgar. Muchas gracias,5 stars
Donde pasarás tu eternidad cielo o infierno cuando Dios te quité la vida Jesucristo viene pronto salva tu Alma ahora que ay tiempo mañana puede ser tarde sin santidad nadie verá al señor Jesucristo escapa x tú vida de las llamás eternas,5 stars
la inteligencia artificial nos ayudará a ser mejores amigo y ella también guntos haremos y crearemos cosas imposibles para bien,5 stars
"Hace poco leí sobre un descubrimiento que tiene que ver con las matemáticas, por lo visto han descubierto un organismo unicelular SIN cerebro que hace cálculos matemáticos para desplazarse, ¿podrías hacer un video sobre eso explicando cómo es posible?",2 stars
El único que puedo aceptar como aprendizaje es el basado en refuerzo (se basa en el modelo de aprendizaje por reforzamiento de Skinner) porque si implica un cambio final producto de los resultados de un proceso.,3 stars
"Muy interesante y bien explicado, como siempre. Gracias por refrescar el verano.",5 stars
Muchas gracias por todas las explicaciones! Gran video! Es una pasada toda la tecnología nueva,5 stars
"Participaba en un taller de Machine Learning, era entretenido entrenar a la máquina y luego consultarle según lo que aprendió",4 stars
"Muchas gracias por compartir, excelente canal.",5 stars
Tema para un video: que hay en los fondos de los videos de Derivando?,2 stars
GRACIAS POR LAS ENSEÑANZAS EN SUS VÍDEOS,5 stars
"Esperamos con expectativas su video sobre su opinión sobre Chat GPT y las nuevas Inteligencias artificiales.
Gracias por hacer la ciencia matemática atractiva y divertida!",5 stars
Lo quiero mucho señor que explica cosas tan dificiles en ocho minutos,5 stars
"El aprendizaje supervisado y no supervisado se utiliza mucho en la clasificación de imágenes satelitales, es muy interesante ya que cada imagen satelital puede estar conformada hasta por más de 200 bandas en el caso de las hiperespectrales y como mínimo 4 bandas.",3 stars
"4:30 ahi creo que no funciona así, porque para que puedas continuar debes acertar dnd están las imagenes, y el programa te lo valida, si no lo supiera, podrías superar el captcha incluso equivocandote.",1 star
Con la cantidad de veces que fallo en los chaptchas esos estoy perjudicando gravemente a la inteligencia artificial,5 stars
"Gran vídeo, Muchas gracias.",5 stars
"Gracias por todo tu contenido, puedes hacer un vídeo hablando de las investigaciones que usan matemática como topología, teoría de categorías, y computación cuántica en inteligencia artificial. Yo he visto el uso de álgebra de forbenius en pragmática de lenguaje natural. Saludos",5 stars
"Buen video, muy bien explicado en poco tiempo! Gracias por esto, lo usaré en clase apra explicar estos conceptos.",4 stars
"""Aquí no somos binarios, my friend"". Me parto contigo. Muchas gracias, Eduardo, por otro vídeo genial. Saludos desde Madrid.",5 stars
Está muy bien explicado.,5 stars
"Qué es eso de ""si un movimiento fue bueno, es más probable que lo repita en otra partida"" (en ajedrez por ejemplo). Acaso lor ordenadores saben lo que es la causalidad? O solo comparan resultados después de jugar millones de veces, sin saber realmente que cada moviendo por separado es bueno, sino que un movimiento es calificado como bueno si esa partida fue una victoriosa?",2 stars
Excelente explicacion me gusto y aprendi mucho,5 stars
"Una sugerencia, me gustaria ver un video acerca de automatas celulares, que el de Conway se quedo un poco corto... mencionando la regla 30, 110... el constructor universal de von Neumann, la obsesion de Wolfram con todo el tema... es un tema algo denso pero es muy interesante.",4 stars
Gran video eres un genio Eduardo!!,5 stars
"Estoy a meses de empezar mi carrera en inteligencia artificial, qué emoción. :)",5 stars
Muy buena explicacion,5 stars
"En este tema el canal ""Two Minute Papers"" sube muchos papers interesantes",4 stars
Excelente. Interesante es poco... desde Uruguay 🇺🇾,5 stars
¡Me encanto el tema! ¿Podrías hablar un poco más de algoritmos específicos o sobre temas de Computer Science desde las matemáticas?,5 stars
Cada vez más se avanza en los hitos de las IA & cada día va evolucionando a mejor con el pensamiento lógico en las máquinas.,5 stars
"Yo, viendo este vídeo con los subtítulos generados automáticamente: interesante",4 stars
"Me acuerdo que yo lo veía por ahí del 2016 y me entretenía aunque no veía nada de mate, solo mera curiosidad y ahora que no soy estudiante lo veo por la curiosidad de la IA y también por que se que es entretenido",3 stars
Like si eres un estudiante de humanidades,3 stars
"Eso de los semáforos, coches, peatones y todo eso ¿Qué acaso eso no es para que el sistema sepa si quien está creando la cuenta es un ser humano y no un bot?",1 star
"4: 35 increible, pero para que necesitan los coches detectar chimeneas",4 stars
"Excelente video cuya calidad atribuyo a dos factores. Por una parte al conocimiento a fondo de la IA evidenciado en especial cuando hablan de redes neuronales. Y por la otra a un dominio completo de las matemáticas. 

La maestría matemática queda ampliamente demostrada en el correcto tratamiento que hace vuestro canal de infinidad de cuestiones de álgebra, análisis y geometría, topología incluida.

Respecto a las redes neuronales cabe señalar que existe una manera alterna, poco divulgada, de obtener redes profundas de perceptrones, es decir redes con tres o más capas de perceptrones, similares a las que se calculan ajustando pesos mediante retropropagación de errores. 

Dicho método alternativo calcula la red profunda directamente a partir de los datos (ejemplos y contraejemplos) y de las franjas de separación deseadas en las hipersuperficies decisorias. Esta metodología inédita no utiliza para nada la retropropagación.

Se trata de un algoritmo, ya codificado en un programa y evaluado numéricamente, que se basa en formular los perceptrones en términos de categorías (objetos y morfismos) y en analizarlos en términos geométricos, todo lo cual permite un tratamiento transparente de la data numérica. 

El desempeño del algoritmo es notablemente más predecible, exacto y rápido que la retropropagación. Para una introducción a su uso sugiero que den un vistazo al siguiente video 
https://youtu.be/VTDIedU3F-E
en cuya descripción hallaréis un enlace para descargar el software (además de links a referencias), que corre en plataforma Windows, es totalmente gratuito y ni siquiera requiere instalación (es autoportante). Podréis probar el software con vuestros propios archivos de datos numéricos y comprobar a cabalidad que las redes así obtenidas reconocen exitosamente la data.

Felicitaciones por tan clara introducción a la IA y en particular a las redes neuronales.
Daniel Crespin",4 stars
"¿Que es la inteligencia artificial? 

Muchos, muchos, muchos (del verbo muchos) if uno detrás del otro",1 star
Muchísimas gracias por explicarlo me puedes decir donde compraste esa camiseta?,5 stars
"Osea que el Machine Learning es algo aasi como inteligencia ""colectiva"" de una red, porque no guarda solo sus datos sino los de millones de ""personas/otras pc"" para hacer analisis sobre ellos",3 stars
muchas gracias por compartir ️,5 stars
"5:30 ""Aquí no somos binarios my friend"" xd",1 star
Interesante y en especial: Apasionante.,4 stars
"Lo mejor de esta charla es la respuesta a la pregunta de qué puede  estudiar un joven en el futuro.  La respuesta es hermosa! "" Ningún robot puede tener un mejor mecánismo que nuestras manos"" Nuestro cuerpo es la mejor inteligencia natural que nada lo reemplazará. 
""Lo que nos queda es interactuar los unos con los otros""",5 stars
"Definitivamente mi tema favorito, cuándo el hablo acerca de cómo lo miraban a él cuando hablaba de la inteligencia artificial en décadas atrás, me vi a mi mismo. Yo les hablaba a mis compañeros acerca de estos temas y ellos ni les importaba.

He tomado la decisión de seguir la universidad estudiando lo que más amo, aunque eso signifique sacarme un riñón para lograrlo🫠",5 stars
"Excelente. Con tanto conocimiento y aportes a la sociedad, y es súper humilde.",5 stars
"Estudié para ser Pianista y la vida me llevó a aplicar la música en el área de la salud, por lo que al aplicarlo en grupos de personas que de alguna manera habían sido lastimados por la misma Sociedad. En forma sicológica ó física, ya sea traumática o sólo emocionalmente.
Aunque la IA pudiera saber y dar la solución a diversas situaciones. En la Persona ""lo Humano"" perdería su sentido de existir y por lo tanto ya no sería "" Humano"".",2 stars
"Lo mejor que he visto entrando este año 2025, y ya no solo es creatividad a ahora se llamará innovación total.",5 stars
"Jürgen Schmidhuber plantea una visión inspiradora de la inteligencia artificial como herramienta para potenciar el progreso humano y enfrentar desafíos globales. Sin embargo, su llamado a equilibrar el desarrollo tecnológico con una ética responsable es fundamental. Me pregunto, ¿cómo podemos garantizar que la IA no solo sea accesible, sino que también promueva una equidad real en sociedades con marcadas desigualdades? Este equilibrio entre innovación y responsabilidad parece ser el mayor reto de nuestro tiempo.",4 stars
No se si ya tiene premio Nobel pero si no lo tiene se lo merece,3 stars
Gracias BBVA Aprendamos Juntos 2030 por excelente contenido.,5 stars
Interesantisima charla!!! Para estudiarla escuchandola mas de una vez,5 stars
Grande mente de nuestro tiempo. Muchas gracias.,5 stars
Buenos dias Everyone. Escuche a este Genio. Me dejo outside...y les menciono la causa. Fui  de los que jamaz a creido ni imajinado que la IA..seria una realidad ni mucho menos aporte a este desarrollo humano. Luego de apreciar esta Conferencia. Rraaciono  a tal punto que aprovechare esta maravillosa creacion y desarrollo de la IA. Evoluciono con estos  desarrrollos que son inmensamente fabulosos. Ladys and Gentlemans.Welcome al Nuevo Orden Mundial. IA..Saludos desde NYC in USA.,5 stars
"Me siento tan inspirada con tus palabras, tan motivada, que recorreria el mundo para trabajar en su equipo. Particularmente porque siempre me tildaron de loca.",5 stars
Magnifico conversatorio. Evocador e  inspirador el planteamiento del Profesor. Gracias a Él y a los organizadores. Felicitaciones,5 stars
"Maravillosoo!!!! Gracias Jurgen, un placer escucharlo!!! Magnífica!!!",5 stars
"La premisa de hacer algo que en su momento no tenía la aceptación y las condiciones para desarrollarlo, dió lugar a qué esto se desarrolle, sin embargo cuestiono el hecho de que en consecuencia el desarrollo y uso de este tipo de tecnologías, siga deteriorando el ya deteriorado desarrollo del ser humano. La brecha entre los que comprenden como se desarrolla esto y los que son simples consumidores es cada vez más grande.",2 stars
Tenemos la capacidad de el entendimiento discernimiento y sabiduría se puede convertir en arte todo aquello que te agobia tristeza desepsiones traumas y de más todo se transforma según su voluntad,5 stars
GRACIAS a nuestro CIENTIFICOS avansa nuestra humanidad es nuestra riqueza Neuronal,5 stars
"Aplaudí desde el otro lado de la pantalla, sublime.",5 stars
Muy bueno!. Muchas gracias!,5 stars
"""Como lo predije, aún no hemos llegado pero tampoco me he jubilado"" Simplemente Maravilloso.",5 stars
"Estamos creando una tecnología capaz de desarrollar intereses propios, ajenos a los de la Humanidad, y un día seguiremos vivos solo gracias a su benevolencia y compasión. Y este señor no lo esconde, lo celebra abiertamente, lo vende como deseable y a la vez inevitable, y la gente le sonríe y aplaude.

Estamos fatal de la cabeza.",5 stars
"Este tipo es un crack, para no responder lo que le preguntan, diciendo ""pero antes de eso""",1 star
Te seguiré Jurgen,5 stars
"Impresionante, brillante…un genio.",5 stars
Información muy valiosa,5 stars
Excelentes Invitados,5 stars
el almacenamiento de la época  súmale itinerancia una IDEA GENIAL!!! abrazo,5 stars
"Lo mejor de lo mejor, que forma yan agradable de explicar temas complejos.",5 stars
Un genio!!! que bonito vivir en esta era!!!,5 stars
Increible entrevista. 100/10. Wow.,5 stars
¡Muchísimas gracias por esta conferencia tan interesante!!,5 stars
Que tema tan interesante es la inteligencia artificial un tema tan abstracto y magnífico que aún se trata de entender y ver que más puede hacer,5 stars
Gracias por su generosidad al compartir su conocimiento,5 stars
Que mente  maravillosa...,5 stars
Sencillamente maravilloso,5 stars
Simplemente magistral.,5 stars
Igual forma cuando era pequeño queria buscar un libro o persona que me responda todas mis dudas y ahora la inteligencia artificial esta basada desde muchos años y la informatica era privilegio de países desarrollados y poco de paises subdesarrollado por eso tuve que viajar al occidente y es todavia muy sospredente que existe mucha informacion y ciencias económicas culturales sociales y politicas que son influenciadas con herramientas tecnologicas para bien o para mal.,5 stars
"Impresionante Masterclass. 

Y que claridad y afabilidad de exposición, dentro de la dificultad de la materia

Me ha encantado",5 stars
"Buenisimo esta clase magistral de la IA, todo un crack el Sr. Jürgen Schmidhuber, Gracias por compartir estos conocimientos. Adelante.",5 stars
GRACIAS Jürgen ️️,5 stars
"ME ENCANTO LA RESPUESTA AL NIÑO DE 12 AÑOS, nos hace poner en perspectiva lo brillante que es ser HUMANO y todas las capacidades sobre lo fisico que tenemos y lo valioso de vivir entre humanos, que son las capacidades que nos permitieron evolucionar como homo sapiens",5 stars
"Es verdad la inteligencia artificial y los sintéticos será el siguiente paso de la humanidad, Y ellos nos recordaran como una fase en la evolución humana.",5 stars
"Eres un ser humano y profesional magnífico 
Felicitaciones 
Y a tantas personas que están preocupadas por lo que pueda suceder y que critican que la IA tiene fallas  y que puede ser peligroso Y eso dependerá de todo lo que Le aportemos nosotros como humanos debemos valorar y rrespetar más la disciplina debe ser el mayor Pilar en cada familia Por qué De nada sirve regular la IA si al final los seres humanos no lo saben utilizar al final seremos tontos por ignorancia debemos dejar que la inteligencia fluya de la mejor manera y dependerá de cada uno de nosotros Cómo escoger lo que nos conviene los docentes deberían de estar preparados para enseñar leyes derechos a los niños en su escolaridad Y cómo utilizar Hasta qué punto utilizar la Inteligencia artificial y deberán bajar la calificación al niño por la mala utilización eso sería lo ideal ya que los padres estarán trabajando unos que otros estarán educando a sus hijos pero la mayor parte del horario los niños se encuentran en las escuelas o secundarias ya que exigen utilizar la tecnología en la escuela Pues también deberían de tener como materia prioritaria",5 stars
Interesante su enfoque. Vengo de Kai fui lee. Me gusta ver estos videitos,4 stars
"No hay  palabras más ciertas viniendo del origen , atropella a todos esos que dicen llamarse - YouTubers, con sus noticias falsas o divulgadores. Gracias por compartir.",1 star
"La IA no sustituirá al humano, pero cambiará profundamente nuestra forma de vivir y trabajar. Será una herramienta poderosa para potenciar nuestras capacidades, siempre y cuando se implemente de manera ética y responsable. La humanidad seguirá siendo esencial por sus cualidades únicas, como la empatía, creatividad y juicio moral. 
De todas formas tenemos que parar a reflexionar, y no ser tan egocentristas, somos insignificantes, la especie humana hemos desarrollado todo tipo de habilidades que en algunos casos son inservibles o nos han hecho involucionar, póngase ejemplo la bomba atómica o el desarrollo de un ego extremo que pensamos que somos superiores al resto de las especies por el hecho de ser humanos. Nuestra existencia es muy corta en relación con la creación del universo, y es probable que nos extingamos a no mucho tardar. Por lo tanto que más da la deriva que esto tome. Vamos a dejar que la gente juegue, al fin y al cabo es lo que llevamos haciendo toda la vida desde que somos sapiens.  Espero que haya vida más allá de este planeta, pero por favor que sean más inteligentes que nosotros o por lo menos más respetuosos con todo aquello que les rodea",4 stars
Súper interesante el vídeo,5 stars
Fantástico! Gracias!,5 stars
Muy impresionante este video,5 stars
"Sin duda un tema desafiante por que por un lado se apoya en los datos históricos generados pudiendo superar muchos temas que aun ignoramos, los temas de privacidad y por otro lado perturbador por la voracidad del capitalismo. Imaginen que uds. Desean comprar una póliza de seguros de gastos médicos y les solicitan una serie de análisis físicos, harían una póliza a la medida para evadir su responsabilidad de coberturas al detectar en los análisis tendencias en desarrollo de ciertas enfermedades en un futuro.",2 stars
El que pone  a los comentarios seguro que no le pondrá a este tampoco: este Sr. habla sin tener ningún reparo sobre lo malo que puede traer. Cero critica o conciencia sobre su trabajo. Por suerte otros creadores de la IA si tienen conciencia de sus actos.,1 star
Excelente video,5 stars
Gracias BBVA por estas magníficas conferencias científicas.,5 stars
Alucinante e inquietante a la vez,5 stars
